// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B44058
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00050	9.691900	-0.044597	-0.551544	-0.003403	-0.001086	0.008702
00051	9.767178	-0.092533	-0.684791	-0.001847	-0.001520	0.003905
00052	9.822010	-0.042601	-0.868670	-0.001442	0.001299	0.002810
00053	9.776939	0.000611	-0.801978	0.000382	0.002499	0.002332
00054	9.743407	0.002661	-0.700898	-0.003223	0.000003	0.011582
00055	9.781132	-0.029116	-0.645952	-0.004124	0.005308	0.007881
00056	9.761665	-0.037206	-0.734625	-0.001645	-0.000110	0.003357
00057	9.785198	-0.043648	-0.732342	-0.002658	0.004329	0.001644
00058	9.672226	0.034261	-0.653681	-0.001555	0.000434	0.004797
00059	9.737479	-0.017224	-0.683795	-0.003403	-0.001086	0.008702
00060	9.803410	-0.083834	-0.766494	-0.003402	-0.001086	0.008702
00061	9.827629	-0.105620	-0.816720	-0.000857	0.005208	0.004595
00062	9.776587	-0.079807	-0.733605	-0.002770	0.003464	0.003632
00063	9.716674	0.002854	-0.666824	-0.004302	0.004219	0.005002
00064	9.724857	-0.039515	-0.597752	0.000269	0.001633	0.004320
00065	9.747104	-0.092409	-0.718864	-0.003516	-0.001952	0.010689
00066	9.788128	-0.122735	-0.698478	-0.002860	0.002920	0.002192
00067	9.746427	-0.078355	-0.666004	-0.002770	0.003464	0.003632
00068	9.714074	-0.015820	-0.684178	-0.003199	0.000324	0.008154
00069	9.815520	-0.054110	-0.797088	-0.003402	-0.001086	0.008702
00070	9.833720	-0.093380	-0.831240	0.002161	0.003055	0.008711
00071	9.782672	-0.067603	-0.748216	-0.002746	0.003786	0.000205
00072	9.716095	0.012945	-0.612588	-0.003894	0.007039	0.003908
00073	9.692610	0.018720	-0.614261	-0.004707	0.001400	0.006097
00074	9.726196	0.015341	-0.715133	-0.001578	0.000113	0.008225
00075	9.779379	-0.070884	-0.712854	-0.001578	0.000113	0.008225
00076	9.808912	-0.060437	-0.726831	-0.004593	0.002266	0.004109
00077	9.770594	-0.014765	-0.728652	-0.000920	0.004985	-0.000271
00078	9.753121	0.008457	-0.746668	-0.004910	-0.000010	0.006644
00079	9.759262	-0.065319	-0.748633	0.001550	-0.001176	0.010353
00080	9.770032	-0.092040	-0.661594	-0.002791	0.003143	0.007061
00081	9.731020	-0.031716	-0.610961	-0.002858	0.002921	0.002193
00082	9.708218	-0.040691	-0.665387	-0.003175	0.000645	0.004727
00083	9.755934	-0.068539	-0.713678	-0.001554	0.000434	0.004798
00084	9.777472	-0.106463	-0.782215	-0.003109	0.000868	0.009595
00085	9.802950	-0.082477	-0.709346	-0.003085	0.001189	0.006167
00086	9.782118	-0.060705	-0.693087	-0.001260	0.002388	0.005691
00087	9.761288	-0.038692	-0.676837	-0.003151	0.000967	0.001299
00088	9.741152	-0.031584	-0.713151	-0.004706	0.001401	0.006097
00089	9.764668	-0.038561	-0.710897	-0.001283	0.002065	0.009119
00090	9.740480	-0.018113	-0.660241	-0.002880	0.002599	0.005621
00091	9.767365	-0.023643	-0.692269	-0.002971	0.002055	0.004180
00092	9.753274	0.000585	-0.744717	-0.001464	0.000977	0.006238
00093	9.771448	-0.038568	-0.778822	-0.002904	0.002277	0.009049
00094	9.794260	-0.030701	-0.724128	-0.001668	-0.000432	0.006785
00095	9.743889	-0.019877	-0.693883	-0.002970	0.002055	0.004180
00096	9.761377	-0.043645	-0.675241	-0.004068	0.005953	0.001029
00097	9.738592	-0.052535	-0.729548	0.000067	0.000221	0.004868
00098	9.731854	-0.055518	-0.660772	-0.002994	0.001733	0.007608
00099	9.735232	-0.055054	-0.694955	-0.001373	0.001521	0.007679
00100	9.788287	-0.051000	-0.706818	-0.001463	0.000977	0.006238
00101	9.780261	-0.099675	-0.761302	-0.003265	0.000102	0.003287
00102	9.788989	-0.066611	-0.759218	-0.001440	0.001300	0.002811
00103	9.717802	-0.033386	-0.712773	0.000453	0.002718	0.007203
00104	9.728509	-0.060079	-0.625712	0.000043	-0.000101	0.008296
00105	9.755389	-0.065745	-0.657809	-0.001144	0.003253	0.003705
00106	9.764828	-0.047686	-0.708131	-0.001554	0.000434	0.004798
00107	9.770893	-0.030743	-0.724129	-0.002855	0.002922	0.002193
00108	9.732642	0.014682	-0.726134	-0.003198	0.000323	0.008155
00109	9.794395	-0.038321	-0.721929	-0.001782	-0.001299	0.008772
00110	9.764838	-0.049841	-0.707841	-0.004680	0.001725	0.002669
00111	9.750100	-0.010574	-0.707641	-0.001053	0.003797	0.005146
00112	9.758859	0.022467	-0.705384	-0.003150	0.000969	0.001299
00113	9.725933	0.009794	-0.656831	-0.001281	0.002064	0.009120
00114	9.746755	-0.013392	-0.672805	-0.003197	0.000323	0.008155
00115	9.794440	-0.041559	-0.721150	-0.001667	-0.000433	0.006785
00116	9.768253	-0.051826	-0.741463	-0.000023	-0.000323	0.003428
00117	9.747456	-0.029868	-0.725192	-0.002672	0.004010	0.005075
00118	9.744096	-0.031580	-0.690541	-0.001257	0.002387	0.005692
00119	9.762226	-0.070585	-0.724654	-0.001462	0.000977	0.006239
00120	9.782342	-0.078828	-0.688073	-0.001280	0.002064	0.009121
00121	9.755479	-0.074339	-0.655559	-0.002763	0.003466	0.003635
00122	9.738075	-0.051120	-0.673530	-0.004588	0.002270	0.004110
00123	9.744159	-0.034325	-0.689516	-0.003082	0.001190	0.006168
00124	9.789154	-0.078456	-0.755944	0.000158	0.000763	0.006310
00125	9.816035	-0.084158	-0.788094	-0.003082	0.001190	0.006168
00126	9.750258	-0.018796	-0.705284	-0.004497	0.002813	0.005551
00127	9.773070	-0.010700	-0.650424	-0.002967	0.002057	0.004181
00128	9.729482	0.002531	-0.688859	0.000044	-0.000104	0.008297
00129	9.794569	-0.049233	-0.718907	-0.001462	0.000977	0.006239
00130	9.759073	0.012309	-0.702664	-0.001141	0.003253	0.003706
00131	9.773803	-0.027716	-0.702359	-0.001347	0.001843	0.004252
00132	9.739007	0.019049	-0.738671	-0.001347	0.001843	0.004252
00133	9.771128	-0.044675	-0.720222	-0.003082	0.001190	0.006168
00134	9.771152	-0.045329	-0.719857	-0.000661	0.006292	0.007483
00135	9.759002	-0.080565	-0.687102	-0.002784	0.003143	0.007063
00136	9.744312	-0.041550	-0.686958	-0.001461	0.000977	0.006239
00137	9.771203	-0.047065	-0.719056	-0.006298	0.001942	0.002598
00138	9.738940	-0.074515	-0.722967	-0.001164	0.002929	0.007134
00139	9.762440	-0.081457	-0.720609	-0.001255	0.002386	0.005693
00140	9.785938	-0.088341	-0.718285	0.000365	0.002172	0.005764
00141	9.771257	-0.049262	-0.718174	-0.003081	0.001190	0.006168
00142	9.747779	-0.043354	-0.720155	-0.001437	0.001300	0.002811
00143	9.747788	-0.043926	-0.719992	-0.001278	0.002062	0.009122
00144	9.747089	-0.029790	-0.667418	-0.000139	-0.001191	0.005416
00145	9.744387	-0.046221	-0.685587	-0.004677	0.001729	0.002669
00146	9.753201	-0.013304	-0.683394	-0.003081	0.001191	0.006169
00147	9.757308	-0.027511	-0.770158	-0.001461	0.000976	0.006240
00148	9.780104	-0.019587	-0.715360	-0.001254	0.002386	0.005694
00149	9.776720	-0.021256	-0.680747	-0.001139	0.003253	0.003707
00150	9.774031	-0.037846	-0.698700	-0.002989	0.001734	0.007610
00151	9.739285	0.008912	-0.735193	-0.003562	-0.001848	0.002391
00152	9.744445	-0.049731	-0.684524	-0.000864	0.004881	0.008031
00153	9.747161	-0.034333	-0.666146	-0.000139	-0.001191	0.005416
00154	9.759111	-0.090600	-0.684300	-0.003080	0.001191	0.006169
00155	9.765231	-0.073825	-0.700292	-0.001345	0.001843	0.004253
00156	9.774764	-0.055731	-0.750578	-0.002965	0.002058	0.004182
00157	9.771376	-0.057474	-0.715940	0.000665	0.004124	0.006661
00158	9.747903	-0.051634	-0.717918	-0.001851	-0.001519	0.003903
00159	9.767976	-0.059727	-0.681399	-0.002781	0.003143	0.007064
00160	9.771393	-0.058998	-0.715588	-0.001644	-0.000109	0.003357
00161	9.747931	-0.053014	-0.717436	-0.002459	0.005420	0.004531
00162	9.759497	-0.004157	-0.696849	-0.003080	0.001191	0.006169
00163	9.753393	-0.022026	-0.680434	-0.002574	0.004553	0.006519
00164	9.754116	-0.037346	-0.732650	-0.002964	0.002058	0.004182
00165	9.774196	-0.045294	-0.695938	-0.002757	0.003468	0.003636
00166	9.786462	-0.011478	-0.728035	-0.003219	-0.000001	0.011584
00167	9.732695	-0.001903	-0.663343	-0.002550	0.004878	0.003090
00168	9.756895	-0.023503	-0.713468	-0.004700	0.001406	0.006098
00169	9.754192	-0.040017	-0.731504	-0.002964	0.002058	0.004182
00170	9.774264	-0.047985	-0.694801	-0.001137	0.003253	0.003708
00171	9.754227	-0.040756	-0.730988	-0.002964	0.002058	0.004182
00172	9.753525	-0.026468	-0.678369	-0.001667	-0.000434	0.006786
00173	9.748091	-0.059326	-0.714761	-0.003103	0.000866	0.009598
00174	9.792327	-0.088839	-0.728590	-0.001252	0.002385	0.005695
00175	9.771584	-0.066897	-0.712278	-0.002964	0.002058	0.004182
00176	9.727377	-0.038532	-0.697988	-0.004283	0.004226	0.005007
00177	9.724665	-0.055226	-0.716065	-0.000164	-0.001518	0.008844
00178	9.771608	-0.068757	-0.711774	-0.001160	0.002927	0.007137
00179	9.777762	-0.052051	-0.727726	-0.003171	0.000649	0.004727
00180	9.750873	-0.047328	-0.695384	-0.001343	0.001843	0.004253
00181	9.757030	-0.030393	-0.711356	-0.001435	0.001300	0.002812
00182	9.763190	-0.013776	-0.727301	0.000437	0.002386	0.010637
00183	9.780523	-0.038146	-0.708846	-0.002963	0.002059	0.004182
00184	9.765943	0.001154	-0.708673	-0.002963	0.002059	0.004182
00185	9.756377	-0.017812	-0.657989	-0.002871	0.002601	0.005624
00186	9.719041	0.012938	-0.712430	-0.001251	0.002385	0.005695
00187	9.777846	-0.056162	-0.726293	-0.001667	-0.000435	0.006786
00188	9.757110	-0.034410	-0.710075	-0.001159	0.002927	0.007137
00189	9.786747	-0.024179	-0.723892	-0.001459	0.000975	0.006241
00190	9.780609	-0.041951	-0.707448	-0.004073	0.005637	0.004462
00191	9.733706	-0.029696	-0.711253	-0.002778	0.003143	0.007066
00192	9.771744	-0.076352	-0.709124	0.001179	-0.003362	0.004591
00193	9.768308	-0.078140	-0.674744	-0.000949	0.004337	0.006592
00194	9.751721	-0.069830	-0.745363	-0.001760	-0.000977	0.005344
00195	9.768309	-0.079199	-0.674609	-0.001551	0.000433	0.004799
00196	9.757180	-0.038778	-0.708885	-0.003078	0.001192	0.006169
00197	9.786820	-0.028566	-0.722745	-0.002985	0.001734	0.007611
00198	9.751022	-0.057296	-0.692531	0.000069	0.000216	0.004871
00199	9.780671	-0.046815	-0.706283	-0.002544	0.004879	0.003092
00200	9.759959	-0.024595	-0.689921	0.000092	0.000542	0.001442
00201	9.757229	-0.041067	-0.708085	-0.004813	0.000541	0.008085
00202	9.757236	-0.041718	-0.707944	-0.001249	0.002385	0.005696
00203	9.733790	-0.035843	-0.709820	-0.002869	0.002602	0.005624
00204	9.763436	-0.025480	-0.723669	-0.001551	0.000433	0.004799
00205	9.789641	-0.016287	-0.703201	-0.004580	0.002277	0.004111
00206	9.733820	-0.037222	-0.709337	0.001989	0.001950	0.005840
00207	9.753856	-0.045407	-0.672585	-0.004279	0.004229	0.005008
00208	9.774597	-0.068288	-0.688398	0.000278	0.001626	0.004326
00209	9.754596	-0.061167	-0.724619	-0.002776	0.003144	0.007067
00210	9.731153	-0.055353	-0.726472	-0.001249	0.002384	0.005696
00211	9.754621	-0.062338	-0.724177	-0.003077	0.001192	0.006170
00212	9.754636	-0.062875	-0.723935	-0.001039	0.003794	0.005151
00213	9.751204	-0.064576	-0.689330	-0.001341	0.001843	0.004254
00214	9.774674	-0.071461	-0.686981	-0.004487	0.002819	0.005553
00215	9.754675	-0.064355	-0.723273	0.001780	0.000540	0.006385
00216	9.760160	-0.032921	-0.686736	-0.004696	0.001409	0.006098
00217	9.737420	-0.041833	-0.741297	-0.001458	0.000974	0.006241
00218	9.780883	-0.056549	-0.702624	-0.001458	0.000974	0.006241
00219	9.763636	-0.033325	-0.720651	-0.001131	0.003252	0.003710
00220	9.740191	-0.027373	-0.722617	-0.004905	-0.000000	0.006643
00221	9.749131	0.005287	-0.720512	-0.003286	-0.000218	0.006715
00222	9.760202	-0.036312	-0.685964	-0.002564	0.004553	0.006522
00223	9.763668	-0.035610	-0.720110	-0.003379	-0.000759	0.005272
00224	9.763669	-0.036068	-0.720068	0.000279	0.001625	0.004327
00225	9.733318	-0.032617	-0.653327	-0.002866	0.002602	0.005625
00226	9.757493	-0.054360	-0.703526	0.000372	0.002166	0.005769
00227	9.763712	-0.037648	-0.719408	-0.001247	0.002384	0.005697
00228	9.778223	-0.077920	-0.719171	-0.001247	0.002384	0.005697
00229	9.731334	-0.065572	-0.723193	-0.001247	0.002384	0.005697
00230	9.761009	-0.055280	-0.736917	-0.004485	0.002820	0.005553
00231	9.730644	-0.051990	-0.670234	-0.003193	0.000324	0.008157
00232	9.781006	-0.064320	-0.700247	-0.001457	0.000974	0.006242
00233	9.757563	-0.058459	-0.702232	0.001991	0.001947	0.005841
00234	9.778267	-0.081503	-0.718178	-0.003076	0.001193	0.006170
00235	9.734132	-0.053139	-0.704024	-0.002865	0.002602	0.005625
00236	9.740364	-0.036408	-0.719883	-0.001246	0.002384	0.005697
00237	9.766577	-0.027416	-0.699341	-0.004694	0.001411	0.006098
00238	9.743146	-0.021404	-0.701233	-0.002748	0.003471	0.003639
00239	9.766611	-0.028227	-0.698834	-0.002958	0.002061	0.004183
00240	9.728705	0.017476	-0.700814	-0.001457	0.000974	0.006242
00241	9.752164	0.010440	-0.698520	-0.001246	0.002384	0.005698
00242	9.763884	-0.045870	-0.716591	-0.001456	0.000974	0.006242
00243	9.772872	-0.013191	-0.714351	-0.003075	0.001193	0.006170
00244	9.781109	-0.070715	-0.698180	-0.001550	0.000433	0.004800
00245	9.716289	-0.019859	-0.668109	-0.001667	-0.000436	0.006787
00246	9.754886	-0.081465	-0.718687	-0.008563	-0.002380	0.007587
00247	9.761137	-0.064700	-0.734461	0.003046	0.008995	0.003120
00248	9.783910	-0.056925	-0.679153	-0.006008	0.003582	0.006924
00249	9.757733	-0.066908	-0.699110	-0.002536	0.004881	0.003095
00250	9.751529	-0.084461	-0.682543	-0.002535	0.004881	0.003095
00251	9.781245	-0.073999	-0.695930	-0.002231	0.006832	0.003993
00252	9.760602	-0.051925	-0.679232	-0.002442	0.005422	0.004537
00253	9.766873	-0.035099	-0.694853	-0.004272	0.004231	0.005009
00254	9.743467	-0.028965	-0.696478	-0.002324	0.006291	0.002551
00255	9.743500	-0.029347	-0.696009	0.002203	0.003355	0.005299
00256	9.749766	-0.012432	-0.711780	-0.004458	0.003150	0.002124
00257	9.773238	-0.019286	-0.709195	-0.002348	0.005963	0.005980
00258	9.776028	-0.003746	-0.690495	-0.002746	0.003471	0.003639
00259	9.764296	-0.053452	-0.710429	-0.002348	0.005963	0.005980
00260	9.752656	0.001924	-0.691685	-0.001009	0.004121	0.001725
00261	9.743682	-0.031553	-0.693355	0.000914	0.005852	0.002696
00262	9.767141	-0.038395	-0.690892	-0.003169	0.000652	0.004727
00263	9.787850	-0.061185	-0.706580	-0.002111	0.007701	0.002007
00264	9.758229	-0.071884	-0.691650	-0.004688	0.012698	-0.003200
00265	9.821672	0.086247	-0.903556	-0.028710	0.017284	0.003468
00266	9.846761	-0.009352	-1.177241	-0.100194	0.089618	0.004248
00267	9.830381	-0.014823	-0.993413	-0.130776	0.159404	-0.002498
00268	9.827614	0.000165	-0.888472	-0.162913	0.207608	-0.005865
00269	9.850403	-0.020416	-0.882059	-0.179298	0.250124	-0.000503
00270	9.835822	-0.144409	-1.036559	-0.150878	0.294101	0.000863
00271	9.859861	-0.105191	-1.105070	-0.103260	0.355305	-0.000966
00272	9.887770	-0.050108	-1.147610	-0.097817	0.441406	-0.002122
00273	9.905978	-0.043404	-1.201542	-0.118980	0.545590	-0.009988
00274	9.869832	0.002929	-0.884542	-0.143604	0.646704	-0.009972
00275	9.731409	-0.032639	-0.352137	-0.155637	0.679712	-0.010547
00276	9.727814	-0.003148	-0.181301	-0.175047	0.665893	-0.011784
00277	9.776297	0.030603	-0.212996	-0.203604	0.656759	-0.013325
00278	9.740074	-0.041722	-0.211189	-0.191224	0.657372	-0.006382
00279	9.779560	-0.056972	-0.264312	-0.153312	0.662488	-0.007146
00280	9.799977	-0.034377	-0.281577	-0.122028	0.687663	-0.005428
00281	9.824460	-0.041043	-0.366371	-0.105048	0.735420	-0.002319
00282	9.791212	-0.037984	-0.227557	-0.097950	0.790777	-0.005392
00283	9.744700	-0.083001	0.050537	-0.081661	0.820898	-0.010327
00284	9.710737	-0.077015	0.317787	-0.066738	0.813069	-0.016220
00285	9.731737	-0.066330	0.419305	-0.070822	0.799539	-0.024091
00286	9.702857	-0.075240	0.349156	-0.072438	0.800353	-0.032128
00287	9.746617	-0.041272	0.368859	-0.055233	0.807570	-0.031660
00288	9.704782	-0.021135	0.529073	-0.024343	0.819394	-0.025437
00289	9.706588	-0.045360	0.661478	-0.009621	0.812828	-0.023290
00290	9.700879	-0.027393	0.759261	-0.004689	0.813349	-0.029165
00291	9.662992	-0.035523	0.846837	-0.002187	0.809319	-0.035202
00292	9.677714	0.007753	0.986716	0.006229	0.795296	-0.033974
00293	9.618661	0.026163	1.174951	0.018894	0.769923	-0.030039
00294	9.650023	0.058092	1.224770	0.024313	0.732774	-0.025790
00295	9.641720	0.045339	1.275285	0.031673	0.706086	-0.023482
00296	9.620869	0.041148	1.283766	0.032264	0.678835	-0.021574
00297	9.697743	0.019514	1.120549	0.021930	0.681093	-0.021215
00298	9.687993	0.033011	1.115474	0.016877	0.708093	-0.027476
00299	9.667682	0.048955	1.237193	0.020218	0.740554	-0.023267
00300	9.633423	0.077876	1.412489	0.022245	0.756495	-0.019898
00301	9.620950	0.084395	1.576626	0.004975	0.758436	-0.015223
00302	9.551940	0.074830	1.811045	0.004863	0.735718	-0.014973
00303	9.540531	0.060345	1.860988	0.000200	0.703885	-0.005472
00304	9.528122	0.034507	1.980018	0.003748	0.667257	-0.004997
00305	9.476929	0.043738	2.156667	0.018361	0.615781	0.001920
00306	9.491854	0.059979	2.297200	0.060105	0.544630	0.010696
00307	9.514547	0.029119	2.152656	0.121333	0.473136	0.020399
00308	9.528097	0.022034	1.981618	0.165688	0.435635	0.032756
00309	9.588562	0.027737	1.772398	0.152801	0.447425	0.025520
00310	9.605413	0.019991	1.603995	0.113286	0.503970	0.012320
00311	9.601600	0.069495	1.679603	0.074461	0.576463	0.006829
00312	9.531060	0.067519	1.956143	0.032434	0.639082	-0.000643
00313	9.424123	0.092832	2.335568	0.005841	0.642702	-0.001917
00314	9.376417	0.075784	2.661388	-0.004432	0.604830	-0.003020
00315	9.347252	0.073796	2.746538	-0.006432	0.538486	0.000290
00316	9.371875	0.095241	2.717688	-0.006003	0.473113	-0.001478
00317	9.411660	0.054099	2.610462	-0.005813	0.434080	0.000745
00318	9.403328	0.056987	2.519068	-0.000882	0.416673	0.001110
00319	9.435904	0.062977	2.463944	-0.004366	0.410810	-0.003872
00320	9.415048	0.087110	2.480522	-0.001741	0.416629	-0.000304
00321	9.393558	0.069405	2.532810	-0.000556	0.422140	0.001489
00322	9.377794	0.066162	2.703574	-0.002820	0.417665	0.001195
00323	9.307314	0.057970	2.865727	-0.002453	0.388427	0.003241
00324	9.356485	0.065435	2.776433	-0.004897	0.361035	0.004142
00325	9.387029	0.056094	2.598722	-0.008193	0.363186	0.007985
00326	9.375168	0.048123	2.574385	-0.003098	0.382511	0.003987
00327	9.349537	0.045674	2.642437	-0.003339	0.411155	0.004226
00328	9.316650	0.047459	2.902223	-0.000959	0.411987	0.002870
00329	9.249764	0.072628	3.068374	0.000179	0.391009	0.000465
00330	9.244995	0.071444	3.202885	0.000508	0.346167	0.001098
00331	9.260847	0.083721	3.130568	-0.000016	0.304381	0.000474
00332	9.261644	0.086681	3.026341	-0.003107	0.275438	0.001608
00333	9.268733	0.081180	2.961554	-0.003100	0.267018	0.001243
00334	9.324362	0.081523	2.805554	-0.007029	0.280186	0.002761
00335	9.304352	0.063542	2.845510	-0.002554	0.314168	0.002058
00336	9.258060	0.082230	3.014171	-0.006734	0.337898	-0.000064
00337	9.268653	0.075566	3.056538	-0.004094	0.343184	0.002102
00338	9.187692	0.083104	3.227267	-0.004866	0.335383	-0.001942
00339	9.181091	0.081814	3.357325	-0.005101	0.306501	0.001318
00340	9.225902	0.071818	3.275705	-0.002210	0.283146	0.003269
00341	9.171978	0.085415	3.178541	-0.002635	0.273271	0.003297
00342	9.177893	0.037982	3.149598	-0.004885	0.279727	0.005761
00343	9.226391	0.076690	3.092216	-0.005961	0.300534	0.001892
00344	9.165758	0.070235	3.210853	-0.001896	0.321183	0.005839
00345	9.181595	0.053787	3.393600	-0.004058	0.322099	0.001850
00346	9.090361	0.077851	3.476926	-0.003619	0.296044	0.004211
00347	9.102808	0.063726	3.455122	-0.002692	0.277417	0.004120
00348	9.107497	0.073679	3.408876	-0.002741	0.268969	0.003711
00349	9.152616	0.072178	3.285301	-0.001237	0.279392	0.000568
00350	9.154434	0.090738	3.200114	-0.003628	0.314586	0.003336
00351	9.134068	0.065368	3.182987	-0.003579	0.352491	0.005738
00352	9.128889	0.098123	3.223527	-0.004067	0.397046	0.002458
00353	9.096606	0.093478	3.491814	-0.003509	0.424890	0.000070
00354	9.005660	0.091132	3.807645	-0.005954	0.416927	0.004123
00355	8.914752	0.089735	4.019613	-0.008433	0.368560	0.003273
00356	8.943260	0.077514	3.973247	-0.007691	0.306024	0.002796
00357	8.979013	0.106985	3.887551	-0.001097	0.265304	0.006314
00358	8.999592	0.086753	3.703486	-0.009103	0.242807	0.003748
00359	8.992974	0.087380	3.624968	-0.002859	0.248555	0.004981
00360	9.038364	0.044024	3.536532	-0.000124	0.266444	0.004717
00361	9.042388	0.052765	3.592263	-0.008322	0.299593	0.001900
00362	8.977175	0.086877	3.772856	-0.003341	0.318219	0.000273
00363	8.984993	0.080172	3.814124	-0.007316	0.322993	0.001245
00364	8.908463	0.048940	3.881601	-0.006047	0.321437	0.002189
00365	8.922408	0.075359	3.929394	-0.006101	0.319563	0.001239
00366	8.871183	0.079318	3.973379	-0.006192	0.307053	0.003839
00367	8.867132	0.094918	4.089440	-0.005662	0.291393	0.007628
00368	8.860843	0.095423	4.013816	-0.006487	0.270322	0.004428
00369	8.907197	0.060382	3.886413	-0.005693	0.273866	0.005217
00370	8.901059	0.077912	3.728803	-0.004960	0.304337	0.005470
00371	8.908733	0.062426	3.812141	-0.004318	0.346040	0.003685
00372	8.855989	0.081445	4.049261	-0.003972	0.365991	0.002351
00373	8.801836	0.077100	4.138181	-0.002445	0.363932	0.001886
00374	8.813232	0.062993	4.124297	-0.007100	0.361250	0.005166
00375	8.765392	0.100060	4.177695	-0.008618	0.357090	0.001238
00376	8.762984	0.051368	4.256786	-0.004528	0.355660	0.004607
00377	8.768732	0.061278	4.218107	-0.004612	0.347201	0.004153
00378	8.748702	0.093244	4.183300	-0.005253	0.351050	0.004561
