// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B43FA9
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
24472	9.747091	0.066161	0.093755	-0.000037	0.003923	-0.000446
24473	9.761751	0.031077	0.107905	-0.000815	0.004412	0.000129
24474	9.751396	0.040191	0.108766	-0.001472	0.005030	0.000120
24475	9.761125	0.061136	0.089059	-0.001042	0.002845	-0.001531
24476	9.750773	0.070509	0.089591	0.000574	0.003916	-0.000316
24477	9.739027	0.089475	0.117997	-0.000741	0.005152	-0.000335
24478	9.767116	0.078331	0.079474	0.001841	0.003291	-0.000176
24479	9.755930	0.066491	0.104841	-0.001473	0.005030	0.000119
24480	9.744681	0.053128	0.082409	0.000742	0.003434	-0.001020
24481	9.763202	-0.064407	-0.079205	0.000945	0.044577	-0.020264
24482	9.758217	0.143979	0.285272	0.001282	0.024483	-0.009807
24483	9.749016	0.088781	0.162830	0.000544	0.002566	0.000028
24484	9.747600	0.096252	0.142162	0.000986	-0.006200	0.005272
24485	9.775639	0.026970	-0.065118	0.002615	0.020634	-0.006512
24486	9.793068	0.112551	0.002032	0.003321	0.030004	-0.002441
24487	9.827856	0.061614	-0.193713	0.002569	0.180054	-0.011396
24488	9.785777	0.053884	0.000910	-0.002210	0.267893	-0.016046
24489	9.793873	0.035741	0.058495	-0.022257	0.358282	-0.022326
24490	9.787163	0.144155	0.238140	-0.048241	0.420969	-0.018723
24491	9.812953	0.099859	0.245106	-0.042361	0.493976	-0.014570
24492	9.759522	0.101029	0.493503	-0.046760	0.573551	-0.026202
24493	9.582402	0.051717	1.233776	-0.023525	0.493079	-0.029023
24494	9.700418	0.064775	0.907141	-0.003630	0.338458	-0.037007
24495	9.785877	0.061752	0.624890	0.004824	0.400813	-0.047149
24496	9.745699	0.101599	0.893079	-0.004170	0.513729	-0.057387
24497	9.643828	0.160649	1.287449	-0.013444	0.509766	-0.060920
24498	9.610554	0.176735	1.468063	-0.033710	0.439619	-0.061249
24499	9.663166	0.164627	1.344523	-0.012102	0.392758	-0.052528
24500	9.661921	0.175393	1.350754	-0.001502	0.443075	-0.060016
24501	9.628510	0.197810	1.595309	-0.001457	0.470059	-0.060741
24502	9.602715	0.220801	1.681120	-0.002266	0.456022	-0.061622
24503	9.627815	0.196554	1.674832	-0.004796	0.495194	-0.061139
24504	9.603326	0.313654	1.923207	-0.008176	0.548237	-0.057269
24505	9.515405	0.346213	2.217924	-0.017306	0.493026	0.004815
24506	9.500032	0.249054	2.168536	-0.011959	0.490152	0.003096
24507	9.463017	0.253481	2.343339	0.002492	0.453678	0.006908
24508	9.489798	0.261724	2.350717	0.009338	0.471889	0.008458
24509	9.416976	0.232417	2.532942	0.006151	0.462481	0.006401
24510	9.411824	0.212000	2.596191	0.027228	0.471830	0.014391
24511	9.348041	0.235139	2.791571	0.044026	0.466192	0.016998
24512	9.312815	0.247618	2.915035	0.050012	0.428680	0.021394
24513	9.392262	0.236690	2.711415	0.044140	0.466089	0.017214
24514	9.314403	0.260412	2.907183	0.043495	0.544474	0.018490
24515	9.236388	0.257961	3.134634	0.032095	0.578715	0.017877
24516	9.175013	0.227304	3.341201	-0.008003	0.591137	0.009078
24517	9.142294	0.222386	3.402781	-0.011928	0.594995	0.007292
24518	9.116953	0.212453	3.460185	-0.015324	0.636422	0.007753
24519	9.052171	0.230986	3.603932	-0.024948	0.693837	0.006234
24520	8.909323	0.241879	3.942330	-0.027897	0.720132	0.006060
24521	8.786941	0.217275	4.313646	-0.023830	0.666381	0.006490
24522	8.697435	0.219969	4.505000	-0.016511	0.539882	0.004989
24523	8.809890	0.213682	4.215208	-0.012442	0.479044	0.005601
24524	8.746687	0.206307	4.296596	-0.013972	0.542782	0.007517
24525	8.630837	0.194194	4.599212	-0.017424	0.560461	0.009381
24526	8.550303	0.205226	4.791341	-0.016425	0.519848	0.006825
24527	8.491679	0.188200	4.871430	-0.014870	0.475172	0.008596
24528	8.505156	0.219389	4.784194	-0.014980	0.453946	0.006385
24529	8.434003	0.212386	4.919315	-0.013467	0.501631	0.010361
24530	8.283845	0.210625	5.287910	0.001967	0.469138	0.015777
24531	8.269009	0.214116	5.286836	0.041421	0.368479	0.039402
24532	8.288111	0.176562	5.220990	0.074376	0.356021	0.061715
24533	8.262801	0.198605	5.268719	0.075746	0.354740	0.062693
24534	8.211501	0.189553	5.243117	0.113983	0.416530	0.090178
24535	8.119930	0.128970	5.467811	0.066899	0.442310	0.058270
24536	7.990333	0.176229	5.724709	0.036885	0.408519	0.039844
24537	8.047579	0.150363	5.540347	0.019177	0.391831	0.026834
24538	7.939917	0.143231	5.743028	0.004264	0.425997	0.018928
24539	7.911361	0.159136	5.752262	-0.005193	0.430023	0.011203
24540	7.849346	0.164203	5.804145	-0.003581	0.444123	0.013413
24541	7.817037	0.161974	5.809879	-0.002022	0.506029	0.017005
24542	7.704072	0.160432	5.943910	-0.012459	0.573123	0.010030
24543	7.589836	0.154674	6.168524	-0.017385	0.601215	0.011017
24544	7.412541	0.166142	6.506680	-0.013869	0.566703	0.011928
24545	7.342794	0.135257	6.605114	-0.008857	0.463705	0.010423
24546	7.424477	0.132198	6.293335	-0.011049	0.461285	0.011131
24547	7.297195	0.145134	6.536701	-0.004390	0.553487	0.020543
24548	7.060357	0.138837	7.004256	-0.004299	0.472978	0.023902
24549	6.697661	0.095032	7.857724	0.006581	0.171516	-0.003306
24550	7.314292	0.040027	6.334518	0.003591	0.014805	-0.000451
24551	7.138842	0.157774	6.725408	0.040830	0.142100	-0.015257
24552	6.957813	0.217108	7.108578	0.029811	0.071574	-0.003871
24553	7.005366	0.188264	6.973635	0.002768	-0.042124	0.019943
24554	7.128078	0.105796	6.757401	-0.007996	-0.067457	0.023121
24555	7.123176	0.119120	6.732382	-0.009436	-0.047042	0.014476
24556	7.155333	0.135797	6.673162	-0.005738	-0.021787	0.007297
24557	7.143076	0.104838	6.687380	0.000651	0.001125	0.002171
24558	7.119352	0.120682	6.741980	0.006215	0.038477	-0.007945
24559	7.164662	0.102586	6.684966	0.008705	0.045425	-0.010812
24560	7.090207	0.137488	6.796462	0.012769	0.067796	-0.014615
24561	7.072255	0.168653	6.873549	0.008272	0.043997	-0.007662
24562	7.060004	0.152628	6.838840	0.000627	0.007635	-0.000216
24563	7.065755	0.173635	6.846785	-0.003468	-0.017338	0.005266
24564	7.098884	0.151680	6.777314	-0.006238	-0.033803	0.010432
24565	7.119673	0.139377	6.744576	-0.004017	-0.019935	0.006598
24566	7.157626	0.104837	6.653526	-0.000163	0.003592	0.000651
24567	7.123618	0.108701	6.702575	0.011113	0.055542	-0.010823
24568	7.104557	0.127008	6.790693	0.009776	0.058041	-0.012698
24569	7.083146	0.149183	6.795762	0.012065	0.066005	-0.013238
24570	7.048721	0.185631	6.869278	0.009181	0.052880	-0.009695
24571	7.050728	0.182671	6.861622	0.001972	0.018775	-0.002220
24572	7.056218	0.169310	6.839739	0.001807	0.011390	0.000618
24573	7.046839	0.161021	6.864650	-0.002463	-0.009834	0.002276
24574	7.053393	0.150600	6.860065	-0.004667	-0.024745	0.007411
24575	7.091716	0.127971	6.798551	-0.007772	-0.040357	0.011789
24576	7.133816	0.105103	6.694120	-0.002297	-0.007104	0.003715
24577	7.100145	0.160577	6.793948	0.004871	0.025410	-0.003374
24578	7.088066	0.148991	6.738809	0.006207	0.037567	-0.006671
24579	7.038417	0.194749	6.890540	0.008164	0.046396	-0.008000
24580	7.081043	0.149118	6.792304	0.003673	0.028020	-0.002132
24581	7.064508	0.163890	6.812689	0.002513	0.027731	-0.001473
24582	7.058183	0.160323	6.839623	0.003400	0.034782	0.001367
24583	7.073173	0.141796	6.764069	0.008083	0.047547	-0.002557
24584	7.032871	0.168265	6.870992	0.004714	0.068998	-0.006339
24585	7.013563	0.162005	6.905779	0.005118	0.045869	-0.003420
24586	7.020555	0.184195	6.886574	0.005347	0.037338	-0.002054
24587	7.006334	0.172395	6.885209	0.003488	0.030674	-0.000203
24588	7.013651	0.163072	6.854238	0.001290	0.035903	-0.001351
24589	6.961950	0.171371	6.950878	0.001651	0.012152	0.000671
24590	7.016276	0.163007	6.877060	0.001948	-0.006856	0.005161
24591	7.005875	0.167561	6.880286	0.003866	-0.010630	0.006425
24592	7.046818	0.172945	6.810536	0.002879	-0.009026	0.005337
24593	7.054878	0.172018	6.776730	0.004386	0.025892	0.001653
24594	7.038755	0.165074	6.808259	0.005680	0.052011	-0.003282
24595	6.951746	0.167947	6.942909	0.005724	0.058121	-0.003479
24596	6.965885	0.180561	6.931433	0.001334	0.026512	0.000453
24597	6.994148	0.174678	6.922744	0.002528	0.019432	-0.000978
24598	7.013442	0.168656	6.834245	0.003278	0.036409	-0.002179
24599	6.932760	0.179660	6.984954	0.002576	0.035549	-0.002088
24600	6.938662	0.192642	6.994694	-0.000227	-0.007996	0.001940
24601	7.020377	0.176920	6.825088	-0.001199	-0.018460	0.004361
24602	7.015194	0.150732	6.836856	0.001362	0.009130	0.000587
24603	7.162259	0.131955	6.576037	0.009235	0.100779	-0.009503
24604	7.034208	0.136013	6.759426	0.019982	0.233735	-0.025634
24605	6.933092	0.166324	6.919770	0.021644	0.274622	-0.028882
24606	6.690961	0.227986	7.316177	0.006609	0.196808	-0.027712
24607	6.995702	0.135066	6.707815	-0.011667	0.251306	-0.061833
24608	6.763803	0.232933	7.154953	-0.008750	0.319933	-0.070606
24609	6.761960	0.234530	7.065596	-0.000758	0.323163	-0.061384
24610	6.679715	0.251665	7.232661	0.022873	0.348488	-0.040061
24611	6.535784	0.249301	7.355738	0.030843	0.309513	-0.027409
24612	6.561337	0.241456	7.317062	0.028311	0.293175	-0.028271
24613	6.476585	0.257454	7.384895	0.030038	0.299063	-0.029021
24614	6.457786	0.260800	7.360729	0.028013	0.302460	-0.031528
24615	6.393874	0.297948	7.432949	0.025530	0.323426	-0.036125
24616	6.278747	0.325302	7.590908	0.024134	0.318279	-0.037697
24617	6.235334	0.321281	7.623419	0.023351	0.278350	-0.030516
24618	6.225423	0.296821	7.563546	0.026547	0.275185	-0.028125
24619	6.120556	0.323243	7.730849	0.024562	0.276246	-0.031160
24620	6.095958	0.369519	7.722993	0.022602	0.240751	-0.022206
24621	6.087661	0.348178	7.678858	0.045424	0.231364	0.009255
24622	6.060993	0.319629	7.651920	0.042623	0.284358	-0.008028
24623	5.925938	0.352410	7.863696	0.027252	0.283330	-0.026893
24624	6.053286	0.318505	7.535187	0.027660	0.318635	-0.038449
24625	5.992912	0.226601	7.553795	0.031365	0.501500	-0.078850
24626	5.809330	0.238996	7.820566	-0.058657	0.593147	-0.223163
24627	5.592265	0.535422	7.984906	-0.014600	0.656789	-0.178319
24628	5.276707	0.564121	8.470931	0.040283	0.623106	-0.108133
24629	5.148215	0.541726	8.612489	0.038167	0.459186	-0.069150
24630	5.240591	0.599287	8.351198	-0.005746	0.355468	-0.029260
24631	5.193329	0.507776	8.344895	-0.001953	0.341298	-0.007841
24632	5.169110	0.521859	8.314301	-0.011426	0.349639	0.004498
24633	5.123690	0.482073	8.309888	-0.003771	0.399679	0.022624
24634	4.941750	0.491532	8.519500	-0.005711	0.418051	0.021948
24635	4.849636	0.487145	8.521216	0.006468	0.403816	0.042010
24636	4.813371	0.455209	8.517695	0.005459	0.423784	0.039896
24637	4.683558	0.410445	8.650446	-0.004357	0.431563	0.015931
24638	4.650098	0.448154	8.618586	-0.022215	0.444056	-0.009579
24639	4.497131	0.503300	8.751362	-0.018093	0.459492	0.005666
24640	4.464149	0.530581	8.721164	0.007493	0.459991	0.060592
24641	4.333007	0.447912	8.774923	0.024571	0.487510	0.091860
24642	4.155753	0.368234	8.926806	0.010881	0.489875	0.064406
24643	4.030846	0.378304	8.986130	-0.009838	0.477831	0.010063
24644	4.020445	0.493199	8.954494	-0.010747	0.469934	0.011261
24645	3.899129	0.547488	9.049006	0.020128	0.470727	0.082794
24646	3.811643	0.411404	8.999111	0.039912	0.487499	0.125492
24647	3.696279	0.246433	9.038740	0.007523	0.528472	0.056705
24648	3.539141	0.380150	9.163033	-0.026212	0.562169	-0.017683
24649	3.413766	0.410405	9.231786	-0.032358	0.565864	-0.028932
24650	3.314352	0.416322	9.213692	-0.034726	0.570611	-0.026868
24651	3.159147	0.402517	9.288761	-0.037487	0.592574	-0.030004
24652	2.968676	0.420504	9.426447	-0.034846	0.581254	-0.023987
24653	2.893085	0.415930	9.407487	-0.031231	0.572192	-0.013460
24654	2.686214	0.447607	9.545118	-0.023137	0.552258	0.010488
24655	2.587499	0.379356	9.584866	-0.014518	0.508359	0.035128
24656	2.500075	0.302471	9.484160	-0.021631	0.496607	0.007100
24657	2.299084	0.282731	9.657818	-0.031625	0.483777	-0.039337
24658	2.207726	0.285407	9.668237	-0.040587	0.443612	-0.082864
24659	2.138416	0.393137	9.707081	-0.038520	0.387916	-0.097833
24660	2.137850	0.386442	9.598314	-0.031714	0.390523	-0.065650
24661	1.969868	0.266322	9.643313	-0.035483	0.403875	-0.081946
24662	1.876580	0.344405	9.704872	-0.039780	0.414778	-0.111662
24663	1.739067	0.336104	9.754105	-0.041248	0.387359	-0.115185
24664	1.677901	0.517584	9.877894	-0.030662	0.325471	-0.078344
24665	1.670498	0.474161	9.747037	-0.010149	0.287284	0.033371
24666	1.648903	0.335391	9.610491	-0.006172	0.308510	0.055371
24667	1.517346	0.258768	9.560288	-0.014296	0.394584	0.033655
24668	1.316360	0.290223	9.609918	-0.028112	0.490009	-0.014918
24669	1.241768	0.356353	9.946617	-0.032349	0.506199	0.005176
24670	1.201040	0.161334	9.839622	-0.027585	0.420052	-0.028701
24671	1.062346	0.381331	9.719547	-0.026267	0.440892	-0.043105
24672	0.858927	0.154247	9.812396	-0.021228	0.494289	-0.025810
24673	0.691756	0.170195	10.031858	-0.016133	0.446739	-0.097541
24674	0.742667	0.444666	10.199391	0.005827	0.317871	-0.093220
24675	0.838146	0.399457	9.721608	-0.003682	0.195495	-0.034624
24676	0.594879	0.153308	9.814264	0.012944	0.368057	-0.028995
24677	0.495013	0.259294	9.951804	0.006442	0.340048	-0.101158
24678	0.344225	0.356051	9.949088	-0.017393	0.294904	-0.106188
24679	0.321068	0.382799	9.939835	-0.017110	0.269268	-0.059374
24680	0.362889	0.371485	9.807283	-0.019243	0.264661	-0.005189
24681	0.124134	0.247601	10.083215	-0.032329	0.250395	0.006508
24682	0.039588	0.217648	10.124824	0.005958	0.011262	-0.047596
24683	0.198485	0.457927	9.847388	-0.006533	0.005312	0.001595
24684	0.193316	0.337900	9.886445	-0.038298	0.005793	0.073192
24685	0.243179	0.200463	9.895940	-0.040830	0.007292	0.068517
24686	0.237651	0.188951	9.883601	-0.017037	0.005490	0.030138
24687	0.200974	0.231305	9.858351	-0.000609	0.002298	-0.006093
24688	0.213267	0.294421	9.886436	-0.013280	0.002563	-0.012818
24689	0.204389	0.276048	9.893542	-0.028775	0.004339	0.009645
24690	0.194815	0.238537	9.868204	-0.032594	0.003907	0.000271
24691	0.222518	0.298223	9.882283	-0.044998	0.004848	0.006679
24692	0.227612	0.128686	9.871246	-0.020443	0.004664	0.001876
24693	0.199148	0.165915	9.860170	-0.001513	0.001551	-0.022526
24694	0.191519	0.221465	9.890255	-0.004450	0.001276	-0.055687
24695	0.219412	0.317262	9.872795	-0.000849	0.002198	0.003811
24696	0.154957	0.225107	9.885499	-0.003326	-0.000328	0.048598
24697	0.256899	0.203925	9.896298	-0.016068	-0.017292	-0.005893
24698	0.261703	0.230375	9.886379	-0.019611	-0.020447	-0.000644
24699	0.258120	0.173711	9.860105	-0.020833	-0.021609	0.008633
24700	0.258365	0.172436	9.860120	0.010727	0.019785	0.000623
24701	0.146156	0.278703	9.962668	-0.020994	-0.028013	0.003404
24702	0.316702	0.145467	9.796311	-0.020206	-0.025246	0.005274
24703	0.317828	0.143917	9.796298	0.007826	0.016177	0.003315
24704	0.189617	0.249709	9.918465	0.052909	0.074840	-0.003848
24705	0.151161	0.257991	9.958201	-0.015359	-0.017703	0.001950
24706	0.274416	0.153229	9.805919	-0.007049	-0.002869	0.002245
24707	0.268932	0.188206	9.826559	0.011563	0.019945	0.000792
24708	0.209277	0.275637	9.923924	0.040989	0.059119	-0.005329
24709	0.164616	0.185501	9.905820	0.000474	0.002614	0.001359
24710	0.203557	0.229898	9.870880	0.001257	0.005389	0.003229
24711	0.226474	0.220771	9.881114	-0.000292	0.003004	0.000279
24712	0.209795	0.225272	9.884976	0.000941	0.003646	0.002323
24713	0.200856	0.221231	9.881398	0.000418	0.003638	0.002665
24714	0.219791	0.208001	9.879091	-0.000198	0.003317	0.001643
24715	0.215046	0.216796	9.877592	0.000110	0.003478	0.002154
24716	0.194650	0.229921	9.879929	-0.001037	0.001567	0.001080
24717	0.217834	0.238521	9.869235	-0.000254	0.004341	0.002950
24718	0.204788	0.225091	9.885085	0.000026	0.004746	0.001185
24719	0.204042	0.225285	9.885096	0.001605	0.001360	0.001644
24720	0.215011	0.217040	9.868725	0.000026	0.004745	0.001185
24721	0.202050	0.212731	9.874097	0.000633	0.003484	0.001812
24722	0.205257	0.216996	9.886660	0.001529	0.004209	0.001069
24723	0.216286	0.221666	9.881323	0.000848	0.003331	0.000958
24724	0.199388	0.226343	9.885166	0.001165	0.005073	0.001864
24725	0.202307	0.235934	9.865757	0.002136	0.002948	0.001697
24726	0.205533	0.218267	9.877762	-0.000786	0.002752	0.002896
24727	0.204862	0.218320	9.877775	0.001306	0.002780	0.001528
24728	0.203973	0.209667	9.888257	0.001622	0.004522	0.002433
24729	0.190675	0.210861	9.861645	0.001622	0.004521	0.002433
24730	0.209709	0.210693	9.870392	0.000633	0.003483	0.001811
24731	0.221140	0.228059	9.876088	0.000783	0.002772	0.001870
24732	0.204259	0.219879	9.868890	0.000941	0.003643	0.002322
24733	0.199586	0.219861	9.877849	0.000475	0.002612	0.001358
24734	0.218948	0.228375	9.876130	-0.000786	0.002751	0.002896
24735	0.197925	0.207123	9.866850	0.001987	0.003657	0.001638
24736	0.213183	0.203111	9.863044	0.001605	0.001358	0.001644
24737	0.201203	0.224575	9.890436	-0.000047	0.002605	0.001700
24738	0.204349	0.215725	9.891981	-0.000104	0.003628	0.003006
24739	0.195358	0.220573	9.877917	0.000485	0.004192	0.001753
24740	0.218642	0.224348	9.899232	0.001306	0.002778	0.001528
24741	0.209616	0.216370	9.874140	-0.000935	0.003461	0.002837
24742	0.216787	0.211543	9.888244	0.000942	0.003642	0.002322
24743	0.212035	0.220510	9.886728	0.000327	0.003321	0.001300
24744	0.203152	0.216500	9.883130	0.001157	0.003488	0.001469
24745	0.214355	0.212060	9.888286	0.000476	0.002611	0.001358
24746	0.197741	0.225813	9.881617	0.001988	0.003655	0.001639
24747	0.208709	0.221576	9.886775	0.001316	0.004358	0.001922
24748	0.203665	0.226830	9.863758	0.000850	0.003328	0.000958
24749	0.202687	0.205159	9.863223	0.000476	0.002611	0.001358
24750	0.206009	0.218211	9.865320	-0.000038	0.004184	0.002094
24751	0.212942	0.218594	9.847457	0.000327	0.003321	0.001299
24752	0.216242	0.213703	9.870505	0.000543	0.003167	0.000446
24753	0.191718	0.226918	9.881711	0.000419	0.003633	0.002664
24754	0.222632	0.217977	9.874158	-0.000504	0.003154	0.001129
24755	0.209811	0.231445	9.858551	-0.000776	0.004330	0.003288
24756	0.216790	0.208640	9.893618	0.001059	0.003708	0.005962
24757	0.216339	0.248593	9.873227	0.000394	0.003120	0.013984
24758	0.267227	0.269928	9.864549	0.001393	0.008732	0.079996
24759	0.227184	0.186892	9.857447	-0.003535	0.018710	0.071314
24760	0.256819	0.237592	9.825287	-0.045188	0.104339	0.004422
24761	0.164884	0.207254	9.882950	-0.055423	0.123273	-0.003514
24762	0.150570	0.189186	9.880013	-0.054305	0.121067	-0.000073
24763	0.225363	0.243353	9.824554	-0.072884	0.156228	0.001279
24764	-0.192706	0.033376	9.973147	-0.013382	0.031722	0.001758
24765	0.120495	0.177353	9.896303	-0.002388	0.006347	0.010554
24766	0.090707	0.160837	9.872402	0.000882	0.008823	0.030192
24767	0.270138	0.045934	9.827669	0.040564	0.075484	0.053622
24768	-0.071654	0.206792	9.910892	0.069542	0.124944	0.011920
24769	0.108587	0.162435	9.865303	0.051274	0.090530	0.006455
24770	0.075587	0.177116	9.843800	0.098949	0.180009	0.022023
24771	-0.001072	0.188275	9.863945	0.134031	0.242441	0.001754
24772	-0.322855	0.456529	9.963776	0.103932	0.182007	0.004212
24773	-0.150685	0.293475	9.884882	0.007845	0.062499	0.041093
24774	-0.130016	0.293646	9.894850	0.001283	0.124070	0.013965
24775	-0.172345	0.284901	9.877775	-0.006290	0.125856	0.017520
24776	-0.176562	0.278719	9.892568	-0.001507	0.162090	0.022757
24777	-0.293507	0.272996	9.854319	0.006321	0.183982	0.024832
24778	-0.237398	0.241004	9.882059	0.039331	0.185175	-0.009699
24779	-0.350687	0.313326	9.883534	0.042554	0.255695	-0.025773
24780	-0.406007	0.312849	9.874026	0.025832	0.257723	-0.003758
24781	-0.490567	0.331491	9.871637	0.015363	0.267885	0.014786
24782	-0.567258	0.292985	9.839707	0.019497	0.266973	0.013850
24783	-0.519189	0.309308	9.855835	0.029159	0.306303	-0.015255
