// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B43FA9
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
44318	0.095263	0.037524	9.856856	0.000586	0.003294	0.000341	1.000000	-0.000485	0.000013	0.000485	1.000000	-0.000546	-0.000012	0.000546	1.000000
44319	0.099516	0.054286	9.895512	0.003641	0.000895	-0.000012	1.000000	-0.000497	0.000033	0.000498	1.000000	-0.000524	-0.000033	0.000524	1.000000
44320	0.103190	0.060405	9.861710	0.001308	0.003087	0.002388	1.000000	-0.000513	0.000029	0.000513	1.000000	-0.000524	-0.000029	0.000524	1.000000
44321	0.084905	0.063664	9.877838	-0.000342	0.001760	0.001596	1.000000	-0.000509	0.000041	0.000509	1.000000	-0.000542	-0.000041	0.000542	1.000000
44322	0.084703	0.063905	9.877838	0.005203	0.002316	-0.002692	1.000000	-0.000567	0.000046	0.000567	1.000000	-0.000506	-0.000046	0.000506	1.000000
44323	0.122397	0.020289	9.892221	-0.001025	0.005280	0.004788	1.000000	-0.000531	0.000023	0.000531	1.000000	-0.000531	-0.000023	0.000531	1.000000
44324	0.102042	0.060889	9.861719	0.000927	0.001534	-0.001255	1.000000	-0.000598	0.000039	0.000598	1.000000	-0.000540	-0.000038	0.000540	1.000000
44325	0.083700	0.064295	9.877844	0.002958	0.004415	0.003180	1.000000	-0.000578	0.000024	0.000578	1.000000	-0.000525	-0.000024	0.000525	1.000000
44326	0.115575	0.052298	9.879403	0.003299	0.002655	0.001585	1.000000	-0.000567	0.000029	0.000567	1.000000	-0.000507	-0.000029	0.000507	1.000000
44327	0.092800	0.039245	9.856873	0.002577	0.002862	-0.000462	1.000000	-0.000584	0.000030	0.000584	1.000000	-0.000496	-0.000030	0.000496	1.000000
44328	0.115004	0.052746	9.879407	0.000673	0.003201	0.003813	1.000000	-0.000581	0.000026	0.000581	1.000000	-0.000504	-0.000026	0.000504	1.000000
44329	0.074208	0.042635	9.872997	-0.000342	0.001760	0.001596	1.000000	-0.000577	0.000038	0.000577	1.000000	-0.000522	-0.000038	0.000522	1.000000
44330	0.104828	0.078584	9.900383	0.003934	0.002542	0.000159	1.000000	-0.000576	0.000045	0.000576	1.000000	-0.000499	-0.000045	0.000499	1.000000
44331	0.087748	0.033732	9.890684	-0.003739	0.005920	0.003544	1.000000	-0.000554	0.000016	0.000554	1.000000	-0.000552	-0.000016	0.000552	1.000000
44332	0.104015	0.078699	9.900390	0.005926	0.002109	-0.000644	1.000000	-0.000592	0.000020	0.000592	1.000000	-0.000504	-0.000019	0.000504	1.000000
44333	0.113500	0.053505	9.879421	0.003299	0.002655	0.001585	1.000000	-0.000588	0.000023	0.000588	1.000000	-0.000486	-0.000023	0.000486	1.000000
44334	0.077117	0.060204	9.911657	0.001943	0.002975	0.000963	1.000000	-0.000593	0.000022	0.000593	1.000000	-0.000480	-0.000021	0.000480	1.000000
44335	0.109124	0.048073	9.913226	0.001650	0.001328	0.000792	1.000000	-0.000597	0.000038	0.000597	1.000000	-0.000478	-0.000038	0.000478	1.000000
44336	0.112783	0.054049	9.879426	0.000586	0.003294	0.000341	1.000000	-0.000609	0.000036	0.000609	1.000000	-0.000487	-0.000035	0.000487	1.000000
44337	0.080193	0.066594	9.877858	0.004227	0.004189	0.000330	1.000000	-0.000618	0.000024	0.000618	1.000000	-0.000459	-0.000023	0.000459	1.000000
44338	0.099806	0.026133	9.908385	-0.001319	0.003634	0.004617	1.000000	-0.000604	0.000016	0.000604	1.000000	-0.000488	-0.000016	0.000488	1.000000
44339	0.101592	0.069376	9.827945	0.001357	-0.000320	0.000622	1.000000	-0.000610	0.000049	0.000610	1.000000	-0.000489	-0.000049	0.000489	1.000000
44340	0.079526	0.066961	9.877861	0.003212	0.002748	-0.001887	1.000000	-0.000634	0.000055	0.000634	1.000000	-0.000473	-0.000055	0.000473	1.000000
44341	0.097375	0.063947	9.861747	0.001015	0.001441	0.002218	1.000000	-0.000624	0.000071	0.000624	1.000000	-0.000477	-0.000070	0.000477	1.000000
44342	0.093347	0.058215	9.895550	0.001650	0.001328	0.000793	1.000000	-0.000612	0.000087	0.000612	1.000000	-0.000473	-0.000087	0.000473	1.000000
44343	0.102929	0.032659	9.874589	0.000380	0.001555	0.003643	1.000000	-0.000588	0.000102	0.000588	1.000000	-0.000484	-0.000101	0.000484	1.000000
44344	0.111039	0.055201	9.879439	0.001943	0.002975	0.000963	1.000000	-0.000577	0.000101	0.000577	1.000000	-0.000477	-0.000101	0.000477	1.000000
44345	0.106242	0.038903	9.840791	0.003592	0.004303	0.001756	1.000000	-0.000572	0.000088	0.000572	1.000000	-0.000456	-0.000087	0.000456	1.000000
44346	0.096129	0.064667	9.861755	-0.001319	0.003635	0.004616	1.000000	-0.000527	0.000082	0.000527	1.000000	-0.000486	-0.000082	0.000486	1.000000
44347	0.092141	0.058758	9.895558	0.000342	-0.001761	-0.001596	1.000000	-0.000556	0.000129	0.000556	1.000000	-0.000497	-0.000129	0.000497	1.000000
44348	0.095816	0.064759	9.861757	0.002529	0.006270	0.001304	1.000000	-0.000568	0.000095	0.000568	1.000000	-0.000489	-0.000095	0.000489	1.000000
44349	0.091450	0.059086	9.895562	0.001221	0.003181	-0.001084	1.000000	-0.000591	0.000093	0.000591	1.000000	-0.000491	-0.000093	0.000491	1.000000
44350	0.109210	0.056047	9.879455	0.002578	0.002862	-0.000462	1.000000	-0.000607	0.000093	0.000607	1.000000	-0.000480	-0.000093	0.000480	1.000000
44351	0.108938	0.056337	9.879456	0.003299	0.002656	0.001585	1.000000	-0.000604	0.000096	0.000604	1.000000	-0.000462	-0.000096	0.000462	1.000000
44352	0.090519	0.059838	9.895566	0.002236	0.004623	0.001134	1.000000	-0.000652	0.000078	0.000652	1.000000	-0.000457	-0.000078	0.000457	1.000000
44353	0.108264	0.056701	9.879462	-0.000342	0.001761	0.001596	1.000000	-0.000649	0.000091	0.000649	1.000000	-0.000475	-0.000090	0.000475	1.000000
44354	0.093826	0.066011	9.861768	0.004949	0.003984	0.002378	1.000000	-0.000645	0.000080	0.000645	1.000000	-0.000441	-0.000079	0.000441	1.000000
44355	0.097879	0.082792	9.900419	-0.000770	0.003614	-0.000281	1.000000	-0.000660	0.000073	0.000661	1.000000	-0.000463	-0.000073	0.000464	1.000000
44356	0.084895	0.043927	9.856924	0.003641	0.000895	-0.000010	1.000000	-0.000682	0.000090	0.000682	1.000000	-0.000440	-0.000089	0.000440	1.000000
44357	0.080731	0.038431	9.890727	0.003592	0.004304	0.001756	1.000000	-0.000676	0.000076	0.000676	1.000000	-0.000419	-0.000076	0.000419	1.000000
44358	0.092615	0.066985	9.861773	0.001943	0.002976	0.000963	1.000000	-0.000706	0.000077	0.000706	1.000000	-0.000419	-0.000077	0.000419	1.000000
44359	0.124615	0.054814	9.863369	0.001014	0.001442	0.002218	1.000000	-0.000696	0.000092	0.000696	1.000000	-0.000423	-0.000092	0.000423	1.000000
44360	0.102418	0.052309	9.913276	0.001307	0.003089	0.002388	1.000000	-0.000686	0.000088	0.000686	1.000000	-0.000424	-0.000088	0.000424	1.000000
44361	0.093236	0.019142	9.835983	-0.001405	0.003728	0.001143	1.000000	-0.000687	0.000080	0.000687	1.000000	-0.000452	-0.000080	0.000452	1.000000
44362	0.091625	0.067379	9.861779	0.004362	0.000689	0.002038	1.000000	-0.000651	0.000104	0.000651	1.000000	-0.000420	-0.000103	0.000420	1.000000
44363	0.091385	0.067802	9.861779	0.004228	0.004190	0.000331	1.000000	-0.000660	0.000092	0.000660	1.000000	-0.000393	-0.000091	0.000393	1.000000
44364	0.100699	0.042175	9.840836	-0.003483	0.004253	-0.001527	1.000000	-0.000667	0.000078	0.000667	1.000000	-0.000439	-0.000078	0.000439	1.000000
44365	0.110586	0.027203	9.892343	0.002664	0.002770	0.003011	1.000000	-0.000649	0.000080	0.000649	1.000000	-0.000427	-0.000080	0.000427	1.000000
44366	0.096148	0.036479	9.874643	0.001307	0.003090	0.002388	1.000000	-0.000614	0.000080	0.000614	1.000000	-0.000428	-0.000079	0.000428	1.000000
44367	0.104159	0.058937	9.879493	-0.000684	0.003523	0.003191	1.000000	-0.000595	0.000074	0.000595	1.000000	-0.000450	-0.000074	0.000450	1.000000
44368	0.095568	0.036486	9.874649	0.000293	0.001648	0.000170	1.000000	-0.000618	0.000086	0.000618	1.000000	-0.000462	-0.000086	0.000462	1.000000
44369	0.103558	0.058874	9.879499	-0.001112	0.005376	0.001314	1.000000	-0.000617	0.000062	0.000617	1.000000	-0.000487	-0.000062	0.000487	1.000000
44370	0.103097	0.059062	9.879503	0.004948	0.003984	0.002380	1.000000	-0.000617	0.000051	0.000617	1.000000	-0.000453	-0.000050	0.000453	1.000000
44371	0.084756	0.062589	9.895600	0.000929	0.001534	-0.001254	1.000000	-0.000643	0.000065	0.000643	1.000000	-0.000458	-0.000065	0.000458	1.000000
44372	0.116735	0.050346	9.897212	0.000672	0.003204	0.003813	1.000000	-0.000595	0.000064	0.000595	1.000000	-0.000464	-0.000064	0.000464	1.000000
44373	0.093950	0.037127	9.874662	0.001943	0.002976	0.000964	1.000000	-0.000598	0.000065	0.000598	1.000000	-0.000460	-0.000064	0.000460	1.000000
44374	0.083924	0.062986	9.895605	0.001943	0.002976	0.000964	1.000000	-0.000589	0.000065	0.000589	1.000000	-0.000454	-0.000064	0.000454	1.000000
44375	0.097351	0.043239	9.840865	-0.000342	0.001762	0.001595	1.000000	-0.000586	0.000077	0.000586	1.000000	-0.000472	-0.000077	0.000472	1.000000
44376	0.101430	0.059850	9.879516	0.000880	0.004943	0.000511	1.000000	-0.000571	0.000059	0.000571	1.000000	-0.000477	-0.000058	0.000477	1.000000
44377	0.101094	0.059873	9.879519	-0.000427	0.001853	-0.001877	1.000000	-0.000603	0.000070	0.000603	1.000000	-0.000495	-0.000069	0.000495	1.000000
44378	0.100937	0.059934	9.879520	0.001649	0.001328	0.000793	1.000000	-0.000614	0.000089	0.000614	1.000000	-0.000497	-0.000089	0.000497	1.000000
44379	0.086584	0.069193	9.861812	0.001943	0.002976	0.000964	1.000000	-0.000617	0.000089	0.000617	1.000000	-0.000492	-0.000089	0.000492	1.000000
44380	0.100421	0.060237	9.879524	0.000671	0.003204	0.003814	1.000000	-0.000604	0.000088	0.000604	1.000000	-0.000503	-0.000088	0.000503	1.000000
44381	0.109771	0.034708	9.858590	0.002236	0.004624	0.001134	1.000000	-0.000605	0.000072	0.000605	1.000000	-0.000495	-0.000072	0.000495	1.000000
44382	0.099721	0.060471	9.879529	-0.000342	0.001762	0.001595	1.000000	-0.000629	0.000083	0.000629	1.000000	-0.000515	-0.000083	0.000515	1.000000
44383	0.107907	0.082963	9.884377	0.001649	0.001328	0.000793	1.000000	-0.000634	0.000100	0.000634	1.000000	-0.000513	-0.000099	0.000513	1.000000
44384	0.095068	0.044241	9.840883	0.004362	0.000689	0.002040	1.000000	-0.000613	0.000122	0.000613	1.000000	-0.000482	-0.000122	0.000482	1.000000
44385	0.129548	0.086143	9.834486	0.001516	0.004829	-0.000913	1.000000	-0.000634	0.000103	0.000634	1.000000	-0.000481	-0.000103	0.000481	1.000000
44386	0.112949	0.052178	9.897246	0.001391	0.002999	0.005861	1.000000	-0.000592	0.000104	0.000592	1.000000	-0.000483	-0.000104	0.000483	1.000000
44387	0.054101	0.045434	9.906865	0.000929	0.001534	-0.001254	1.000000	-0.000617	0.000118	0.000617	1.000000	-0.000488	-0.000118	0.000488	1.000000
44388	0.134448	0.055073	9.847363	0.002956	0.004419	0.003182	1.000000	-0.000618	0.000100	0.000618	1.000000	-0.000473	-0.000100	0.000473	1.000000
44389	0.089588	0.039344	9.874694	0.001307	0.003090	0.002389	1.000000	-0.000607	0.000099	0.000607	1.000000	-0.000475	-0.000099	0.000475	1.000000
44390	0.115802	0.058736	9.863454	0.003005	0.001009	0.001417	1.000000	-0.000593	0.000120	0.000593	1.000000	-0.000459	-0.000120	0.000459	1.000000
44391	0.097449	0.062241	9.879541	0.002236	0.004624	0.001134	1.000000	-0.000594	0.000104	0.000594	1.000000	-0.000451	-0.000104	0.000451	1.000000
44392	0.097058	0.062379	9.879544	0.000587	0.003296	0.000341	0.999999	-0.001313	-0.000041	0.001313	0.999999	-0.000687	0.000042	0.000687	1.000000
44393	0.105105	0.084999	9.884390	0.003299	0.002657	0.001587	0.999999	-0.001309	-0.000038	0.001309	0.999999	-0.000669	0.000039	0.000669	1.000000
44394	0.110667	0.053599	9.897264	-0.001063	0.001967	-0.000453	0.999999	-0.001343	-0.000032	0.001343	0.999999	-0.000696	0.000033	0.000696	1.000000
44395	0.084004	0.034463	9.908506	0.001943	0.002976	0.000964	0.999999	-0.001346	-0.000032	0.001346	0.999999	-0.000692	0.000033	0.000692	1.000000
44396	0.077878	0.065966	9.895635	-0.002041	0.003844	0.002567	0.999999	-0.001330	-0.000040	0.001330	0.999999	-0.000728	0.000040	0.000728	1.000000
44397	0.127763	0.050460	9.881193	0.003592	0.004305	0.001758	0.999999	-0.001324	-0.000053	0.001324	0.999999	-0.000707	0.000054	0.000707	1.000000
44398	0.086840	0.040569	9.874714	0.000587	0.003296	0.000341	0.999999	-0.001338	-0.000057	0.001338	0.999999	-0.000716	0.000057	0.000716	1.000000
44399	0.108977	0.053941	9.897281	-0.000049	0.003410	0.001766	0.999999	-0.001333	-0.000061	0.001333	0.999999	-0.000731	0.000062	0.000731	1.000000
44400	0.068124	0.044002	9.890798	0.003215	0.002748	-0.001885	0.999999	-0.001350	-0.000059	0.001350	0.999999	-0.000712	0.000060	0.000712	1.000000
44401	0.116637	0.076731	9.902131	0.000964	0.004853	0.003984	0.999999	-0.001323	-0.000078	0.001323	0.999999	-0.000718	0.000078	0.000718	1.000000
44402	0.103517	0.037812	9.858646	0.001223	0.003182	-0.001084	0.999999	-0.001353	-0.000081	0.001352	0.999999	-0.000721	0.000082	0.000721	1.000000
44403	0.097461	0.069609	9.845769	0.004655	0.002338	0.002211	0.999999	-0.001342	-0.000074	0.001342	0.999999	-0.000690	0.000075	0.000690	1.000000
44404	0.093139	0.064021	9.879571	0.000244	0.005059	0.001936	0.999999	-0.001347	-0.000098	0.001347	0.999999	-0.000703	0.000098	0.000703	1.000000
44405	0.102567	0.038432	9.858653	0.001649	0.001329	0.000794	0.999999	-0.001352	-0.000081	0.001352	0.999999	-0.000701	0.000082	0.000701	1.000000
44406	0.110696	0.061036	9.863499	0.001943	0.002977	0.000964	0.999999	-0.001349	-0.000080	0.001349	0.999999	-0.000697	0.000081	0.000697	1.000000
44407	0.098175	0.032926	9.892457	0.001013	0.001443	0.002219	0.999999	-0.001339	-0.000065	0.001339	0.999999	-0.000702	0.000066	0.000702	1.000000
44408	0.106277	0.055400	9.897303	-0.000049	0.003411	0.001765	0.999999	-0.001328	-0.000069	0.001328	0.999999	-0.000716	0.000070	0.000716	1.000000
44409	0.101622	0.039055	9.858661	0.005291	0.002223	0.000787	0.999999	-0.001332	-0.000062	0.001332	0.999999	-0.000678	0.000063	0.000678	1.000000
44410	0.105679	0.055718	9.897307	-0.004034	0.004279	0.003367	0.999999	-0.001317	-0.000077	0.001317	0.999999	-0.000732	0.000078	0.000732	1.000000
44411	0.109288	0.061437	9.863512	0.001943	0.002977	0.000965	0.999999	-0.001320	-0.000077	0.001320	0.999999	-0.000728	0.000078	0.000728	1.000000
44412	0.123113	0.052547	9.881241	0.001943	0.002977	0.000965	0.999999	-0.001326	-0.000079	0.001326	0.999999	-0.000722	0.000080	0.000722	1.000000
44413	0.108843	0.061690	9.863515	-0.000636	0.000115	0.001425	0.999999	-0.001325	-0.000050	0.001325	0.999999	-0.000743	0.000051	0.000743	1.000000
44414	0.096379	0.033503	9.892472	0.001943	0.002977	0.000965	0.999999	-0.001327	-0.000049	0.001327	0.999999	-0.000741	0.000050	0.000741	1.000000
44415	0.122537	0.052963	9.881246	0.003935	0.002543	0.000164	0.999999	-0.001338	-0.000045	0.001338	0.999999	-0.000716	0.000046	0.000716	1.000000
44416	0.104237	0.056397	9.897319	-0.000343	0.001763	0.001595	0.999999	-0.001324	-0.000033	0.001324	0.999999	-0.000734	0.000034	0.000734	1.000000
44417	0.122070	0.053118	9.881251	-0.000049	0.003411	0.001765	0.999999	-0.001319	-0.000037	0.001319	0.999999	-0.000749	0.000038	0.000749	1.000000
44418	0.081261	0.043354	9.874749	0.006647	0.001904	0.001412	0.999999	-0.001319	-0.000029	0.001319	0.999999	-0.000697	0.000029	0.000697	1.000000
44419	0.084994	0.049596	9.840950	0.001943	0.002977	0.000965	0.999999	-0.001322	-0.000029	0.001322	0.999999	-0.000692	0.000030	0.000692	1.000000
44420	0.094738	0.034804	9.892484	0.000244	0.005059	0.001936	0.999999	-0.001324	-0.000051	0.001324	0.999999	-0.000707	0.000052	0.000707	1.000000
44421	0.096981	0.088764	9.884440	0.000294	0.001648	0.000170	0.999999	-0.001335	-0.000038	0.001335	0.999999	-0.000719	0.000039	0.000718	1.000000
44422	0.102522	0.057367	9.897331	0.001943	0.002977	0.000965	0.999999	-0.001351	-0.000039	0.001351	0.999999	-0.000717	0.000040	0.000717	1.000000
44423	0.097959	0.041001	9.858690	0.003005	0.001009	0.001418	0.999999	-0.001349	-0.000019	0.001349	0.999999	-0.000702	0.000020	0.000702	1.000000
44424	0.079673	0.044506	9.874757	0.001943	0.002977	0.000965	0.999999	-0.001354	-0.000019	0.001354	0.999999	-0.000698	0.000020	0.000698	1.000000
44425	0.128291	0.077309	9.886109	0.003935	0.002543	0.000164	0.999999	-0.001364	-0.000015	0.001364	0.999999	-0.000674	0.000016	0.000674	1.000000
44426	0.097269	0.041675	9.858694	-0.001062	0.001968	-0.000454	0.999999	-0.001380	-0.000006	0.001380	0.999999	-0.000698	0.000007	0.000698	1.000000
44427	0.109651	0.080742	9.902179	0.001682	0.004651	0.006032	0.999999	-0.001332	-0.000023	0.001332	0.999999	-0.000697	0.000023	0.000697	1.000000
44428	0.104925	0.064369	9.863540	0.003216	0.002747	-0.001884	0.999999	-0.001372	-0.000020	0.001372	0.999999	-0.000682	0.000021	0.000682	1.000000
44429	0.086615	0.067808	9.879605	0.000294	0.001648	0.000170	0.999999	-0.001383	-0.000007	0.001383	0.999999	-0.000694	0.000008	0.000694	1.000000
44430	0.110336	0.033168	9.876438	0.002368	0.001124	0.002843	0.999999	-0.001378	0.000009	0.001378	0.999999	-0.000684	-0.000008	0.000684	1.000000
44431	0.104371	0.064883	9.863543	0.001943	0.002977	0.000965	0.999999	-0.001381	0.000009	0.001381	0.999999	-0.000680	-0.000008	0.000680	1.000000
44432	0.081993	0.062497	9.913407	0.001306	0.003092	0.002389	0.999999	-0.001353	0.000009	0.001353	0.999999	-0.000680	-0.000008	0.000680	1.000000
44433	0.109557	0.033794	9.876445	0.003935	0.002543	0.000165	0.999999	-0.001364	0.000013	0.001364	0.999999	-0.000655	-0.000012	0.000655	1.000000
44434	0.085408	0.068757	9.879609	-0.000049	0.003412	0.001765	0.999999	-0.001364	0.000008	0.001364	0.999999	-0.000673	-0.000007	0.000673	1.000000
44435	0.090821	0.037212	9.892512	-0.000768	0.003616	-0.000284	0.999999	-0.001380	0.000002	0.001380	0.999999	-0.000695	-0.000001	0.000695	1.000000
