// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B43FA9
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
29266	-0.013317	0.009827	9.863418	-0.000659	0.005607	0.001064
29267	-0.014678	-0.012231	9.918974	0.001749	0.002946	0.004118
29268	0.007011	-0.018450	9.927592	-0.001379	0.002792	0.002081
29269	-0.045789	-0.039374	9.907655	0.000871	0.005977	0.002804
29270	-0.012916	-0.007013	9.845972	0.000580	0.003984	0.001869
29271	-0.032065	-0.056786	9.858018	-0.000210	0.001754	0.004329
29272	-0.022844	-0.062383	9.898829	0.002180	0.003769	0.002167
29273	0.000691	-0.085508	9.890008	-0.000658	0.005607	0.001064
29274	-0.031987	-0.095660	9.896129	0.001099	-0.000453	0.003692
29275	-0.021783	-0.079247	9.881384	-0.001158	0.005369	0.004458
29276	-0.009697	-0.079839	9.849195	0.000220	0.002577	0.002378
29277	-0.013027	-0.085028	9.922194	-0.001018	0.004200	0.001572
29278	-0.024979	-0.062396	9.898824	0.000511	0.004569	0.003313
29279	-0.014869	-0.045763	9.884081	0.003919	0.002385	-0.000422
29280	-0.016201	-0.006493	9.845967	0.000151	0.003162	0.003821
29281	-0.041358	-0.005390	9.910338	-0.000070	0.000585	0.001443
29282	0.012867	-0.001539	9.912853	-0.001378	0.002792	0.002080
29283	-0.023004	0.044282	9.898294	0.000511	0.004569	0.003313
29284	-0.023426	0.044337	9.898293	0.000581	0.003985	0.001870
29285	-0.041823	0.016733	9.854775	0.000872	0.005977	0.002804
29286	-0.007776	0.010069	9.831223	0.001820	0.002362	0.002676
29287	-0.008990	-0.012013	9.886780	-0.001308	0.002208	0.000637
29288	-0.021830	-0.011476	9.918962	0.001012	0.004807	-0.000082
29289	-0.018290	-0.045331	9.884077	0.000371	0.005739	0.006199
29290	0.017771	-0.068887	9.843092	0.003850	0.002969	0.001022
29291	-0.015953	-0.101109	9.904753	-0.002977	0.003008	0.001782
29292	-0.040307	-0.078094	9.913554	-0.001017	0.004200	0.001572
29293	-0.016817	-0.101313	9.904749	0.000872	0.005977	0.002805
29294	-0.002749	-0.118857	9.855128	-0.001448	0.003378	0.003523
29295	-0.038522	-0.072965	9.840551	0.001820	0.002362	0.002676
29296	-0.033406	-0.044639	9.916251	0.000151	0.003162	0.003821
29297	-0.021088	-0.045189	9.884073	-0.000070	0.000585	0.001443
29298	-0.012957	-0.011854	9.886775	-0.000656	0.005608	0.001064
29299	-0.024769	0.010847	9.863395	0.001459	0.000954	0.003184
29300	-0.038462	0.050555	9.857455	0.000221	0.002577	0.002378
29301	-0.015716	0.005258	9.904215	0.000291	0.001992	0.000935
29302	-0.016052	0.005219	9.904214	-0.001087	0.004785	0.003015
29303	-0.038433	0.011529	9.895568	0.002181	0.003769	0.002168
29304	-0.026337	0.010872	9.863391	-0.004215	0.004632	0.000976
29305	-0.015253	-0.011966	9.886772	0.000652	0.003400	0.000427
29306	-0.012413	-0.067969	9.907448	-0.000070	0.000585	0.001443
29307	-0.047061	-0.061071	9.930974	0.001750	0.002946	0.004120
29308	-0.032926	-0.078457	9.881359	0.000944	0.005392	0.001362
29309	-0.022880	-0.061973	9.866625	0.000653	0.003400	0.000427
29310	-0.041098	-0.089681	9.823094	-0.001448	0.003378	0.003523
29311	-0.011999	-0.084653	9.890008	0.001890	0.001777	0.001233
29312	-0.014353	-0.067804	9.907446	-0.004214	0.004632	0.000975
29313	-0.002180	-0.068481	9.875273	0.001820	0.002361	0.002677
29314	-0.004532	-0.051503	9.892713	-0.001518	0.003963	0.004966
29315	-0.014358	-0.045847	9.851887	0.000583	0.003985	0.001870
29316	-0.018738	-0.012060	9.886766	-0.003408	0.002187	0.003733
29317	0.002909	-0.018461	9.895421	0.000583	0.003985	0.001871
29318	-0.030879	0.010683	9.863378	0.003780	0.003553	0.002468
29319	-0.039524	-0.022421	9.860668	0.001529	0.000369	0.001742
29320	-0.021895	0.005111	9.904203	-0.004213	0.004633	0.000975
29321	-0.000400	-0.001335	9.912861	0.000513	0.004570	0.003314
29322	-0.022694	0.005045	9.904202	0.001820	0.002361	0.002677
29323	-0.018851	-0.028702	9.869323	0.001820	0.002361	0.002677
29324	0.002774	-0.034928	9.877983	-0.001016	0.004201	0.001572
29325	-0.032043	-0.028138	9.901489	0.000221	0.002577	0.002379
29326	0.003113	-0.073913	9.916102	0.002252	0.003184	0.000726
29327	-0.030704	-0.044742	9.884049	0.002544	0.005176	0.001662
29328	-0.026949	-0.078632	9.849173	-0.001739	0.001386	0.002588
29329	-0.028222	-0.100729	9.904730	0.001820	0.002361	0.002677
29330	-0.029541	-0.061704	9.866609	-0.002684	0.005002	0.002716
29331	-0.007190	-0.107129	9.913392	0.000875	0.005977	0.002806
29332	0.001870	-0.051589	9.860547	0.000583	0.003985	0.001871
29333	-0.010997	-0.050984	9.892711	0.000221	0.002577	0.002379
29334	-0.031158	-0.061657	9.866604	0.000221	0.002577	0.002379
29335	-0.025033	-0.011388	9.886753	-0.001448	0.003379	0.003523
29336	-0.014882	0.005047	9.872027	0.002182	0.003769	0.002170
29337	-0.017278	0.022153	9.889464	0.000654	0.003400	0.000428
29338	-0.026980	0.027822	9.848630	-0.001377	0.002794	0.002080
29339	-0.030408	0.022550	9.921624	-0.001377	0.002794	0.002080
29340	-0.016082	0.004960	9.872025	0.000221	0.002578	0.002379
29341	-0.026954	-0.011480	9.886748	-0.001085	0.004786	0.003015
29342	0.005063	-0.001381	9.880699	0.000584	0.003985	0.001871
29343	-0.036070	-0.044761	9.884031	0.001528	0.000369	0.001742
29344	0.007637	-0.057227	9.901382	0.000151	0.003163	0.003822
29345	-0.014630	-0.050912	9.892706	0.000655	0.003400	0.000428
29346	-0.025558	-0.067408	9.907426	-0.002684	0.005003	0.002716
29347	-0.013379	-0.068099	9.875267	0.000222	0.002578	0.002379
29348	-0.032718	-0.117819	9.887271	0.000514	0.004570	0.003315
29349	-0.012114	-0.084973	9.857830	0.000584	0.003985	0.001871
29350	-0.037600	-0.083770	9.922142	0.000655	0.003400	0.000428
29351	-0.006417	-0.034628	9.877983	-0.001518	0.003964	0.004966
29352	-0.006779	-0.034437	9.877983	0.005380	0.003335	0.002770
29353	-0.018392	-0.011502	9.854582	-0.000071	0.000585	0.001443
29354	-0.011339	-0.000377	9.912855	-0.002683	0.005003	0.002716
29355	-0.011686	-0.000495	9.912854	0.000292	0.001993	0.000936
29356	-0.025454	0.039110	9.906887	-0.001014	0.004202	0.001572
29357	-0.011204	0.021528	9.857297	0.000151	0.003163	0.003822
29358	-0.002131	0.015759	9.898136	-0.001377	0.002794	0.002080
29359	-0.010893	-0.017477	9.895417	0.003852	0.002967	0.001027
29360	-0.041681	-0.044572	9.884010	-0.004211	0.004635	0.000973
29361	-0.007493	-0.051646	9.860544	-0.000212	0.001755	0.004330
29362	0.001663	-0.057276	9.901385	0.001820	0.002361	0.002679
29363	-0.042459	-0.044685	9.884006	-0.001377	0.002794	0.002080
29364	-0.007451	-0.090734	9.898663	-0.001084	0.004787	0.003015
29365	-0.019280	-0.068002	9.875258	0.002184	0.003768	0.002171
29366	-0.030194	-0.084256	9.889972	0.000585	0.003985	0.001872
29367	-0.010666	-0.073538	9.916099	0.000151	0.003163	0.003823
29368	-0.011719	-0.034233	9.877979	0.004654	0.000520	0.003786
29369	-0.022446	-0.050360	9.892694	0.000656	0.003400	0.000428
29370	-0.010370	-0.050945	9.860545	-0.000791	0.006780	0.003951
29371	-0.024275	-0.011327	9.854569	0.000222	0.002578	0.002379
29372	-0.013136	-0.033982	9.877978	0.000222	0.002578	0.002379
29373	-0.004973	-0.000586	9.880699	0.000586	0.003985	0.001872
29374	-0.037681	-0.010583	9.886714	0.001457	0.000954	0.003187
29375	-0.014862	0.005525	9.839854	0.004651	0.005195	-0.001430
29376	-0.049706	0.012592	9.863299	-0.000717	0.001519	0.007724
29377	-0.006095	0.000009	9.880698	0.000656	0.003400	0.000428
29378	-0.049408	-0.026507	9.901422	-0.001376	0.002795	0.002079
29379	-0.017277	-0.016451	9.895410	0.000586	0.003985	0.001872
29380	-0.026937	-0.010703	9.854563	0.000222	0.002578	0.002379
29381	-0.011740	-0.067301	9.843112	0.000152	0.003163	0.003823
29382	0.017113	-0.062297	9.910095	0.000586	0.003985	0.001872
29383	-0.015711	-0.072247	9.916102	0.002255	0.003183	0.000729
29384	-0.035901	-0.082803	9.889966	0.000152	0.003163	0.003823
29385	-0.003780	-0.072832	9.883959	-0.002540	0.003834	-0.000172
29386	-0.028030	-0.049702	9.892683	-0.000212	0.001756	0.004330
29387	-0.017739	-0.033296	9.877973	0.000657	0.003400	0.000429
29388	-0.050574	-0.043322	9.883974	0.000586	0.003985	0.001872
29389	0.003452	-0.039469	9.886682	0.000657	0.003400	0.000429
29390	-0.032227	0.006439	9.871985	-0.001447	0.003381	0.003523
29391	-0.008542	-0.017042	9.863263	-0.002903	0.002427	0.000335
29392	-0.030738	-0.010880	9.854552	0.000152	0.003163	0.003823
29393	-0.023798	0.000419	9.912832	0.000657	0.003400	0.000429
29394	0.001069	-0.000640	9.848555	0.001679	0.003532	0.005567
29395	-0.033798	0.006363	9.871980	0.000657	0.003400	0.000429
29396	-0.022739	-0.016354	9.895399	-0.001376	0.002795	0.002079
29397	0.000885	-0.039742	9.886681	-0.001012	0.004203	0.001572
29398	-0.001603	-0.022796	9.904112	0.000516	0.004571	0.003316
29399	-0.010473	-0.056190	9.901385	-0.001376	0.002795	0.002079
29400	-0.019283	-0.089343	9.898660	0.005381	0.003333	0.002775
29401	-0.009117	-0.072671	9.883957	0.000516	0.004571	0.003316
29402	-0.020044	-0.089093	9.898661	-0.001376	0.002796	0.002079
29403	-0.031706	-0.066445	9.875236	0.000658	0.003400	0.000429
29404	-0.032042	-0.066483	9.875235	-0.001446	0.003381	0.003522
29405	0.000140	-0.056467	9.869252	0.000223	0.002578	0.002380
29406	-0.034699	-0.049607	9.892663	-0.000940	0.003617	0.000128
29407	-0.061060	-0.009295	9.918800	0.002256	0.003182	0.000730
29408	0.005638	-0.005998	9.889410	0.000152	0.003164	0.003823
29409	-0.018692	0.017471	9.898116	0.003713	0.004136	0.003918
29410	-0.028294	0.023199	9.857259	-0.003409	0.002192	0.003729
29411	-0.017277	0.000321	9.880685	-0.000504	0.004439	-0.001822
29412	-0.017652	0.000304	9.880684	0.000152	0.003164	0.003823
29413	-0.026489	-0.033108	9.877955	-0.001446	0.003381	0.003522
29414	-0.005701	-0.000420	9.848554	0.000081	0.003749	0.005267
29415	-0.018669	0.000187	9.880683	0.000152	0.003164	0.003824
29416	-0.003535	-0.056428	9.869251	0.000152	0.003164	0.003824
29417	-0.020601	-0.021849	9.936238	0.000659	0.003400	0.000429
29418	-0.012823	-0.089735	9.866520	-0.000646	0.005610	0.001065
29419	-0.049808	-0.066056	9.907343	-0.003409	0.002192	0.003728
29420	-0.014163	-0.050945	9.828390	0.001892	0.001775	0.001238
29421	-0.015722	-0.073016	9.883946	-0.001446	0.003382	0.003522
29422	-0.038005	-0.066823	9.875212	-0.001010	0.004203	0.001572
29423	-0.018532	-0.056182	9.901374	0.000659	0.003400	0.000430
29424	-0.008329	-0.039824	9.886677	-0.001010	0.004203	0.001572
29425	-0.030670	-0.033533	9.877941	0.000517	0.004571	0.003317
29426	-0.009079	-0.039625	9.886677	0.003997	0.001793	-0.001855
29427	-0.022724	0.000317	9.880674	0.001679	0.003532	0.005569
29428	-0.023136	0.000451	9.880673	0.001024	0.004807	-0.000077
29429	-0.023501	0.000513	9.880672	0.000223	0.002578	0.002380
29430	-0.034439	-0.015823	9.895366	0.000517	0.004571	0.003317
29431	-0.013761	0.016996	9.865976	0.000954	0.005393	0.001366
29432	-0.037417	0.001279	9.912790	0.000152	0.003164	0.003824
29433	0.000938	-0.039802	9.854555	-0.004571	0.003232	0.001475
29434	-0.025443	0.000368	9.880667	0.002694	0.004004	-0.001219
29435	0.009537	-0.045570	9.895419	-0.001811	0.001975	0.004029
29436	-0.045122	-0.049361	9.892622	0.000660	0.003400	0.000430
29437	-0.053947	-0.082661	9.889885	0.000223	0.002578	0.002380
29438	-0.021742	-0.072589	9.883938	0.000152	0.003164	0.003824
29439	-0.021988	-0.072591	9.883937	-0.000213	0.001757	0.004331
29440	-0.002477	-0.061899	9.910112	0.001025	0.004807	-0.000077
29441	-0.022779	-0.072474	9.883937	0.000518	0.004571	0.003317
29442	-0.016565	-0.022135	9.904100	-0.000071	0.000586	0.001444
29443	-0.012667	-0.056056	9.869246	0.000589	0.003986	0.001874
29444	-0.028320	0.000610	9.880660	-0.000071	0.000586	0.001444
29445	0.006686	-0.045357	9.895423	0.000518	0.004571	0.003317
29446	-0.028899	0.000673	9.880658	0.000294	0.001993	0.000937
29447	-0.019989	-0.004901	9.921524	0.002624	0.004589	0.000225
29448	-0.009775	0.011605	9.906835	0.000152	0.003164	0.003824
29449	-0.029931	0.000996	9.880655	0.000660	0.003400	0.000430
29450	-0.030208	0.000861	9.880654	-0.003409	0.002194	0.003727
29451	-0.041075	-0.015564	9.895341	0.002258	0.003182	0.000732
29452	-0.017431	-0.038744	9.886670	0.000152	0.003164	0.003824
29453	-0.030394	-0.038197	9.918782	-0.001374	0.002797	0.002078
29454	-0.015939	-0.055913	9.869242	-0.001374	0.002797	0.002078
29455	-0.026899	-0.072243	9.883928	0.002116	0.004353	0.003620
29456	-0.039944	-0.071522	9.916040	0.000152	0.003164	0.003824
29457	0.004900	-0.062052	9.878000	0.000661	0.003400	0.000430
29458	-0.027877	-0.072225	9.883925	-0.003409	0.002194	0.003727
29459	-0.017645	-0.055979	9.869239	0.000956	0.005393	0.001367
29460	-0.018029	-0.055842	9.869239	0.001821	0.002360	0.002683
29461	-0.009809	-0.022461	9.871979	-0.001008	0.004204	0.001572
29462	-0.020755	-0.038865	9.886663	0.000224	0.002579	0.002381
29463	-0.010418	-0.022298	9.871979	0.003857	0.002963	0.001035
29464	-0.027393	0.012426	9.938937	-0.000580	0.000350	0.004838
29465	-0.034722	0.001176	9.880639	0.000661	0.003400	0.000430
29466	-0.015316	0.011720	9.906828	-0.002677	0.005009	0.002713
29467	-0.046110	-0.015483	9.895319	-0.001303	0.002211	0.000635
29468	-0.001219	-0.006019	9.857295	0.002188	0.003767	0.002177
29469	0.011805	-0.045574	9.863320	0.000224	0.002579	0.002381
29470	-0.035857	-0.038036	9.918764	-0.000641	0.005612	0.001065
29471	-0.021560	-0.055804	9.869232	-0.003043	0.003602	0.003219
29472	-0.021925	-0.055846	9.869231	0.002188	0.003767	0.002177
29473	-0.044165	-0.049369	9.860460	0.000662	0.003400	0.000431
