// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B43F80
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
29180	0.044370	-0.080909	9.691329	0.003755	-0.001930	0.006277
29181	0.053405	-0.058007	9.693507	0.002113	-0.000519	0.009340
29182	0.074247	-0.090664	9.676964	0.003769	-0.001957	0.008517
29183	0.066078	-0.065361	9.724753	0.001723	-0.001570	0.010374
29184	0.065892	-0.088913	9.699773	0.004133	-0.000852	0.003005
29185	0.074952	-0.065915	9.701950	0.003770	-0.001957	0.008518
29186	0.054238	-0.056384	9.693512	0.005034	-0.004447	0.008729
29187	0.033007	-0.070925	9.660097	-0.001222	0.002412	0.006507
29188	0.063240	-0.033467	9.695685	0.003757	-0.001931	0.006278
29189	0.063356	-0.033187	9.695685	0.002116	-0.000518	0.009341
29190	0.072341	-0.010373	9.697856	0.002103	-0.000492	0.007102
29191	0.051442	-0.000976	9.689417	0.003772	-0.001957	0.008518
29192	0.051479	-0.000557	9.689417	0.004946	0.001198	0.005416
29193	0.060120	-0.001463	9.666610	0.001698	-0.001517	0.005896
29194	0.072975	0.014641	9.722828	0.001698	-0.001517	0.005896
29195	0.072252	-0.056537	9.647907	0.005428	-0.003396	0.007696
29196	0.070664	-0.115843	9.728877	0.004556	0.000146	0.006450
29197	0.049730	-0.106319	9.720443	0.003759	-0.001931	0.006280
29198	0.057780	-0.154837	9.647700	0.004571	0.000120	0.008691
29199	0.019247	-0.166788	9.659911	0.001699	-0.001517	0.005897
29200	0.053706	-0.112194	9.774503	0.000045	-0.000078	0.006720
29201	0.083220	-0.146160	9.735168	0.005038	-0.004448	0.008732
29202	0.088710	-0.116474	9.683278	0.003776	-0.001957	0.008520
29203	0.064647	-0.052796	9.670721	0.000437	0.000974	0.005685
29204	0.068149	-0.083217	9.699808	0.001309	-0.002568	0.006932
29205	0.072471	-0.065782	9.778828	0.003761	-0.001931	0.006280
29206	0.086421	-0.037384	9.704125	0.004168	-0.000906	0.007486
29207	0.044368	-0.018773	9.687250	0.002890	0.001611	0.005034
29208	0.019560	-0.002646	9.624758	0.004200	-0.000957	0.011967
29209	0.014828	-0.007764	9.701619	0.001733	-0.001568	0.010379
29210	0.057070	-0.026021	9.718496	-0.001157	-0.003179	0.005345
29211	0.103504	-0.027000	9.814386	0.003388	-0.003009	0.009556
29212	0.104804	-0.014716	9.683468	0.001718	-0.001543	0.008139
29213	0.053915	-0.018847	9.664439	0.002110	-0.000492	0.007104
29214	0.066138	-0.050453	9.670724	0.000921	-0.003619	0.007969
29215	0.043890	-0.077051	9.768243	0.002127	-0.000517	0.009345
29216	0.061266	-0.079394	9.722627	0.001312	-0.002568	0.006934
29217	0.018985	-0.084761	9.680794	0.002485	0.000585	0.003829
29218	0.078402	-0.105217	9.652053	0.005044	-0.004450	0.008735
29219	0.082485	-0.111656	9.706107	-0.000765	-0.002127	0.004311
29220	0.060588	-0.114481	9.828589	0.001721	-0.001542	0.008140
29221	0.082766	-0.111335	9.706109	0.004173	-0.000907	0.007488
29222	0.028439	-0.084821	9.657994	0.002113	-0.000492	0.007105
29223	0.058163	-0.094961	9.643623	0.003749	-0.001907	0.004042
29224	0.041430	-0.068297	9.714199	0.002131	-0.000517	0.009346
29225	0.053910	-0.076012	9.745445	0.001705	-0.001517	0.005900
29226	0.038563	-0.013562	9.710053	0.002487	0.000584	0.003829
29227	0.103024	-0.004875	9.629395	0.004193	-0.000933	0.009729
29228	0.085918	-0.002064	9.675013	0.001706	-0.001517	0.005900
29229	0.077896	0.023205	9.722773	0.001315	-0.002568	0.006935
29230	0.060877	0.025886	9.768391	0.001724	-0.001542	0.008141
29231	0.026826	-0.004486	9.678806	0.004177	-0.000908	0.007489
29232	0.056499	-0.014626	9.664432	0.002134	-0.000516	0.009347
29233	0.047586	-0.037034	9.662292	0.001707	-0.001517	0.005900
29234	0.075894	-0.083059	9.753892	0.003787	-0.001958	0.008525
29235	0.096656	-0.116055	9.737378	-0.002806	-0.001734	0.006170
29236	0.054436	-0.121525	9.695557	0.003769	-0.001934	0.006284
29237	0.063612	-0.098676	9.697697	0.001726	-0.001542	0.008142
29238	0.054304	-0.145065	9.670612	-0.000335	-0.001125	0.007759
29239	0.019893	-0.139847	9.761856	0.002527	0.000534	0.008312
29240	0.063865	-0.098231	9.697700	0.003360	-0.002959	0.005079
29241	0.043006	-0.088667	9.689268	0.004571	0.000142	0.006454
29242	0.052172	-0.065920	9.691403	-0.001153	-0.003176	0.005349
29243	0.091528	-0.029733	9.704105	0.005461	-0.003426	0.009944
29244	0.071201	0.003663	9.720614	0.001729	-0.001542	0.008143
29245	0.062321	-0.018757	9.718480	0.001710	-0.001517	0.005902
29246	0.046681	0.019811	9.658121	0.002120	-0.000492	0.007107
29247	0.037718	-0.002469	9.655989	0.004202	-0.000934	0.009732
29248	0.059305	0.012473	9.689364	0.001320	-0.002567	0.006938
29249	0.041865	-0.008673	9.710045	0.001711	-0.001517	0.005902
29250	0.057285	-0.070866	9.745465	-0.000331	-0.001124	0.007761
29251	0.070951	-0.066716	9.645782	0.002992	-0.004035	0.008357
29252	0.078339	-0.103586	9.728956	0.001711	-0.001517	0.005902
29253	0.066097	-0.095520	9.697712	0.001712	-0.001517	0.005902
29254	0.057538	-0.094023	9.720526	0.002533	0.000534	0.008313
29255	0.027154	-0.131087	9.685029	0.001342	-0.002592	0.009180
29256	0.044940	-0.109644	9.664344	0.002144	-0.000516	0.009350
29257	0.023948	-0.100218	9.655914	0.002494	0.000583	0.003830
29258	0.087383	-0.103759	9.706152	0.001754	-0.001566	0.010386
29259	0.079361	-0.078521	9.753902	-0.000349	-0.001099	0.005520
29260	0.054742	-0.062545	9.691411	0.003796	-0.001960	0.008528
29261	0.072510	-0.040993	9.670723	0.002125	-0.000492	0.007109
29262	0.043030	-0.030295	9.685104	0.001734	-0.001542	0.008145
29263	0.055558	-0.038039	9.716349	0.001735	-0.001542	0.008145
29264	0.043840	-0.006109	9.710038	0.001323	-0.002567	0.006940
29265	0.073122	-0.040465	9.670721	-0.000327	-0.001123	0.007762
29266	0.082313	-0.017834	9.672841	0.001714	-0.001517	0.005904
29267	0.056696	-0.013645	9.741281	0.003798	-0.001961	0.008529
29268	0.077435	-0.046399	9.724778	0.003387	-0.002986	0.007323
29269	0.047506	-0.059462	9.714229	0.002539	0.000534	0.008315
29270	0.064787	-0.061905	9.668602	0.001325	-0.002567	0.006941
29271	0.056358	-0.060328	9.691416	0.004212	-0.000935	0.009735
29272	0.047446	-0.082629	9.689300	0.001326	-0.002567	0.006941
29273	0.051549	-0.089017	9.743360	0.002976	-0.004011	0.006119
29274	0.069014	-0.091328	9.697732	0.003801	-0.001961	0.008530
29275	0.077797	-0.092504	9.674917	-0.000736	-0.002147	0.006558
29276	0.051142	-0.136347	9.693503	0.000067	-0.000072	0.006727
29277	0.072696	-0.121514	9.726863	0.003780	-0.001937	0.006288
29278	0.039536	-0.104224	9.687190	-0.000735	-0.002147	0.006559
29279	0.028325	-0.048498	9.705802	0.001740	-0.001541	0.008147
29280	0.075774	-0.037576	9.670712	0.003367	-0.002962	0.005082
29281	0.067543	-0.035848	9.693526	0.005063	-0.004456	0.008745
29282	0.041952	-0.031604	9.761974	0.000505	0.000929	0.010176
29283	0.068243	-0.011597	9.718452	0.001672	-0.001469	0.001420
29284	0.068459	-0.011354	9.718451	0.003391	-0.002987	0.007325
29285	0.055855	-0.027004	9.662281	0.003392	-0.002987	0.007326
29286	0.056141	-0.026680	9.662280	0.003392	-0.002987	0.007326
29287	0.068820	-0.034488	9.693522	-0.001123	-0.003195	0.007597
29288	0.063714	-0.063481	9.745476	0.004197	-0.000912	0.007494
29289	0.059547	-0.080308	9.666496	0.005846	-0.002358	0.006672
29290	0.072112	-0.087859	9.697742	0.001720	-0.001517	0.005906
29291	0.042184	-0.100999	9.687213	0.001769	-0.001565	0.010392
29292	0.045577	-0.131400	9.716354	-0.000318	-0.001120	0.007766
29293	0.071868	-0.111422	9.672823	0.002525	0.000557	0.006074
29294	0.054214	-0.132432	9.693540	0.001745	-0.001541	0.008149
29295	0.060251	-0.079269	9.666500	0.001331	-0.002566	0.006944
29296	0.064235	-0.085478	9.720563	0.006287	-0.001357	0.010121
29297	0.051947	-0.077379	9.689321	-0.002404	-0.000675	0.005140
29298	0.049470	-0.022894	9.685093	0.005068	-0.004457	0.008748
29299	0.058134	-0.023838	9.662276	0.003307	0.002655	0.004000
29300	0.088229	-0.010232	9.672800	0.003396	-0.002987	0.007328
29301	0.071222	-0.007372	9.718435	0.000075	-0.000071	0.006729
29302	0.041217	-0.020570	9.707912	0.001748	-0.001541	0.008150
29303	0.050460	0.002261	9.710008	0.004177	-0.000890	0.005253
29304	0.049934	-0.021534	9.685094	-0.002013	0.000374	0.004103
29305	0.071166	-0.030797	9.693518	0.002202	-0.006110	0.008198
29306	0.065773	-0.083558	9.720570	0.002982	-0.004013	0.006123
29307	0.065397	-0.107093	9.695660	0.004618	0.000112	0.008702
29308	0.083187	-0.085502	9.674937	0.003813	-0.001962	0.008534
29309	0.044091	-0.120933	9.662332	0.004204	-0.000914	0.007497
29310	0.053289	-0.098087	9.664426	0.002141	-0.000492	0.007113
29311	0.047955	-0.127181	9.716398	-0.001960	0.000329	0.008591
29312	0.057136	-0.104435	9.718491	0.006242	-0.001313	0.005637
29313	0.066269	-0.081672	9.720582	-0.001570	0.001378	0.007553
29314	0.057739	-0.080105	9.743402	0.005853	-0.002361	0.006675
29315	0.051035	-0.042789	9.660184	0.000504	-0.004616	0.004535
29316	0.063658	-0.050582	9.691427	0.002142	-0.000492	0.007114
29317	0.042853	-0.041133	9.683003	0.001337	-0.002566	0.006947
29318	0.052180	-0.018549	9.685088	-0.000311	-0.001118	0.007769
29319	0.060855	-0.019952	9.662268	-0.000337	-0.001095	0.005525
29320	0.056291	-0.024991	9.739150	0.003374	-0.002965	0.005086
29321	0.072999	-0.051152	9.668606	0.006688	-0.000312	0.009086
29322	0.047968	-0.022727	9.761971	0.001728	-0.001517	0.005909
29323	0.090904	-0.029406	9.647871	0.002144	-0.000492	0.007115
29324	0.056157	-0.047538	9.714248	0.003792	-0.001940	0.006292
29325	0.055728	-0.071181	9.689347	0.001755	-0.001540	0.008153
29326	0.067581	-0.102925	9.695690	0.000109	-0.000092	0.008976
29327	0.055863	-0.070792	9.689349	0.006246	-0.001315	0.005638
29328	0.085577	-0.081005	9.674955	0.003430	-0.003011	0.009575
29329	0.038507	-0.091433	9.710093	-0.002399	-0.000671	0.005143
29330	0.089199	-0.111289	9.704118	0.005078	-0.004460	0.008753
29331	0.039003	-0.090858	9.710096	0.004183	-0.000892	0.005255
29332	0.060057	-0.099877	9.718521	0.001730	-0.001517	0.005910
29333	0.069292	-0.077044	9.720599	0.004601	0.000133	0.006460
29334	0.053826	-0.038393	9.660187	0.001341	-0.002565	0.006949
29335	0.057786	-0.044760	9.714252	0.002148	-0.000492	0.007116
29336	0.075177	-0.047311	9.668609	0.002598	-0.005062	0.007166
29337	0.055215	-0.013680	9.685080	0.005916	-0.002410	0.011166
29338	0.075599	-0.046604	9.668609	0.000475	0.000980	0.005694
29339	0.046698	-0.011859	9.707901	0.002150	-0.000492	0.007116
29340	0.106418	-0.009169	9.703994	0.001760	-0.001539	0.008155
29341	0.037685	-0.034111	9.705831	0.000086	-0.000068	0.006733
29342	0.054779	-0.036776	9.660188	0.002569	0.000534	0.008322
29343	0.037164	-0.057517	9.680942	0.005472	-0.003413	0.007717
29344	0.079339	-0.075728	9.697787	0.003436	-0.003011	0.009578
29345	0.049382	-0.088884	9.687297	-0.002396	-0.000668	0.005145
29346	0.061341	-0.120701	9.693651	0.002989	-0.004014	0.006128
29347	0.049195	-0.112434	9.662410	0.004217	-0.000916	0.007500
29348	0.053125	-0.118668	9.716479	0.001734	-0.001517	0.005912
29349	0.050111	-0.087962	9.687302	0.003828	-0.001964	0.008540
29350	0.062700	-0.095637	9.718547	0.001345	-0.002564	0.006951
29351	0.059751	-0.065170	9.689365	-0.000690	-0.002162	0.008812
29352	0.069223	-0.042426	9.691428	0.005475	-0.003414	0.007718
29353	0.057103	-0.034058	9.660185	0.003830	-0.001964	0.008540
29354	0.091193	-0.027323	9.724731	-0.002394	-0.000667	0.005145
29355	0.040147	-0.031067	9.705831	0.004639	0.000108	0.008707
29356	0.057951	-0.009538	9.685069	0.004220	-0.000917	0.007501
29357	0.058068	-0.009254	9.685068	0.001736	-0.001517	0.005913
29358	0.061989	-0.015577	9.739135	0.002156	-0.000492	0.007118
29359	0.057625	-0.032931	9.660185	-0.000688	-0.002161	0.008814
29360	0.073320	-0.071026	9.720615	0.006256	-0.001320	0.005640
29361	0.061100	-0.062617	9.689374	0.003832	-0.001964	0.008541
29362	0.064374	-0.092987	9.718562	-0.002393	-0.000666	0.005146
29363	0.064374	-0.092982	9.718562	0.002577	0.000534	0.008324
29364	0.042834	-0.107261	9.685266	0.003833	-0.001965	0.008542
29365	0.052224	-0.084485	9.687322	0.001738	-0.001517	0.005913
29366	0.064761	-0.092144	9.718567	0.003803	-0.001943	0.006297
29367	0.072817	-0.117356	9.670866	-0.000716	-0.002138	0.006570
29368	0.065015	-0.091693	9.718570	0.007099	0.000729	0.008052
29369	0.053341	-0.059509	9.712204	-0.000295	-0.001113	0.007776
29370	0.061891	-0.060932	9.689380	0.000484	0.000981	0.005696
29371	0.053466	-0.059438	9.712204	0.000929	-0.003589	0.005748
29372	0.042031	-0.027451	9.705834	0.001739	-0.001517	0.005914
29373	0.050693	-0.028595	9.683010	0.004225	-0.000918	0.007503
29374	0.080971	-0.015163	9.693478	0.001771	-0.001539	0.008160
29375	0.050936	-0.028241	9.683010	-0.000294	-0.001112	0.007776
29376	0.051754	-0.004019	9.707882	0.006260	-0.001323	0.005642
29377	0.042765	-0.026075	9.705835	0.002995	-0.004016	0.006132
29378	0.076201	-0.043196	9.745497	0.000550	0.000938	0.010188
29379	0.084819	-0.044549	9.722672	0.001319	-0.002542	0.004709
29380	0.054107	-0.081357	9.687338	0.004228	-0.000918	0.007504
29381	0.054210	-0.080853	9.687342	0.006261	-0.001324	0.005642
29382	0.015702	-0.092076	9.699709	0.003418	-0.002990	0.007339
29383	0.045420	-0.102657	9.685304	0.001418	-0.002607	0.011447
29384	0.066373	-0.111820	9.693724	0.002975	0.001580	0.007286
29385	0.057821	-0.110149	9.716553	0.001742	-0.001517	0.005915
29386	0.054211	-0.103643	9.662482	-0.001135	-0.003162	0.005366
29387	0.046657	-0.078025	9.710174	0.005907	-0.002393	0.008929
29388	0.067823	-0.086952	9.718594	0.003419	-0.002991	0.007340
29389	0.035433	-0.045436	9.703797	0.002166	-0.000492	0.007121
29390	0.065707	-0.032133	9.714252	0.001743	-0.001517	0.005916
29391	0.096063	-0.018974	9.724704	-0.000711	-0.002136	0.006573
29392	0.083940	-0.010920	9.693458	0.003454	-0.003012	0.009586
29393	0.053876	-0.023743	9.683006	0.002590	0.000534	0.008327
29394	0.084147	-0.010231	9.693457	0.005876	-0.002372	0.006684
29395	0.036346	-0.044224	9.703799	-0.002776	-0.001708	0.006190
29396	0.075241	-0.032532	9.691421	0.003777	-0.001923	0.004054
29397	0.045169	-0.045349	9.680972	0.002202	-0.000513	0.009368
29398	0.069987	-0.061119	9.743460	-0.000287	-0.001110	0.007779
29399	0.077864	-0.086345	9.695774	0.004166	-0.000877	0.003014
29400	0.047736	-0.099137	9.685329	0.002203	-0.000513	0.009369
29401	0.059544	-0.130868	9.691716	0.000968	-0.003609	0.007998
29402	0.039536	-0.097357	9.708158	0.002524	0.000576	0.003836
29403	0.048130	-0.098516	9.685334	0.003847	-0.001966	0.008547
29404	0.060591	-0.106258	9.716579	0.000104	-0.000063	0.006739
29405	0.056893	-0.099628	9.662508	0.003424	-0.002992	0.007342
29406	0.078719	-0.084809	9.695781	0.002171	-0.000492	0.007123
29407	0.054858	-0.044708	9.658149	0.003848	-0.001966	0.008548
29408	0.068111	-0.028399	9.714247	0.002136	-0.000471	0.004877
29409	0.025737	-0.033401	9.672561	0.000970	-0.003609	0.008000
29410	0.047676	-0.018619	9.705829	0.003849	-0.001967	0.008548
29411	0.077251	-0.029332	9.691416	-0.000318	-0.001088	0.005534
29412	0.056548	-0.019779	9.682999	0.003426	-0.002992	0.007343
29413	0.060630	-0.025886	9.737071	0.003851	-0.001967	0.008549
29414	0.077780	-0.028654	9.691413	0.000107	-0.000062	0.006740
29415	0.060170	-0.049626	9.712220	0.000583	-0.004655	0.009042
29416	0.041712	-0.094314	9.708179	0.005018	0.001171	0.005425
29417	0.059663	-0.073030	9.687372	0.000972	-0.003609	0.008001
29418	0.072075	-0.080757	9.718617	0.003377	0.002625	0.006247
29419	0.041947	-0.093409	9.708187	0.005105	-0.004467	0.008769
29420	0.088576	-0.107015	9.648116	0.000497	0.000984	0.005699
29421	0.063094	-0.102372	9.716605	0.003428	-0.002992	0.007344
29422	0.050937	-0.094191	9.685362	0.001787	-0.001537	0.008166
29423	0.042555	-0.092534	9.708193	0.001751	-0.001517	0.005919
29424	0.078442	-0.050419	9.666563	0.001362	-0.002562	0.006961
29425	0.022672	-0.058669	9.724626	0.005483	0.002174	0.008878
29426	0.069979	-0.048397	9.689395	-0.001130	-0.003158	0.005371
29427	0.052372	-0.069248	9.710211	0.003855	-0.001967	0.008550
29428	0.058832	-0.016104	9.682993	0.001789	-0.001537	0.008167
29429	0.079867	-0.025366	9.691406	0.001752	-0.001517	0.005920
29430	0.041190	-0.036603	9.703812	0.004634	0.000124	0.006468
29431	0.071551	-0.023178	9.714236	0.003431	-0.002993	0.007345
29432	0.071000	-0.046918	9.689395	0.001364	-0.002562	0.006962
29433	0.041690	-0.035796	9.703812	0.002606	0.000534	0.008331
29434	0.062700	-0.045163	9.712225	-0.001128	-0.003157	0.005372
29435	0.062020	-0.068963	9.687387	0.004711	0.000082	0.010963
29436	0.053567	-0.067150	9.710219	0.001792	-0.001537	0.008168
29437	0.065398	-0.098945	9.716625	0.000550	-0.004633	0.006799
29438	0.053344	-0.090801	9.685382	0.003822	-0.001948	0.006305
29439	0.053385	-0.090594	9.685384	0.000541	0.000964	0.007948
29440	0.074338	-0.099950	9.693796	0.001366	-0.002562	0.006963
29441	0.053547	-0.090319	9.685385	0.002532	0.000574	0.003837
29442	0.053567	-0.090213	9.685386	-0.000274	-0.001106	0.007785
29443	0.051591	-0.035694	9.680981	0.003434	-0.002993	0.007347
29444	0.054887	-0.065762	9.710222	0.003473	-0.003014	0.009595
29445	0.073004	-0.044685	9.689391	-0.000700	-0.002131	0.006579
29446	0.043758	-0.033552	9.703811	0.004251	-0.000923	0.007511
29447	0.074065	-0.020239	9.714224	0.002145	-0.000472	0.004879
29448	0.049478	-0.004196	9.651737	0.001368	-0.002562	0.006964
29449	0.074328	-0.019786	9.714222	0.004640	0.000122	0.006469
29450	0.052741	-0.034138	9.680980	-0.001126	-0.003155	0.005374
29451	0.056014	-0.064524	9.710223	0.001408	-0.002582	0.009212
29452	0.056108	-0.064334	9.710224	0.002613	0.000533	0.008333
29453	0.055258	-0.087982	9.685397	0.004214	-0.000904	0.005264
29454	0.055450	-0.087833	9.685397	-0.001047	-0.003195	0.009871
29455	0.067987	-0.095725	9.716640	0.002147	-0.000472	0.004880
29456	0.055763	-0.087617	9.685397	0.001370	-0.002562	0.006965
29457	0.046596	-0.109820	9.683404	0.003866	-0.001969	0.008554
29458	0.056179	-0.086897	9.685402	0.005974	-0.002421	0.011187
29459	0.027064	-0.075668	9.699826	-0.001125	-0.003154	0.005376
29460	0.056613	-0.086618	9.685402	0.002188	-0.000492	0.007128
29461	0.054627	-0.031960	9.680977	0.003827	-0.001949	0.006307
29462	0.067210	-0.039653	9.712219	0.001372	-0.002562	0.006966
29463	0.046486	-0.030009	9.703810	0.002230	-0.000512	0.009377
29464	0.058010	-0.061721	9.710230	0.002230	-0.000512	0.009377
29465	0.067438	-0.038846	9.712221	0.006673	-0.000293	0.004606
29466	0.074092	0.014556	9.684952	0.005120	-0.004472	0.008777
29467	0.064050	-0.031746	9.658143	-0.002374	-0.000651	0.005156
29468	0.077314	-0.015697	9.714207	0.002620	0.000533	0.008335
29469	0.037746	-0.050915	9.701826	0.001373	-0.002562	0.006967
29470	0.058807	-0.060248	9.710234	0.001803	-0.001537	0.008172
29471	0.067451	-0.061620	9.687400	0.001803	-0.001537	0.008172
29472	0.049640	-0.082329	9.708251	0.002233	-0.000512	0.009378
29473	0.079096	-0.093172	9.693826	0.001763	-0.001517	0.005924
29474	0.040507	-0.104211	9.706272	0.005899	-0.002384	0.006692
