// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B43F80
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
37673	9.796739	0.167551	-0.224720	0.005226	-0.002850	0.006973
37674	9.771904	0.138391	-0.307898	0.004057	0.001697	0.003648
37675	9.804757	0.141489	-0.247255	0.001954	-0.001370	0.008018
37676	9.816594	0.188412	-0.295935	0.005380	0.000214	0.005405
37677	9.804772	0.140216	-0.247379	0.003683	-0.001349	0.006726
37678	9.809656	0.187762	-0.272743	0.006923	-0.001288	0.005653
37679	9.809666	0.187130	-0.272807	0.005160	0.000233	0.006916
37680	9.808642	0.210898	-0.273714	0.003870	0.000174	0.005187
37681	9.808655	0.210381	-0.273629	0.003838	0.001716	0.005158
37682	9.778338	0.209189	-0.256919	0.005315	0.003297	0.005347
37683	9.785312	0.208061	-0.280077	0.005347	0.001755	0.005376
37684	9.824689	0.159103	-0.317639	0.001347	0.007746	0.000073
37685	9.787422	0.159152	-0.276716	0.004676	0.013953	-0.002627
37686	9.817801	0.160071	-0.291672	0.003101	0.016996	-0.002904
37687	9.803510	0.109890	-0.318253	0.004953	0.021622	-0.005794
37688	9.821771	0.191665	-0.134388	0.002374	0.021506	-0.009252
37689	9.782383	0.240603	-0.095426	0.005631	-0.001345	0.003927
37690	9.796993	0.162296	-0.217409	0.007434	-0.016547	0.015230
37691	9.839328	-0.097994	-0.657216	0.001314	0.009288	0.000043
37692	9.808946	-0.148190	-0.711564	0.006394	0.081167	-0.046647
37693	9.862762	0.449997	0.038484	0.022403	0.121502	-0.057299
37694	9.736330	0.180100	0.091658	0.119227	0.036886	0.001460
37695	9.866988	0.178700	-0.681294	0.149885	0.046904	0.001162
37696	9.919852	0.270086	-0.863516	0.116259	0.135476	-0.005332
37697	9.915380	0.246348	-0.820861	0.043041	0.237057	-0.007186
37698	9.882855	0.226253	-0.675178	0.013891	0.328892	-0.013219
37699	9.845231	0.266008	-0.270006	0.010124	0.381497	-0.007051
37700	9.782216	0.224244	-0.020789	0.013121	0.383235	-0.006645
37701	9.790591	0.227590	0.069719	0.005726	0.366181	-0.005942
37702	9.785209	0.152354	0.053759	0.010992	0.343227	-0.006251
37703	9.799711	0.148594	-0.036416	0.015788	0.338614	-0.016239
37704	9.833936	0.243632	-0.122922	0.044975	0.350432	-0.007173
37705	9.828634	0.195858	-0.062200	0.070938	0.371454	0.001244
37706	9.814159	0.172732	0.022214	0.065646	0.385403	0.003181
37707	9.849852	0.245080	0.019034	0.037964	0.401980	0.009079
37708	9.896027	0.135945	-0.203886	0.025444	0.449682	0.002897
37709	9.922747	0.130181	-0.301939	0.017711	0.522257	-0.007671
37710	9.905883	0.136293	-0.122970	0.006985	0.605850	-0.011282
37711	9.808498	0.074341	0.217467	0.001062	0.646020	-0.027153
37712	9.757347	0.113421	0.548160	-0.005004	0.648968	-0.045414
37713	9.693995	0.224001	0.818836	-0.005336	0.614972	-0.055681
37714	9.722180	0.275080	0.782742	-0.004016	0.567190	-0.056040
37715	9.713879	0.252674	0.782924	-0.005153	0.528845	-0.044620
37716	9.715217	0.229317	0.757481	-0.004728	0.507202	-0.051895
37717	9.756138	0.255087	0.691778	0.002202	0.492045	-0.053379
37718	9.759925	0.208062	0.665679	0.010137	0.500242	-0.055135
37719	9.787184	0.238618	0.700649	0.031475	0.511981	-0.054280
37720	9.779905	0.241424	0.697114	0.050291	0.529837	-0.057128
37721	9.748906	0.276975	0.869724	0.059359	0.541291	-0.057116
37722	9.736891	0.286843	0.999047	0.057932	0.539996	-0.057425
37723	9.708920	0.291602	1.041380	0.038658	0.535004	-0.061407
37724	9.743100	0.243063	0.952623	0.004482	0.539015	-0.062571
37725	9.778112	0.246566	0.917721	-0.000788	0.567137	-0.070627
37726	9.741611	0.255751	1.040876	-0.005822	0.593899	-0.072374
37727	9.681710	0.263456	1.155216	-0.007225	0.606727	-0.074588
37728	9.697408	0.248014	1.226024	-0.011084	0.611641	-0.078752
37729	9.666414	0.308768	1.381285	-0.013785	0.616646	-0.081103
37730	9.646079	0.347206	1.569645	-0.014719	0.599954	-0.074736
37731	9.602522	0.380317	1.689990	-0.008971	0.566178	-0.067986
37732	9.581794	0.387183	1.764406	-0.008783	0.530536	-0.064061
37733	9.604109	0.418233	1.801294	-0.007325	0.488626	-0.058114
37734	9.639202	0.444935	1.758651	-0.000858	0.454754	-0.047972
37735	9.651418	0.517553	1.699947	-0.000773	0.439601	-0.033497
37736	9.614610	0.599244	1.889525	-0.003607	0.423300	0.005461
37737	9.657350	0.389495	1.658179	-0.008060	0.409368	0.012498
37738	9.720851	0.405674	1.514644	-0.011343	0.439346	0.009400
37739	9.694517	0.399700	1.493626	-0.019907	0.488267	0.012399
37740	9.578982	0.336785	1.847184	-0.017112	0.510858	0.017306
37741	9.538798	0.321121	2.102824	-0.014479	0.498459	0.008762
37742	9.481533	0.298045	2.234782	-0.018740	0.459227	0.011641
37743	9.489008	0.314634	2.145100	-0.014375	0.419994	0.005747
37744	9.565747	0.309325	2.036675	-0.012233	0.409208	0.004954
37745	9.588033	0.325793	1.924004	-0.013903	0.418862	0.004261
37746	9.641680	0.322029	1.860754	-0.014232	0.452284	0.001812
37747	9.635727	0.342843	1.851019	-0.016523	0.501676	0.004793
37748	9.520620	0.349960	2.122270	-0.020921	0.532044	0.006022
37749	9.473246	0.380517	2.321995	-0.020135	0.535569	0.002949
37750	9.456957	0.358005	2.427808	-0.025858	0.521624	0.007948
37751	9.430423	0.381724	2.495525	-0.027474	0.501236	0.004728
37752	9.423546	0.377709	2.487825	-0.031467	0.483970	0.003927
37753	9.463074	0.398389	2.449625	-0.036126	0.477817	0.004264
37754	9.449968	0.392152	2.407553	-0.049049	0.487200	-0.001362
37755	9.433692	0.345285	2.511358	-0.059131	0.501491	-0.006292
37756	9.366595	0.375824	2.726149	-0.056754	0.487681	-0.002129
37757	9.327413	0.351290	2.812857	-0.039719	0.464693	0.001876
37758	9.396353	0.346762	2.734164	-0.029718	0.449350	0.002025
37759	9.426876	0.334328	2.540632	-0.030341	0.459256	0.003188
37760	9.421043	0.335336	2.619109	-0.028378	0.485263	0.004804
37761	9.394969	0.310345	2.687426	-0.025926	0.509714	0.005010
37762	9.402036	0.330358	2.661196	-0.027805	0.532471	0.003895
37763	9.378818	0.331850	2.766939	-0.026063	0.569876	0.005210
37764	9.283643	0.311501	2.975262	-0.036919	0.582878	0.003009
37765	9.214140	0.314205	3.141893	-0.038585	0.572166	0.004253
37766	9.216079	0.314202	3.207883	-0.033194	0.545539	0.004926
37767	9.178297	0.335547	3.241401	-0.026487	0.525325	0.005916
37768	9.220191	0.332103	3.210979	-0.020360	0.509903	0.008242
37769	9.291404	0.369676	3.017587	-0.021063	0.523238	0.009299
37770	9.321068	0.360031	2.888776	-0.023934	0.575241	0.008804
37771	9.262750	0.362092	3.036729	-0.027711	0.625721	0.006402
37772	9.194514	0.368490	3.275556	-0.031199	0.658703	0.009293
37773	9.100916	0.346708	3.467469	-0.031329	0.669166	0.008968
37774	9.053182	0.374102	3.632983	-0.035367	0.656856	0.007740
37775	9.039977	0.318838	3.607139	-0.044229	0.644376	0.006403
37776	9.059484	0.337702	3.573679	-0.055180	0.646337	0.000739
37777	9.048746	0.333325	3.580193	-0.063525	0.664664	-0.004359
37778	8.980430	0.310237	3.732081	-0.071278	0.671761	-0.005788
37779	8.925521	0.310726	3.863833	-0.084636	0.672184	-0.009191
37780	8.874824	0.290384	4.064231	-0.097446	0.651329	-0.016905
37781	8.800103	0.289070	4.175340	-0.088243	0.616516	-0.012795
37782	8.782243	0.293883	4.365312	-0.070597	0.567081	-0.008419
37783	8.725335	0.266171	4.414765	-0.043673	0.491657	0.003348
37784	8.768770	0.285358	4.347582	-0.028197	0.431923	0.005536
37785	8.794045	0.273709	4.158178	-0.018283	0.401492	0.011596
37786	8.858768	0.292779	4.068701	-0.016848	0.401858	0.012132
37787	8.874692	0.314778	4.068468	-0.015167	0.421913	0.010761
37788	8.823518	0.313929	4.141966	-0.012549	0.437150	0.011496
37789	8.754370	0.313302	4.233972	-0.016705	0.450621	0.012843
37790	8.751964	0.337372	4.289245	-0.016984	0.452607	0.009375
37791	8.699233	0.339897	4.432553	-0.018877	0.448046	0.010313
37792	8.629959	0.320048	4.627162	-0.019269	0.420365	0.008997
37793	8.560988	0.298465	4.783328	-0.014228	0.368056	0.012026
37794	8.596517	0.294122	4.726198	-0.010806	0.312209	0.011166
37795	8.548254	0.291760	4.751138	-0.007585	0.269473	0.009986
37796	8.571346	0.289767	4.737737	-0.003216	0.220180	0.014376
37797	8.597131	0.282669	4.617839	0.007591	0.195786	0.017690
37798	8.658305	0.299331	4.461314	0.011911	0.189388	0.019617
37799	8.738531	0.266788	4.291296	0.012354	0.216004	0.020947
37800	8.764638	0.259615	4.174970	0.003179	0.268819	0.016061
37801	8.751886	0.280955	4.165857	-0.008212	0.338264	0.011552
37802	8.645726	0.288196	4.420130	-0.011505	0.389903	0.012456
37803	8.536306	0.272530	4.711820	-0.019173	0.394993	0.010723
37804	8.480828	0.297461	4.811773	-0.015377	0.382187	0.014244
37805	8.480342	0.272683	4.862142	-0.011815	0.357570	0.011253
37806	8.520053	0.289386	4.737187	-0.013755	0.339441	0.009084
37807	8.545560	0.303218	4.560180	-0.017545	0.356196	0.005427
37808	8.544930	0.303210	4.610170	-0.022810	0.393019	0.004058
37809	8.484133	0.284743	4.816811	-0.034921	0.419704	-0.000144
37810	8.366426	0.291524	5.071548	-0.036928	0.408307	-0.002505
37811	8.322844	0.295148	5.223566	-0.032186	0.365363	0.000409
37812	8.268579	0.294163	5.284342	-0.020386	0.314175	0.006649
37813	8.272523	0.267838	5.292756	-0.011241	0.251075	0.011945
37814	8.348210	0.277976	5.005516	-0.008179	0.217755	0.010602
37815	8.475066	0.243399	4.775393	-0.008398	0.236287	0.010146
37816	8.466179	0.287603	4.726291	-0.009608	0.285031	0.010340
37817	8.455095	0.235842	4.720622	-0.015017	0.337092	0.008552
37818	8.374797	0.240358	4.901911	-0.021821	0.380770	0.002916
37819	8.336713	0.239373	4.951009	-0.027725	0.412857	-0.000426
37820	8.275663	0.240240	5.051999	-0.038963	0.428044	-0.005929
37821	8.201271	0.247218	5.290856	-0.043798	0.433407	-0.006615
37822	8.159465	0.279344	5.530141	-0.042141	0.403489	-0.008675
37823	8.086060	0.252530	5.574187	-0.026102	0.345436	0.006664
37824	8.118930	0.268233	5.430853	-0.015249	0.298741	0.010945
37825	8.151478	0.261426	5.320730	-0.011007	0.283815	0.009842
37826	8.177462	0.282130	5.277553	-0.009518	0.280734	0.013979
37827	8.211199	0.275501	5.167912	-0.005022	0.302965	0.010633
37828	8.206052	0.269635	5.091406	-0.006715	0.338757	0.012535
37829	8.206211	0.292431	5.104743	-0.007902	0.384729	0.009406
37830	8.162986	0.244195	5.190060	-0.015244	0.435825	0.008280
37831	8.009873	0.256473	5.575155	-0.011918	0.450012	0.011311
37832	7.901570	0.264962	5.859793	-0.011520	0.413109	0.012171
37833	7.852009	0.218049	5.975168	-0.006704	0.342131	0.012443
37834	7.918135	0.255569	5.748081	-0.002760	0.287945	0.010284
37835	7.999100	0.222647	5.575816	-0.003286	0.274597	0.015375
37836	8.011534	0.266672	5.513081	-0.000694	0.290213	0.016363
37837	7.975482	0.265495	5.551707	0.003917	0.309436	0.023411
37838	7.973296	0.234947	5.475883	0.009209	0.328628	0.025688
37839	8.023505	0.229235	5.391747	0.000031	0.364555	0.022077
37840	7.993153	0.224810	5.369484	-0.007938	0.421090	0.015234
37841	7.957799	0.250445	5.472221	-0.016566	0.474461	0.013222
37842	7.832825	0.235863	5.793211	-0.022180	0.502251	0.006361
37843	7.639372	0.223756	6.189650	-0.024656	0.477056	0.005550
37844	7.576228	0.255336	6.426045	-0.019915	0.403771	0.005959
37845	7.541557	0.256842	6.520607	-0.010169	0.299396	0.007863
37846	7.607296	0.268887	6.273293	-0.000004	0.213830	0.014811
37847	7.690765	0.253641	5.954953	0.007045	0.177984	0.019188
37848	7.791367	0.243674	5.744088	0.011639	0.192030	0.023043
37849	7.831958	0.238860	5.665306	0.011304	0.236958	0.021981
37850	7.777731	0.189588	5.715353	-0.001871	0.279888	0.015908
37851	7.714290	0.219085	5.886368	-0.006770	0.311004	0.010965
37852	7.608552	0.224938	6.087030	-0.009518	0.319822	0.009321
37853	7.576702	0.230863	6.265845	-0.009931	0.290634	0.007943
37854	7.552675	0.226927	6.232647	-0.007748	0.261526	0.011413
37855	7.544394	0.199765	6.218773	-0.005500	0.235755	0.011396
37856	7.516728	0.201637	6.303017	-0.003231	0.206469	0.011464
37857	7.490612	0.228039	6.383428	0.000446	0.166772	0.012504
37858	7.440930	0.203467	6.422031	0.002094	0.120056	0.014332
37859	7.538067	0.217022	6.185906	0.009875	0.083784	0.014066
37860	7.636258	0.230786	5.949253	0.003784	0.100941	0.008683
37861	7.643082	0.251547	5.889909	-0.003294	0.142495	0.007471
37862	7.654212	0.225967	5.890359	-0.005628	0.185942	0.007054
37863	7.628655	0.223904	5.885898	-0.009318	0.232890	0.005822
37864	7.577925	0.250634	5.984864	-0.011663	0.279969	0.005315
37865	7.461694	0.233725	6.215581	-0.012490	0.297605	0.006235
37866	7.375968	0.221613	6.540892	-0.012943	0.273406	0.004730
37867	7.290507	0.198888	6.632780	-0.006399	0.217910	0.004234
37868	7.311617	0.223249	6.652814	-0.000083	0.151985	0.010809
37869	7.326898	0.193571	6.562266	-0.003047	0.097840	0.008527
37870	7.401497	0.209118	6.373494	0.000652	0.071696	0.005876
37871	7.412745	0.205732	6.311412	0.000681	0.066475	0.005999
37872	7.449916	0.204478	6.290695	-0.001413	0.069952	0.006510
37873	7.427113	0.224580	6.220074	-0.001459	0.078694	0.006305
37874	7.463300	0.223287	6.200733	0.001135	0.092759	0.007458
37875	7.399935	0.202079	6.302190	-0.003688	0.108397	0.006196
37876	7.345766	0.210291	6.511075	-0.003026	0.094507	0.008598
37877	7.335478	0.231584	6.461527	0.005424	0.066675	0.006897
37878	7.405357	0.200156	6.307467	0.002060	0.057884	0.006947
37879	7.458660	0.220237	6.218559	0.000492	0.073654	0.009241
37880	7.453096	0.243954	6.223815	-0.002292	0.098069	0.007175
37881	7.380853	0.224193	6.358843	-0.002359	0.112088	0.006845
37882	7.332038	0.248642	6.391125	-0.003071	0.105139	0.008340
37883	7.375225	0.221127	6.341366	0.000141	0.112304	0.011744
