// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B44109
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
55779	9.794079	0.143152	0.357036	0.000004	0.003830	-0.002512
55780	9.826742	0.112608	0.326438	0.001842	0.004398	-0.003489
55781	9.826678	0.080831	0.339351	-0.000728	0.000563	-0.003413
55782	9.845655	0.118840	0.341049	0.005514	-0.000211	-0.001675
55783	9.807791	0.107655	0.312546	-0.002574	0.004423	0.000135
55784	9.804847	0.091168	0.364782	-0.001096	0.002101	-0.003206
55785	9.807767	0.108161	0.313102	0.000742	0.002669	-0.004183
55786	9.826680	0.114104	0.327785	0.001472	0.004021	-0.002026
55787	9.826667	0.114361	0.328086	-0.001096	0.002101	-0.003206
55788	9.815723	0.103528	0.347147	-0.001465	0.003639	-0.002999
55789	9.826683	0.147110	0.316161	0.000005	0.005745	-0.003769
55790	9.826625	0.115124	0.329064	0.004773	-0.000965	0.001252
55791	9.826617	0.115204	0.329269	-0.001834	0.005177	-0.002792
55792	9.815722	0.136477	0.335591	0.001109	-0.000784	-0.003133
55793	9.815760	0.168874	0.323068	0.000003	0.003830	-0.002513
55794	9.815701	0.136941	0.336021	0.000002	0.001915	-0.001256
55795	9.826628	0.148210	0.317357	0.000370	0.000377	-0.001463
55796	9.826572	0.116267	0.330244	0.001471	0.004021	-0.002026
55797	9.845532	0.154209	0.332072	0.000739	-0.001161	-0.001670
55798	9.807636	0.111092	0.316171	0.000373	0.004208	-0.003976
55799	9.807618	0.111421	0.316632	-0.001834	0.005177	-0.002793
55800	9.807604	0.111595	0.316989	0.001470	0.002106	-0.000770
55801	9.837447	0.128546	0.312792	0.000372	0.002292	-0.002720
55802	9.796649	0.100869	0.336288	0.001471	0.004022	-0.002026
55803	9.837376	0.096892	0.326160	0.000003	0.003830	-0.002513
55804	9.826432	0.085911	0.345181	-0.003305	0.001156	-0.000767
55805	9.845381	0.123805	0.347129	0.001471	0.004022	-0.002026
55806	9.826405	0.086343	0.345839	0.000373	0.004208	-0.003976
55807	9.804602	0.128550	0.358417	-0.000368	0.003453	-0.001050
55808	9.837356	0.130030	0.315053	0.000372	0.002293	-0.002720
55809	9.826450	0.151278	0.321378	0.000372	0.002293	-0.002720
55810	9.826436	0.151514	0.321687	0.001471	0.004022	-0.002026
55811	9.834437	0.178343	0.342547	0.001471	0.004022	-0.002026
55812	9.826404	0.151965	0.322456	-0.001465	0.003639	-0.003000
55813	9.826428	0.184433	0.310093	0.000743	0.002670	-0.004183
55814	9.826378	0.152429	0.323031	-0.001109	0.002699	0.001876
55815	9.804528	0.162328	0.348255	0.003309	0.004591	-0.003003
55816	9.856162	0.137435	0.331931	0.002209	0.000946	-0.002439
55817	9.796456	0.104119	0.340885	0.000372	0.002293	-0.002720
55818	9.845202	0.126803	0.351093	0.001840	0.002484	-0.002233
55819	9.818275	0.094772	0.316486	0.000372	0.002293	-0.002720
55820	9.845146	0.095142	0.364133	0.000371	0.000377	-0.001463
55821	9.807323	0.083827	0.335583	0.003665	0.003650	0.001874
55822	9.845166	0.127358	0.351918	-0.004032	0.001718	-0.004181
55823	9.826207	0.090005	0.350482	0.005517	0.003622	-0.004185
55824	9.856074	0.139271	0.333765	-0.001465	0.003639	-0.003001
55825	9.807308	0.117062	0.324093	0.003308	0.002676	-0.001746
55826	9.815296	0.143792	0.344876	0.002567	0.003837	-0.000076
55827	9.826223	0.155040	0.326490	0.001470	0.004022	-0.002027
55828	9.826207	0.155327	0.326825	0.002211	0.002862	-0.003696
55829	9.815249	0.144434	0.345946	0.004406	0.004406	-0.001052
55830	9.815265	0.176741	0.333733	-0.001835	0.005177	-0.002795
55831	9.855968	0.140755	0.336265	0.004048	0.001516	-0.003415
55832	9.826114	0.124175	0.340829	0.001469	0.002107	-0.000770
55833	9.818148	0.129672	0.307936	-0.000739	0.003076	0.000412
55834	9.804237	0.134134	0.366276	0.000002	0.003831	-0.002514
55835	9.836994	0.103422	0.335535	0.001468	0.000192	0.000487
55836	9.836986	0.103524	0.335732	0.000002	0.003831	-0.002514
55837	9.826063	0.124685	0.342099	0.000001	0.001915	-0.001257
55838	9.815108	0.113680	0.361098	0.004775	0.002868	-0.001258
55839	9.807147	0.119237	0.328154	-0.001837	0.001346	-0.000281
55840	9.818052	0.098385	0.322259	0.001840	0.002485	-0.002233
55841	9.815077	0.114099	0.361808	0.001470	0.004023	-0.002027
55842	9.818059	0.130886	0.310250	-0.001836	0.003262	-0.001538
55843	9.807100	0.119934	0.329298	0.001840	0.002485	-0.002233
55844	9.818036	0.131170	0.310848	0.004034	0.004029	0.000411
55845	9.836927	0.136902	0.325371	0.000741	-0.001161	-0.001669
55846	9.825966	0.126190	0.344322	0.001115	0.004963	-0.006904
55847	9.815030	0.147599	0.350797	-0.003304	0.003070	-0.002026
55848	9.825934	0.126748	0.345050	0.001099	0.003646	-0.000564
55849	9.815006	0.147875	0.351351	0.002210	0.000947	-0.002439
55850	9.796105	0.142373	0.337111	0.001469	0.002108	-0.000770
55851	9.814988	0.148192	0.351722	0.001840	0.002485	-0.002233
55852	9.847800	0.149628	0.308228	-0.001468	-0.000192	-0.000488
55853	9.785130	0.131541	0.356464	0.002196	0.005376	0.000130
55854	9.847751	0.117606	0.321452	0.000371	0.000377	-0.001463
55855	9.825877	0.127482	0.346395	0.001097	0.001730	0.000694
55856	9.825834	0.095536	0.359374	0.000373	0.004208	-0.003978
55857	9.828833	0.112400	0.307758	0.000001	0.001916	-0.001257
55858	9.825842	0.127985	0.347191	0.002936	0.002300	-0.000282
55859	9.798974	0.095743	0.312617	-0.000369	0.003454	-0.001052
55860	9.836735	0.107275	0.341868	0.002938	0.006131	-0.002797
55861	9.825770	0.096302	0.360922	-0.001467	-0.000192	-0.000488
55862	9.817860	0.133970	0.315207	0.004775	0.002869	-0.001257
55863	9.836736	0.139866	0.329841	-0.001095	0.002101	-0.003208
55864	9.825773	0.128926	0.348810	0.001468	0.002108	-0.000770
55865	9.806876	0.123428	0.334632	0.000372	0.002293	-0.002721
55866	9.825781	0.161384	0.336548	0.001468	0.002108	-0.000770
55867	9.825773	0.161465	0.336753	0.001468	0.002108	-0.000770
55868	9.795923	0.144851	0.341327	-0.001095	0.002101	-0.003209
55869	9.814799	0.150760	0.355887	0.005145	0.001332	-0.001463
55870	9.836666	0.141141	0.331374	-0.001836	0.005177	-0.002797
55871	9.836624	0.109384	0.344378	0.001114	0.001132	-0.004390
55872	9.825691	0.130573	0.350501	0.000000	0.000000	0.000000
55873	9.817729	0.104050	0.330225	0.000002	0.003831	-0.002515
55874	9.806765	0.093014	0.349183	0.001467	0.000192	0.000488
55875	9.836598	0.109962	0.344931	-0.001095	0.002101	-0.003209
55876	9.839592	0.094722	0.305932	0.001840	0.002486	-0.002233
55877	9.817692	0.104812	0.331060	-0.001466	0.003639	-0.003003
55878	9.825628	0.131718	0.351824	0.001839	0.002486	-0.002233
55879	9.787859	0.120545	0.323166	0.000371	0.000378	-0.001463
55880	9.836567	0.143238	0.333410	0.000002	0.003831	-0.002515
55881	9.817676	0.137805	0.319244	0.002210	0.000948	-0.002438
55882	9.814653	0.153563	0.358701	0.000002	0.003831	-0.002515
55883	9.828607	0.149521	0.301037	0.000743	0.002671	-0.004184
55884	9.814619	0.154202	0.359346	0.001469	0.004024	-0.002027
55885	9.825564	0.165610	0.340812	-0.000725	0.000563	-0.003415
55886	9.817620	0.139216	0.320362	0.005515	-0.000205	-0.001668
55887	9.806658	0.128074	0.339240	-0.001113	0.002699	0.001874
55888	9.825523	0.133787	0.353963	0.000001	0.003831	-0.002516
55889	9.817591	0.139479	0.321111	0.001839	0.002486	-0.002233
55890	9.817557	0.107637	0.334154	0.003307	0.004594	-0.003003
55891	9.817542	0.107946	0.334481	-0.001095	0.002101	-0.003209
55892	9.817549	0.140281	0.322048	-0.001837	0.003261	-0.001541
55893	9.836391	0.114140	0.349442	0.000744	0.002671	-0.004184
55894	9.836378	0.114398	0.349744	-0.000370	0.003454	-0.001053
55895	9.798625	0.103166	0.321089	0.005515	-0.000205	-0.001667
55896	9.806529	0.097928	0.354427	0.000001	0.003832	-0.002516
55897	9.817494	0.141338	0.323261	0.001468	0.002109	-0.000770
55898	9.806526	0.130321	0.342205	-0.001467	0.001723	-0.001746
55899	9.847293	0.126485	0.331939	0.001115	0.001133	-0.004390
55900	9.825368	0.136787	0.357108	0.000373	0.006125	-0.005237
55901	9.817431	0.110453	0.336919	-0.004401	-0.000579	-0.001465
55902	9.836311	0.148221	0.338736	-0.001114	0.002699	0.001874
55903	9.817438	0.142570	0.324430	0.002581	-0.000590	-0.002643
55904	9.817427	0.142879	0.324614	0.001840	0.004402	-0.003491
55905	9.836284	0.148818	0.339256	0.000372	0.000378	-0.001463
55906	9.839316	0.133572	0.300262	0.000372	0.004209	-0.003979
55907	9.825296	0.138224	0.358528	-0.001467	0.001723	-0.001747
55908	9.820424	0.128394	0.286453	0.003307	0.004595	-0.003002
55909	9.828320	0.123182	0.319785	0.000743	-0.001160	-0.001668
55910	9.866029	0.070661	0.374006	0.001115	0.001133	-0.004390
55911	9.828301	0.123834	0.320093	-0.001838	0.005177	-0.002800
55912	9.809415	0.086157	0.318712	-0.000371	0.001538	0.000205
55913	9.806365	0.133923	0.345410	-0.001095	0.002101	-0.003210
55914	9.850181	0.082419	0.308687	-0.001467	0.001723	-0.001747
55915	9.787473	0.096554	0.344092	0.001839	0.002487	-0.002233
55916	9.828247	0.124682	0.321443	-0.001114	0.006531	-0.000643
55917	9.806316	0.134612	0.346510	0.000743	-0.001160	-0.001668
55918	9.825169	0.140527	0.361123	-0.001838	0.005177	-0.002800
55919	9.828208	0.125300	0.322384	0.003306	0.004596	-0.003002
55920	9.825131	0.140946	0.361978	-0.000743	0.003076	0.000410
55921	9.836084	0.152255	0.343518	0.002211	0.002865	-0.003696
55922	9.814142	0.162359	0.368653	0.001467	0.004025	-0.002028
55923	9.798337	0.141307	0.315308	0.000000	0.001916	-0.001258
55924	9.836047	0.152831	0.344333	0.000000	0.001916	-0.001258
55925	9.828137	0.126439	0.324091	0.000744	0.002672	-0.004185
55926	9.809271	0.121016	0.309821	0.000372	0.000378	-0.001463
55927	9.828122	0.094820	0.336930	0.002582	-0.000589	-0.002643
55928	9.836008	0.121635	0.357621	0.000724	0.005186	-0.000359
55929	9.828099	0.095104	0.337531	0.001839	0.002487	-0.002233
55930	9.828088	0.095352	0.337765	0.000372	0.002294	-0.002722
55931	9.846937	0.133429	0.339707	0.000372	0.002294	-0.002722
55932	9.817102	0.116805	0.344277	0.003306	0.002681	-0.001744
55933	9.806125	0.105813	0.363250	0.000000	0.001916	-0.001258
55934	9.846898	0.101901	0.353229	-0.001838	0.005177	-0.002801
55935	9.817064	0.149505	0.332522	0.001839	0.002487	-0.002233
55936	9.817052	0.149752	0.332755	0.000372	0.002294	-0.002722
55937	9.835891	0.123519	0.360175	0.001095	0.003648	-0.000565
55938	9.824912	0.144652	0.366432	0.000744	0.000756	-0.002927
55939	9.827990	0.161538	0.314653	-0.001095	0.002100	-0.003211
55940	9.827983	0.129684	0.327472	-0.001095	0.000184	-0.001952
55941	9.846824	0.135546	0.342121	0.004400	0.004413	-0.001050
55942	9.846810	0.135761	0.342440	-0.001095	0.002100	-0.003211
55943	9.798122	0.145484	0.320053	-0.001116	0.006531	-0.000644
55944	9.798109	0.145586	0.320392	0.000372	0.000378	-0.001463
55945	9.846776	0.136195	0.343244	0.000372	0.000378	-0.001463
55946	9.816946	0.119512	0.347777	0.001467	0.004026	-0.002028
55947	9.838877	0.109991	0.323329	0.002211	0.002866	-0.003696
55948	9.816920	0.120025	0.348355	0.001467	0.002110	-0.000769
55949	9.827887	0.099276	0.342448	-0.000723	0.000562	-0.003416
55950	9.846725	0.105207	0.357075	-0.000372	0.003454	-0.001054
55951	9.809022	0.126068	0.315648	0.002583	-0.000589	-0.002642
55952	9.805910	0.141847	0.355018	-0.000000	0.003832	-0.002517
55953	9.838824	0.111292	0.324473	-0.001467	0.001722	-0.001748
55954	9.827835	0.132433	0.330792	0.001466	0.004026	-0.002028
55955	9.798004	0.115805	0.335414	0.000372	0.002294	-0.002722
55956	9.816826	0.153870	0.337514	-0.000373	0.005371	-0.002313
55957	9.835665	0.127680	0.364861	0.000744	-0.001160	-0.001668
55958	9.827782	0.133371	0.331985	-0.000373	0.007287	-0.003571
55959	9.816789	0.122302	0.351220	-0.001117	0.002698	0.001873
55960	9.835611	0.160203	0.353295	0.001838	0.004405	-0.003491
55961	9.808898	0.128155	0.318634	-0.000722	0.000562	-0.003416
55962	9.816752	0.122971	0.352044	0.002933	0.004220	-0.001539
55963	9.838696	0.113278	0.327654	0.001094	0.003649	-0.000565
55964	9.827709	0.102198	0.346677	0.001466	0.002110	-0.000769
55965	9.827694	0.134403	0.334165	-0.000000	0.001916	-0.001259
55966	9.827693	0.102580	0.347024	0.001117	0.001134	-0.004390
55967	9.797860	0.118184	0.338776	-0.001095	0.002100	-0.003212
55968	9.838651	0.114300	0.328649	0.001466	0.002110	-0.000769
55969	9.816677	0.124172	0.353701	0.001094	0.003649	-0.000565
55970	9.808815	0.097662	0.333523	0.000372	0.002294	-0.002722
55971	9.824501	0.151300	0.374677	-0.001095	0.002100	-0.003212
55972	9.808788	0.130303	0.321142	-0.001094	0.000184	-0.001953
55973	9.808771	0.130579	0.321554	0.004398	0.008248	-0.003567
55974	9.835423	0.163358	0.357072	0.000372	0.004211	-0.003981
55975	9.849542	0.127050	0.312008	-0.003305	-0.000766	0.000484
55976	9.835403	0.163659	0.357500	0.001465	0.005944	-0.003287
55977	9.816551	0.158210	0.343469	0.001838	0.002489	-0.002232
55978	9.805556	0.147273	0.362524	0.001466	0.004027	-0.002028
55979	9.838507	0.116657	0.332110	0.001093	0.003649	-0.000565
55980	9.797691	0.120777	0.342718	0.002933	0.002305	-0.000279
55981	9.830641	0.122209	0.299424	-0.000000	0.001916	-0.001259
55982	9.827492	0.105831	0.351693	-0.001840	0.005177	-0.002804
55983	9.816486	0.127050	0.357942	0.002584	-0.000588	-0.002641
55984	9.816488	0.095196	0.370889	-0.000374	0.005371	-0.002314
55985	9.819613	0.111956	0.319251	0.000372	0.000378	-0.001463
55986	9.816467	0.095505	0.371360	-0.000373	0.003455	-0.001055
55987	9.816440	0.127729	0.358977	-0.001840	0.003261	-0.001545
55988	9.827422	0.106956	0.353313	0.001465	0.004027	-0.002028
55989	9.808571	0.133595	0.326375	-0.000721	0.000562	-0.003417
55990	9.827387	0.139543	0.341023	-0.000374	0.003455	-0.001055
55991	9.838360	0.150922	0.322530	0.004050	0.001523	-0.003410
55992	9.827366	0.140005	0.341431	-0.000001	0.001917	-0.001259
55993	9.808533	0.134375	0.327177	0.001466	0.002111	-0.000769
55994	9.819525	0.113602	0.321373	0.000372	0.002295	-0.002722
55995	9.846162	0.146212	0.356501	-0.000001	0.001917	-0.001259
55996	9.819508	0.114033	0.321746	0.004050	0.001524	-0.003410
55997	9.797490	0.156246	0.334034	-0.001468	0.003639	-0.003009
55998	9.819483	0.114567	0.322316	0.004771	0.002878	-0.001252
55999	9.846116	0.147171	0.357378	-0.002560	-0.000011	-0.002444
56000	9.797475	0.124680	0.347461	0.000719	0.005188	-0.000361
56001	9.838272	0.120694	0.337589	-0.000374	0.003455	-0.001055
56002	9.819441	0.115048	0.323407	0.001466	0.002111	-0.000769
56003	9.805268	0.119567	0.381643	0.001465	0.004028	-0.002028
56004	9.838236	0.121143	0.338481	0.001838	0.002490	-0.002232
56005	9.838223	0.121445	0.338765	-0.004400	0.003249	-0.003990
56006	9.808391	0.136829	0.330418	0.001840	-0.001344	0.000286
56007	9.819388	0.116153	0.324628	-0.001096	0.005934	-0.005732
56008	9.808362	0.137417	0.331037	0.001466	0.002111	-0.000769
56009	9.827166	0.143321	0.345786	-0.000001	0.003833	-0.002519
56010	9.816162	0.132424	0.364817	0.000372	0.002295	-0.002723
56011	9.819318	0.149178	0.313036	0.001839	0.000573	-0.000973
56012	9.827134	0.143917	0.346450	0.001465	0.004028	-0.002028
56013	9.849125	0.134398	0.321932	-0.000721	0.000562	-0.003417
56014	9.808303	0.138701	0.332230	0.005518	-0.000197	-0.001659
56015	9.819291	0.150062	0.313487	-0.002560	-0.000011	-0.002444
56016	9.838122	0.123936	0.340788	0.001838	0.002490	-0.002232
56017	9.849102	0.135350	0.322216	0.000745	0.000757	-0.002927
56018	9.808301	0.107530	0.345383	0.003304	0.002685	-0.001742
56019	9.827103	0.113502	0.360086	0.000372	0.002295	-0.002723
56020	9.789466	0.102173	0.331456	0.001092	0.003650	-0.000565
56021	9.819263	0.119187	0.327307	0.000746	-0.001160	-0.001667
56022	9.819281	0.087369	0.340179	0.000371	0.004212	-0.003983
56023	9.811451	0.093045	0.307212	0.000373	0.000378	-0.001463
56024	9.808242	0.108848	0.346636	0.000371	0.004212	-0.003983
56025	9.812821	0.151393	0.406556	0.002212	0.000952	-0.002436
56026	9.823829	0.162457	0.387411	-0.001088	-0.009400	0.004344
56027	9.813245	0.020329	0.169292	-0.000379	0.011122	-0.006094
56028	9.810947	0.257375	0.532258	-0.000349	0.002857	-0.006140
56029	9.828811	0.074426	0.210776	0.000003	-0.005750	0.003779
56030	9.826978	0.147831	0.349227	0.004018	0.013624	-0.005882
56031	9.817339	0.194788	0.467252	-0.000344	-0.004810	-0.001102
56032	9.825604	0.090161	0.250084	0.000005	-0.009584	0.006298
56033	9.827006	0.147688	0.348498	0.000373	0.000378	-0.001463
56034	9.822411	0.105689	0.288953	-0.001094	0.002100	-0.003214
56035	9.830210	0.100738	0.322653	0.001834	0.008241	-0.006012
56036	9.815948	0.137666	0.368627	0.001089	0.007484	-0.003085
56037	9.837940	0.128183	0.344441	-0.001468	0.003638	-0.003010
56038	9.819120	0.122643	0.330293	0.004770	0.002881	-0.001251
56039	9.830102	0.134026	0.311808	-0.001094	0.002100	-0.003214
56040	9.789303	0.106173	0.334994	-0.000001	0.001917	-0.001260
56041	9.841101	0.113615	0.306475	-0.000005	0.007668	-0.005039
56042	9.789251	0.107025	0.336241	0.001834	0.008241	-0.006012
56043	9.825449	0.093699	0.254851	0.001455	0.017448	-0.010848
56044	9.840937	0.116244	0.310736	-0.001139	0.027620	-0.014509
56045	9.844074	0.102325	0.274590	0.003627	0.034338	-0.018280
56046	9.805530	0.223802	0.485644	-0.001113	0.028942	-0.020857
56047	9.802184	0.240143	0.525915	0.003311	-0.006899	0.004561
56048	9.807593	0.150748	0.347604	-0.000707	-0.014776	0.006663
56049	9.815398	0.176677	0.366630	0.001850	-0.014763	0.009109
56050	9.807731	0.148915	0.344489	0.000014	-0.019171	0.012601
56051	9.825334	0.095862	0.258434	0.000384	-0.014958	0.008617
56052	9.844160	0.101206	0.271912	-0.002181	-0.005385	-0.000129
56053	9.807882	0.115506	0.354583	0.002928	0.006142	-0.002798
56054	9.829908	0.105800	0.330148	-0.000373	-0.000379	0.001463
56055	9.837670	0.132478	0.350484	0.004054	-0.002307	-0.000888
56056	9.840956	0.084904	0.323829	0.000374	-0.001538	-0.000203
56057	9.818881	0.126857	0.335759	0.000373	0.000379	-0.001463
56058	9.822157	0.079334	0.309417	0.001464	0.002113	-0.000769
56059	9.837700	0.100911	0.363312	-0.000721	0.002479	-0.004678
56060	9.818849	0.127591	0.336415	-0.000003	0.003834	-0.002520
56061	9.807827	0.116885	0.355645	0.000742	0.006508	-0.006707
56062	9.829855	0.107388	0.331201	0.004772	-0.000951	0.001270
56063	9.840815	0.150513	0.299679	-0.000373	-0.000379	0.001463
56064	9.818808	0.128235	0.337369	-0.000377	0.005372	-0.002317
56065	9.822042	0.112990	0.298581	0.002211	0.002870	-0.003696
56066	9.821976	0.145566	0.286392	0.001833	0.008243	-0.006013
56067	9.828492	0.083207	0.222080	0.001077	0.018988	-0.010648
56068	9.806319	0.126491	0.236622	-0.001148	0.033374	-0.018296
56069	9.796390	0.142971	0.370275	0.004367	0.035100	-0.021213
56070	9.787462	0.249136	0.589241	-0.004038	0.017047	-0.014284
56071	9.852509	0.194649	0.403941	0.004062	-0.009976	0.004157
56072	9.822798	0.176978	0.406726	-0.001075	-0.018991	0.010650
56073	9.811912	0.164537	0.423049	-0.000318	-0.029737	0.015285
56074	9.843989	0.074385	0.290492	0.000775	-0.031835	0.018500
56075	9.839543	0.062831	0.215701	0.000388	-0.016875	0.009879
56076	9.811015	0.103036	0.317745	-0.001836	-0.004409	0.003493
56077	9.840821	0.119779	0.313055	-0.007326	-0.004813	0.000064
56078	9.829827	0.108596	0.331642	-0.006986	0.001915	-0.000095
56079	9.822034	0.114058	0.298437	-0.004023	-0.002126	-0.001677
56080	9.826573	0.124249	0.370836	-0.005520	0.002111	0.000396
56081	9.840822	0.119775	0.313011	-0.000373	-0.000379	0.001463
56082	9.851820	0.130856	0.294349	-0.000375	0.001538	0.000203
56083	9.829775	0.140565	0.319132	0.009542	0.000015	0.001281
56084	9.829784	0.140327	0.318961	0.022392	-0.003034	0.004601
56085	9.815545	0.144435	0.376674	0.025695	-0.000346	0.002859
56086	9.823328	0.170356	0.396615	0.017224	-0.009528	0.014920
56087	9.826603	0.185480	0.343478	0.008432	-0.014535	0.014495
56088	9.815688	0.172402	0.360867	0.004697	-0.012565	0.025347
56089	9.856589	0.197405	0.336545	-0.000129	-0.014244	0.036767
56090	9.852130	0.151071	0.275733	-0.002026	-0.009780	0.045384
56091	9.811397	0.086281	0.310887	-0.003176	-0.002643	0.049814
56092	9.856903	0.151752	0.347330	-0.006110	-0.001113	0.047570
56093	9.886861	0.195205	0.330042	-0.006916	-0.004491	0.063181
56094	9.884027	0.299336	0.330609	-0.004501	-0.003377	0.092294
56095	9.925170	0.284395	0.319863	-0.003940	-0.006653	0.124891
56096	9.914543	0.258893	0.337967	-0.001603	-0.006218	0.165406
56097	9.912520	0.352445	0.338301	0.004766	-0.006161	0.203754
56098	9.934970	0.287641	0.325781	0.008468	-0.004254	0.254873
56099	9.905024	0.179710	0.355070	0.000086	-0.005395	0.293343
56100	9.886651	0.143748	0.340167	-0.004220	-0.003684	0.322043
56101	9.828097	-0.033445	0.347557	-0.009559	-0.001058	0.337360
56102	9.772653	-0.162002	0.290672	-0.006265	0.004968	0.327924
