// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B44109
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
42096	9.523589	-0.089201	-2.405796	-0.001573	0.001436	-0.000479	0.242696	0.029841	0.969643	0.156454	-0.987646	-0.008765	0.957403	0.153832	-0.244367
42097	9.526744	-0.113112	-2.402579	0.000192	0.003108	-0.001674	0.242686	0.029836	0.969646	0.156456	-0.987646	-0.008769	0.957405	0.153835	-0.244356
42098	9.499606	-0.068984	-2.420219	-0.000687	-0.000206	-0.003340	0.242704	0.029852	0.969641	0.156453	-0.987647	-0.008754	0.957401	0.153828	-0.244376
42099	9.544692	-0.084380	-2.393536	-0.001281	0.002973	-0.002056	0.242694	0.029851	0.969643	0.156442	-0.987648	-0.008751	0.957406	0.153816	-0.244367
42100	9.523776	-0.088378	-2.405085	0.003630	0.001773	-0.002292	0.242696	0.029854	0.969643	0.156476	-0.987643	-0.008756	0.957400	0.153851	-0.244368
42101	9.550575	-0.054725	-2.363145	-0.004619	0.002737	-0.001341	0.242689	0.029847	0.969645	0.156431	-0.987650	-0.008752	0.957409	0.153806	-0.244361
42102	9.523903	-0.088128	-2.404591	-0.000594	0.003179	0.001284	0.242684	0.029813	0.969647	0.156420	-0.987652	-0.008783	0.957412	0.153804	-0.244350
42103	9.508807	-0.062778	-2.385987	-0.002169	0.005911	-0.005591	0.242640	0.029842	0.969657	0.156409	-0.987654	-0.008743	0.957425	0.153784	-0.244312
42104	9.557167	-0.084500	-2.413274	0.000000	0.000000	0.000000	0.242640	0.029843	0.969657	0.156409	-0.987654	-0.008742	0.957425	0.153784	-0.244312
42105	9.524104	-0.087388	-2.403821	-0.002260	0.001231	-0.003820	0.242645	0.029862	0.969656	0.156392	-0.987657	-0.008719	0.957426	0.153762	-0.244320
42106	9.512034	-0.086063	-2.382510	0.001765	0.001672	-0.001194	0.242648	0.029853	0.969655	0.156409	-0.987654	-0.008733	0.957423	0.153782	-0.244322
42107	9.524180	-0.087000	-2.403537	-0.001180	0.001401	-0.001959	0.242654	0.029854	0.969653	0.156398	-0.987656	-0.008731	0.957423	0.153771	-0.244327
42108	9.545190	-0.082611	-2.391612	0.002158	0.001637	-0.002673	0.242658	0.029862	0.969652	0.156424	-0.987651	-0.008730	0.957417	0.153796	-0.244333
42109	9.527377	-0.110600	-2.400184	-0.004619	0.002737	-0.001341	0.242652	0.029854	0.969654	0.156379	-0.987659	-0.008725	0.957427	0.153751	-0.244326
42110	9.512235	-0.085295	-2.381736	0.000191	0.003109	-0.001674	0.242642	0.029849	0.969657	0.156381	-0.987658	-0.008728	0.957429	0.153754	-0.244315
42111	9.566446	-0.060213	-2.436404	-0.001372	-0.001707	-0.000285	0.242679	0.029838	0.969648	0.156364	-0.987661	-0.008742	0.957422	0.153740	-0.244350
42112	9.524399	-0.086087	-2.402702	0.000484	0.004646	-0.003250	0.242651	0.029846	0.969654	0.156371	-0.987660	-0.008731	0.957428	0.153745	-0.244324
42113	9.503502	-0.089911	-2.414205	-0.002260	0.001231	-0.003820	0.242655	0.029865	0.969653	0.156355	-0.987663	-0.008708	0.957430	0.153723	-0.244331
42114	9.545478	-0.081267	-2.390510	0.000292	0.001537	-0.001576	0.242660	0.029862	0.969652	0.156356	-0.987662	-0.008712	0.957428	0.153725	-0.244335
42115	9.536657	-0.086317	-2.423318	0.000685	0.001502	-0.003056	0.242662	0.029873	0.969651	0.156366	-0.987661	-0.008704	0.957426	0.153733	-0.244339
42116	9.548824	-0.087274	-2.444273	-0.002067	0.003043	0.000902	0.242658	0.029843	0.969653	0.156340	-0.987665	-0.008727	0.957431	0.153713	-0.244330
42117	9.515690	-0.108008	-2.377394	0.000091	0.004681	-0.001771	0.242632	0.029837	0.969659	0.156341	-0.987665	-0.008729	0.957438	0.153715	-0.244304
42118	9.533757	-0.061954	-2.425512	0.000393	-0.000035	-0.001479	0.242652	0.029835	0.969654	0.156344	-0.987664	-0.008735	0.957432	0.153719	-0.244324
42119	9.524773	-0.084608	-2.401268	0.002944	0.001568	-0.005631	0.242651	0.029872	0.969654	0.156382	-0.987658	-0.008707	0.957426	0.153749	-0.244327
42120	9.503847	-0.088524	-2.412897	0.001765	0.001673	-0.001194	0.242655	0.029865	0.969653	0.156397	-0.987656	-0.008719	0.957423	0.153767	-0.244330
42121	9.503889	-0.088454	-2.412736	0.001765	0.001673	-0.001194	0.242659	0.029857	0.969652	0.156413	-0.987653	-0.008731	0.957419	0.153785	-0.244333
42122	9.545881	-0.079999	-2.388942	-0.001674	0.003008	-0.000577	0.242653	0.029842	0.969654	0.156395	-0.987656	-0.008741	0.957424	0.153770	-0.244324
42123	9.512836	-0.082930	-2.379419	0.000786	-0.000070	-0.002958	0.242671	0.029855	0.969649	0.156406	-0.987654	-0.008734	0.957417	0.153778	-0.244344
42124	9.542842	-0.055445	-2.391674	-0.002361	0.002802	-0.003918	0.242660	0.029872	0.969651	0.156389	-0.987657	-0.008710	0.957423	0.153757	-0.244336
42125	9.540267	-0.108476	-2.418421	0.000292	0.001537	-0.001576	0.242664	0.029869	0.969650	0.156392	-0.987657	-0.008715	0.957421	0.153760	-0.244340
42126	9.533944	-0.078022	-2.367087	-0.003540	0.002907	0.000519	0.242659	0.029842	0.969652	0.156353	-0.987663	-0.008731	0.957429	0.153727	-0.244332
42127	9.504166	-0.087328	-2.411684	0.004124	0.000167	-0.003672	0.242674	0.029861	0.969648	0.156397	-0.987656	-0.008725	0.957418	0.153768	-0.244349
42128	9.558233	-0.079824	-2.409206	-0.003046	0.001300	-0.000862	0.242684	0.029852	0.969646	0.156367	-0.987660	-0.008729	0.957420	0.153739	-0.244357
42129	9.504261	-0.087000	-2.411324	0.001563	0.004817	-0.001389	0.242657	0.029841	0.969653	0.156381	-0.987658	-0.008739	0.957425	0.153756	-0.244329
42130	9.552667	-0.108791	-2.438505	-0.002754	0.002837	-0.002439	0.242647	0.029844	0.969655	0.156356	-0.987662	-0.008729	0.957432	0.153729	-0.244320
42131	9.522260	-0.058367	-2.401964	0.000292	0.001537	-0.001576	0.242652	0.029840	0.969654	0.156358	-0.987662	-0.008734	0.957430	0.153733	-0.244324
42132	9.528505	-0.106316	-2.395897	-0.001472	-0.000136	-0.000383	0.242674	0.029828	0.969649	0.156339	-0.987665	-0.008745	0.957428	0.153716	-0.244344
42133	9.534451	-0.059081	-2.422852	0.000877	0.004611	-0.004729	0.242644	0.029851	0.969656	0.156354	-0.987663	-0.008721	0.957433	0.153726	-0.244318
42134	9.546453	-0.077614	-2.386731	0.005305	-0.001234	-0.001713	0.242676	0.029853	0.969648	0.156405	-0.987654	-0.008737	0.957416	0.153778	-0.244349
42135	9.525531	-0.081733	-2.398361	-0.001776	0.004580	-0.000675	0.242653	0.029836	0.969654	0.156386	-0.987657	-0.008746	0.957425	0.153762	-0.244324
42136	9.528720	-0.105701	-2.395067	-0.000101	0.001572	-0.000097	0.242660	0.029817	0.969653	0.156382	-0.987658	-0.008765	0.957424	0.153763	-0.244328
42137	9.525662	-0.081590	-2.397845	0.000191	0.003109	-0.001674	0.242650	0.029812	0.969656	0.156384	-0.987657	-0.008769	0.957426	0.153766	-0.244317
42138	9.537840	-0.082514	-2.418789	0.000292	0.001537	-0.001576	0.242655	0.029808	0.969655	0.156387	-0.987657	-0.008774	0.957424	0.153770	-0.244322
42139	9.561973	-0.102129	-2.403787	-0.002754	0.002837	-0.002439	0.242646	0.029811	0.969657	0.156362	-0.987661	-0.008763	0.957431	0.153744	-0.244313
42140	9.483901	-0.089377	-2.420809	-0.003046	0.001300	-0.000863	0.242653	0.029800	0.969655	0.156329	-0.987666	-0.008767	0.957435	0.153712	-0.244318
42141	9.546858	-0.076641	-2.385144	0.000090	0.004681	-0.001771	0.242627	0.029793	0.969662	0.156330	-0.987666	-0.008770	0.957441	0.153715	-0.244292
42142	9.559038	-0.077694	-2.406083	-0.000393	0.000035	0.001479	0.242651	0.029762	0.969657	0.156319	-0.987667	-0.008803	0.957437	0.153711	-0.244311
42143	9.513868	-0.079733	-2.375400	0.000191	0.003109	-0.001674	0.242641	0.029757	0.969660	0.156320	-0.987667	-0.008807	0.957439	0.153714	-0.244300
42144	9.520330	-0.109981	-2.426294	0.001765	0.001673	-0.001194	0.242645	0.029749	0.969659	0.156339	-0.987664	-0.008820	0.957435	0.153735	-0.244303
42145	9.513963	-0.079411	-2.375027	-0.000787	0.001366	-0.003438	0.242649	0.029764	0.969658	0.156335	-0.987665	-0.008805	0.957435	0.153728	-0.244309
42146	9.529241	-0.104163	-2.393060	-0.000787	0.001366	-0.003438	0.242652	0.029779	0.969656	0.156333	-0.987665	-0.008790	0.957434	0.153722	-0.244315
42147	9.514037	-0.078857	-2.374752	0.001765	0.001673	-0.001194	0.242656	0.029771	0.969655	0.156348	-0.987663	-0.008802	0.957430	0.153740	-0.244317
42148	9.529341	-0.103811	-2.392680	0.002057	0.003211	-0.002770	0.242644	0.029777	0.969658	0.156371	-0.987659	-0.008799	0.957430	0.153762	-0.244306
42149	9.502220	-0.059796	-2.410184	-0.001675	0.003008	-0.000578	0.242636	0.029762	0.969661	0.156352	-0.987662	-0.008809	0.957435	0.153746	-0.244296
42150	9.538481	-0.080549	-2.416326	0.002158	0.001639	-0.002673	0.242637	0.029769	0.969660	0.156373	-0.987659	-0.008808	0.957431	0.153766	-0.244298
42151	9.505472	-0.083520	-2.406666	-0.001776	0.004580	-0.000675	0.242614	0.029752	0.969666	0.156354	-0.987662	-0.008816	0.957440	0.153750	-0.244273
42152	9.538633	-0.080269	-2.415738	0.000292	0.001537	-0.001576	0.242619	0.029748	0.969665	0.156356	-0.987661	-0.008821	0.957439	0.153753	-0.244277
42153	9.502465	-0.059160	-2.409233	0.000686	0.001503	-0.003055	0.242622	0.029760	0.969664	0.156366	-0.987660	-0.008813	0.957436	0.153761	-0.244281
42154	9.526579	-0.078812	-2.394292	-0.001574	0.001436	-0.000480	0.242631	0.029745	0.969663	0.156349	-0.987663	-0.008824	0.957437	0.153746	-0.244288
42155	9.529718	-0.102665	-2.391225	0.000787	-0.000069	-0.002958	0.242648	0.029758	0.969658	0.156359	-0.987661	-0.008817	0.957431	0.153754	-0.244307
42156	9.535461	-0.073063	-2.361129	-0.000888	0.002938	-0.003536	0.242637	0.029771	0.969660	0.156357	-0.987661	-0.008802	0.957434	0.153749	-0.244298
42157	9.530032	-0.084398	-2.447850	0.000090	0.004681	-0.001771	0.242611	0.029764	0.969667	0.156358	-0.987661	-0.008805	0.957440	0.153752	-0.244271
42158	9.505828	-0.082115	-2.405308	0.000394	-0.000035	-0.001479	0.242632	0.029763	0.969662	0.156360	-0.987661	-0.008809	0.957435	0.153754	-0.244292
42159	9.550863	-0.097613	-2.378705	0.000394	-0.000035	-0.001479	0.242652	0.029761	0.969657	0.156363	-0.987660	-0.008816	0.957429	0.153758	-0.244311
42160	9.523681	-0.053526	-2.396436	0.002552	0.001604	-0.004151	0.242651	0.029783	0.969656	0.156391	-0.987656	-0.008800	0.957425	0.153781	-0.244313
42161	9.527047	-0.059616	-2.450332	0.000191	0.003109	-0.001674	0.242640	0.029778	0.969659	0.156392	-0.987656	-0.008804	0.957427	0.153784	-0.244302
42162	9.523593	-0.070830	-2.338939	0.000394	-0.000035	-0.001479	0.242661	0.029776	0.969654	0.156395	-0.987655	-0.008809	0.957422	0.153786	-0.244322
42163	9.505987	-0.081258	-2.404710	0.001663	0.003246	-0.001291	0.242649	0.029767	0.969657	0.156410	-0.987653	-0.008821	0.957422	0.153804	-0.244309
42164	9.527039	-0.077034	-2.392520	0.001168	0.004852	0.000091	0.242624	0.029742	0.969664	0.156415	-0.987652	-0.008844	0.957428	0.153816	-0.244280
42165	9.509288	-0.105208	-2.401015	0.000292	0.001537	-0.001576	0.242629	0.029738	0.969663	0.156418	-0.987651	-0.008849	0.957426	0.153819	-0.244284
42166	9.524044	-0.052733	-2.395012	-0.002754	0.002837	-0.002440	0.242620	0.029741	0.969665	0.156393	-0.987655	-0.008838	0.957432	0.153793	-0.244276
42167	9.542500	-0.101685	-2.409891	-0.003541	0.002906	0.000518	0.242615	0.029715	0.969667	0.156353	-0.987662	-0.008854	0.957440	0.153759	-0.244267
42168	9.506359	-0.080568	-2.403261	0.000979	0.003040	-0.004632	0.242600	0.029739	0.969670	0.156369	-0.987659	-0.008831	0.957441	0.153769	-0.244256
42169	9.563582	-0.096938	-2.397590	-0.001180	0.001401	-0.001960	0.242605	0.029740	0.969669	0.156358	-0.987661	-0.008829	0.957442	0.153758	-0.244262
42170	9.506488	-0.080026	-2.402768	-0.001383	0.004545	-0.002154	0.242581	0.029738	0.969675	0.156346	-0.987663	-0.008823	0.957450	0.153745	-0.244238
42171	9.560600	-0.072421	-2.400034	-0.002652	0.001265	-0.002343	0.242587	0.029742	0.969674	0.156322	-0.987667	-0.008814	0.957452	0.153720	-0.244245
42172	9.509745	-0.103641	-2.399270	0.003135	0.003382	-0.000907	0.242576	0.029729	0.969677	0.156351	-0.987662	-0.008832	0.957450	0.153752	-0.244231
42173	9.527625	-0.075262	-2.390242	-0.002652	0.001265	-0.002343	0.242582	0.029734	0.969675	0.156327	-0.987666	-0.008823	0.957453	0.153726	-0.244238
42174	9.548792	-0.053095	-2.435488	0.004126	0.000169	-0.003670	0.242596	0.029753	0.969671	0.156372	-0.987659	-0.008817	0.957442	0.153768	-0.244255
42175	9.506732	-0.079055	-2.401836	-0.003542	0.002906	0.000517	0.242591	0.029726	0.969673	0.156332	-0.987665	-0.008833	0.957450	0.153734	-0.244246
42176	9.530865	-0.098721	-2.386815	0.000686	0.001503	-0.003055	0.242594	0.029737	0.969672	0.156343	-0.987663	-0.008825	0.957447	0.153743	-0.244250
42177	9.536783	-0.051392	-2.413834	0.001080	0.001469	-0.004534	0.242594	0.029763	0.969671	0.156360	-0.987661	-0.008804	0.957444	0.153754	-0.244255
42178	9.530945	-0.098142	-2.386521	0.001765	0.001674	-0.001193	0.242599	0.029756	0.969670	0.156377	-0.987658	-0.008815	0.957440	0.153772	-0.244258
42179	9.519043	-0.079242	-2.422344	-0.001180	0.001401	-0.001960	0.242605	0.029756	0.969669	0.156366	-0.987660	-0.008813	0.957441	0.153761	-0.244264
42180	9.531037	-0.097777	-2.386167	-0.001281	0.002973	-0.002057	0.242595	0.029756	0.969671	0.156355	-0.987662	-0.008809	0.957445	0.153750	-0.244255
42181	9.531113	-0.097688	-2.385869	0.001269	0.003281	0.000188	0.242586	0.029732	0.969674	0.156362	-0.987660	-0.008834	0.957446	0.153764	-0.244242
42182	9.524940	-0.049405	-2.391519	-0.003933	0.004238	-0.004400	0.242559	0.029752	0.969680	0.156329	-0.987666	-0.008801	0.957458	0.153724	-0.244218
42183	9.543383	-0.098302	-2.406533	0.001574	-0.001436	0.000481	0.242595	0.029732	0.969672	0.156339	-0.987664	-0.008829	0.957447	0.153739	-0.244251
42184	9.528128	-0.073114	-2.388304	0.000585	0.003075	-0.003153	0.242583	0.029742	0.969675	0.156350	-0.987662	-0.008820	0.957449	0.153749	-0.244241
42185	9.507238	-0.077108	-2.399898	0.000292	0.001538	-0.001576	0.242588	0.029738	0.969673	0.156353	-0.987662	-0.008825	0.957447	0.153752	-0.244245
42186	9.528240	-0.072714	-2.387869	-0.001281	0.002973	-0.002057	0.242578	0.029737	0.969676	0.156340	-0.987664	-0.008822	0.957452	0.153739	-0.244235
42187	9.543591	-0.097572	-2.405736	-0.001281	0.002973	-0.002057	0.242568	0.029736	0.969678	0.156329	-0.987666	-0.008818	0.957456	0.153728	-0.244225
42188	9.498619	-0.081746	-2.432163	-0.001180	0.001401	-0.001960	0.242574	0.029736	0.969677	0.156320	-0.987667	-0.008817	0.957456	0.153718	-0.244231
42189	9.564610	-0.093069	-2.393640	0.001472	0.000137	0.000383	0.242595	0.029716	0.969672	0.156328	-0.987666	-0.008844	0.957449	0.153733	-0.244248
42190	9.498679	-0.081503	-2.431938	0.000979	0.003041	-0.004632	0.242579	0.029739	0.969676	0.156342	-0.987664	-0.008820	0.957451	0.153740	-0.244236
42191	9.543741	-0.096759	-2.405173	-0.002550	-0.000308	-0.002246	0.242600	0.029745	0.969670	0.156318	-0.987667	-0.008812	0.957450	0.153715	-0.244258
42192	9.510897	-0.082000	-2.452828	0.000191	0.003110	-0.001674	0.242589	0.029740	0.969673	0.156319	-0.987667	-0.008815	0.957452	0.153717	-0.244246
42193	9.540716	-0.072298	-2.407748	0.000585	0.003076	-0.003153	0.242577	0.029750	0.969676	0.156328	-0.987666	-0.008806	0.957454	0.153724	-0.244235
42194	9.543929	-0.096066	-2.404456	-0.001282	0.002973	-0.002057	0.242567	0.029749	0.969678	0.156318	-0.987668	-0.008802	0.957458	0.153713	-0.244226
42195	9.519922	-0.076063	-2.418988	0.000191	0.003110	-0.001674	0.242557	0.029744	0.969681	0.156320	-0.987667	-0.008806	0.957460	0.153716	-0.244215
42196	9.540900	-0.071766	-2.407034	-0.003339	-0.000239	0.000712	0.242583	0.029720	0.969675	0.156284	-0.987673	-0.008826	0.957460	0.153686	-0.244237
42197	9.540917	-0.071557	-2.406976	0.001081	0.001469	-0.004534	0.242583	0.029746	0.969674	0.156301	-0.987670	-0.008804	0.957457	0.153697	-0.244242
42198	9.511021	-0.098589	-2.394421	-0.000598	0.003179	0.001284	0.242705	0.029888	0.969640	0.156483	-0.987642	-0.008725	0.957396	0.153850	-0.244383
42199	9.535379	-0.100655	-2.436491	0.002159	0.001640	-0.002672	0.242707	0.029896	0.969639	0.156506	-0.987638	-0.008724	0.957392	0.153872	-0.244386
42200	9.520132	-0.075372	-2.418186	0.002159	0.001640	-0.002672	0.242711	0.029904	0.969638	0.156530	-0.987635	-0.008722	0.957387	0.153894	-0.244390
42201	9.535463	-0.100214	-2.436181	0.000687	0.001504	-0.003055	0.242714	0.029915	0.969637	0.156540	-0.987633	-0.008714	0.957385	0.153902	-0.244395
42202	9.499287	-0.079034	-2.429645	-0.000887	0.002939	-0.003536	0.242702	0.029929	0.969639	0.156534	-0.987634	-0.008696	0.957389	0.153892	-0.244385
42203	9.523445	-0.098585	-2.414532	0.000190	0.003110	-0.001674	0.242691	0.029924	0.969642	0.156536	-0.987634	-0.008700	0.957391	0.153895	-0.244374
42204	9.532271	-0.093134	-2.381422	-0.001078	-0.000171	-0.001863	0.242712	0.029926	0.969637	0.156525	-0.987636	-0.008698	0.957388	0.153883	-0.244395
42205	9.520358	-0.074209	-2.417332	0.000292	0.001538	-0.001576	0.242717	0.029923	0.969636	0.156528	-0.987635	-0.008703	0.957386	0.153887	-0.244399
42206	9.532345	-0.092943	-2.381133	-0.000598	0.003179	0.001284	0.242711	0.029889	0.969638	0.156515	-0.987637	-0.008733	0.957389	0.153882	-0.244389
42207	9.511443	-0.097017	-2.392809	0.001183	-0.000103	-0.004436	0.242727	0.029917	0.969633	0.156533	-0.987634	-0.008713	0.957382	0.153894	-0.244409
42208	9.520474	-0.073881	-2.416883	0.001370	0.001709	0.000286	0.242731	0.029893	0.969633	0.156538	-0.987633	-0.008738	0.957380	0.153905	-0.244409
42209	9.529319	-0.068627	-2.383681	-0.000204	0.003144	-0.000195	0.242723	0.029874	0.969636	0.156532	-0.987634	-0.008755	0.957384	0.153905	-0.244398
42210	9.535905	-0.098853	-2.434504	-0.001282	0.002973	-0.002058	0.242713	0.029873	0.969638	0.156521	-0.987636	-0.008752	0.957388	0.153893	-0.244388
42211	9.520663	-0.073590	-2.416147	0.000292	0.001538	-0.001576	0.242718	0.029869	0.969637	0.156524	-0.987635	-0.008757	0.957386	0.153896	-0.244392
42212	9.544781	-0.093179	-2.401185	-0.002652	0.001264	-0.002344	0.242724	0.029873	0.969635	0.156502	-0.987639	-0.008748	0.957388	0.153873	-0.244399
42213	9.529554	-0.067744	-2.382763	0.000877	0.004614	-0.004729	0.242694	0.029896	0.969642	0.156518	-0.987637	-0.008724	0.957393	0.153883	-0.244373
42214	9.532779	-0.091654	-2.379442	0.004314	0.001983	0.001054	0.242699	0.029866	0.969642	0.156553	-0.987631	-0.008765	0.957386	0.153927	-0.244372
42215	9.524040	-0.096857	-2.412253	-0.000785	0.001367	-0.003439	0.242702	0.029881	0.969640	0.156550	-0.987631	-0.008749	0.957386	0.153920	-0.244378
42216	9.524096	-0.096606	-2.412040	0.000190	0.003110	-0.001674	0.242692	0.029876	0.969643	0.156553	-0.987631	-0.008753	0.957388	0.153925	-0.244368
42217	9.503216	-0.100643	-2.423653	-0.001180	0.001401	-0.001960	0.242698	0.029877	0.969642	0.156542	-0.987633	-0.008751	0.957388	0.153914	-0.244373
42218	9.524190	-0.096242	-2.411686	0.000292	0.001538	-0.001576	0.242703	0.029873	0.969641	0.156545	-0.987632	-0.008756	0.957387	0.153917	-0.244378
42219	9.533241	-0.073164	-2.435683	0.001765	0.001675	-0.001192	0.242707	0.029866	0.969640	0.156561	-0.987629	-0.008768	0.957383	0.153936	-0.244380
42220	9.545184	-0.091739	-2.399639	-0.002549	-0.000308	-0.002247	0.242727	0.029871	0.969635	0.156535	-0.987634	-0.008760	0.957382	0.153908	-0.244401
42221	9.533062	-0.090442	-2.378356	0.002057	0.003213	-0.002769	0.242714	0.029877	0.969638	0.156558	-0.987630	-0.008757	0.957382	0.153930	-0.244389
42222	9.512218	-0.094433	-2.389828	-0.004723	0.004305	-0.001445	0.242691	0.029867	0.969644	0.156511	-0.987637	-0.008752	0.957395	0.153884	-0.244366
42223	9.545348	-0.091045	-2.399011	0.002364	-0.001503	-0.002476	0.242724	0.029877	0.969635	0.156535	-0.987634	-0.008753	0.957383	0.153907	-0.244399
42224	9.536593	-0.096183	-2.431913	-0.001676	0.003007	-0.000579	0.242717	0.029861	0.969637	0.156519	-0.987636	-0.008764	0.957387	0.153894	-0.244390
42225	9.524508	-0.094941	-2.410479	0.000585	0.003076	-0.003153	0.242705	0.029871	0.969640	0.156528	-0.987635	-0.008754	0.957389	0.153901	-0.244379
42226	9.521415	-0.070667	-2.413271	-0.001179	0.001401	-0.001960	0.242711	0.029872	0.969639	0.156519	-0.987636	-0.008752	0.957389	0.153891	-0.244385
42227	9.524604	-0.094481	-2.410121	0.002159	0.001641	-0.002671	0.242713	0.029879	0.969638	0.156542	-0.987632	-0.008751	0.957384	0.153913	-0.244388
42228	9.530242	-0.065076	-2.380085	-0.003339	-0.000240	0.000711	0.242738	0.029855	0.969632	0.156508	-0.987638	-0.008771	0.957384	0.153884	-0.244410
42229	9.542440	-0.066012	-2.401087	0.002057	0.003214	-0.002769	0.242725	0.029861	0.969635	0.156530	-0.987634	-0.008769	0.957383	0.153906	-0.244398
42230	9.527903	-0.117919	-2.406555	-0.003933	0.004237	-0.004402	0.242700	0.029882	0.969641	0.156499	-0.987640	-0.008735	0.957395	0.153867	-0.244377
42231	9.512679	-0.092514	-2.388070	0.000190	0.003110	-0.001674	0.242690	0.029877	0.969644	0.156500	-0.987639	-0.008739	0.957397	0.153870	-0.244366
