// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B43F80
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
42085	9.476388	-1.129056	2.166488	0.002230	-0.004506	0.001339	0.195255	0.155881	0.968285	-0.227308	0.967598	-0.109933	-0.954047	-0.198634	0.224361
42086	9.500007	-1.047498	2.238851	0.001243	0.004980	0.009006	0.195306	0.155925	0.968268	-0.227291	0.967598	-0.109971	-0.954041	-0.198601	0.224418
42087	9.452181	-1.096481	2.202419	0.006324	-0.001293	0.005342	0.195302	0.155922	0.968269	-0.227319	0.967592	-0.109962	-0.954035	-0.198631	0.224416
42088	9.514154	-1.072972	2.171423	0.001991	-0.002221	0.003856	0.195293	0.155903	0.968274	-0.227299	0.967598	-0.109950	-0.954042	-0.198615	0.224402
42089	9.475947	-1.090253	2.178217	0.001751	0.000064	0.006372	0.195299	0.155913	0.968271	-0.227285	0.967600	-0.109961	-0.954044	-0.198599	0.224408
42090	9.480615	-1.037477	2.248095	0.003682	-0.001462	0.005433	0.195296	0.155910	0.968272	-0.227284	0.967601	-0.109959	-0.954045	-0.198598	0.224405
42091	9.504590	-1.071635	2.212349	0.002732	-0.000872	0.007102	0.195292	0.155925	0.968271	-0.227281	0.967599	-0.109976	-0.954046	-0.198592	0.224403
42092	9.504550	-1.072193	2.212250	0.001040	-0.001631	0.005525	0.195286	0.155922	0.968273	-0.227255	0.967605	-0.109980	-0.954054	-0.198567	0.224393
42093	9.456606	-1.080246	2.187198	0.006294	-0.000946	0.002945	0.195290	0.155896	0.968276	-0.227278	0.967603	-0.109948	-0.954047	-0.198596	0.224395
42094	9.480309	-1.073726	2.163429	0.001244	0.004983	0.009007	0.195339	0.155941	0.968259	-0.227263	0.967602	-0.109987	-0.954041	-0.198565	0.224450
42095	9.489982	-1.083319	2.195348	0.007542	-0.004515	0.003557	0.195308	0.155914	0.968269	-0.227299	0.967597	-0.109958	-0.954039	-0.198611	0.224419
42096	9.494607	-1.064767	2.180440	0.005374	-0.000702	0.007012	0.195304	0.155928	0.968268	-0.227327	0.967590	-0.109966	-0.954033	-0.198636	0.224421
42097	9.466104	-1.091231	2.219182	0.001751	0.000066	0.006373	0.195310	0.155938	0.968265	-0.227313	0.967592	-0.109978	-0.954035	-0.198619	0.224428
42098	9.441782	-1.051633	2.181788	0.005582	-0.002641	0.002098	0.195305	0.155899	0.968272	-0.227321	0.967594	-0.109939	-0.954034	-0.198637	0.224415
42099	9.504252	-1.075025	2.212155	0.004393	0.000235	0.006283	0.195313	0.155909	0.968269	-0.227332	0.967591	-0.109943	-0.954030	-0.198645	0.224427
42100	9.480079	-1.076234	2.163188	0.000060	-0.000692	0.004796	0.195313	0.155901	0.968270	-0.227306	0.967597	-0.109943	-0.954036	-0.198620	0.224421
42101	9.475246	-1.054791	2.189532	0.006294	-0.000945	0.002946	0.195317	0.155876	0.968274	-0.227329	0.967596	-0.109911	-0.954030	-0.198649	0.224423
42102	9.470554	-1.074118	2.204330	-0.000179	0.001594	0.007313	0.195335	0.155899	0.968266	-0.227297	0.967600	-0.109937	-0.954034	-0.198610	0.224441
42103	9.460752	-1.065610	2.172446	0.008283	-0.003164	0.006805	0.195309	0.155906	0.968270	-0.227346	0.967588	-0.109938	-0.954027	-0.198661	0.224424
42104	9.508642	-1.058387	2.197355	0.000772	0.001004	0.005645	0.195327	0.155910	0.968266	-0.227322	0.967593	-0.109944	-0.954029	-0.198633	0.224439
42105	9.475173	-1.097416	2.177986	0.003414	0.001173	0.005554	0.195346	0.155914	0.968262	-0.227322	0.967593	-0.109944	-0.954025	-0.198631	0.224458
42106	9.489332	-1.047447	2.206712	0.002019	-0.002564	0.006257	0.195323	0.155917	0.968266	-0.227319	0.967593	-0.109953	-0.954031	-0.198629	0.224436
42107	9.470460	-1.117255	2.192591	0.005343	-0.000354	0.004616	0.195329	0.155909	0.968266	-0.227336	0.967591	-0.109939	-0.954026	-0.198648	0.224442
42108	9.494054	-1.070107	2.180231	-0.000891	-0.000100	0.006466	0.195329	0.155920	0.968264	-0.227305	0.967596	-0.109958	-0.954033	-0.198613	0.224441
42109	9.484592	-1.067695	2.221254	0.008253	-0.002818	0.004408	0.195312	0.155905	0.968270	-0.227350	0.967588	-0.109936	-0.954026	-0.198664	0.224427
42110	9.470163	-1.077979	2.204125	-0.000178	0.001597	0.007314	0.195329	0.155928	0.968263	-0.227320	0.967592	-0.109962	-0.954030	-0.198626	0.224444
42111	9.493921	-1.071627	2.180064	0.005640	-0.003331	0.006898	0.195302	0.155936	0.968267	-0.227344	0.967585	-0.109970	-0.954029	-0.198652	0.224422
42112	9.431911	-1.095764	2.210770	0.004631	-0.002049	0.003769	0.195289	0.155916	0.968273	-0.227359	0.967584	-0.109949	-0.954028	-0.198674	0.224408
42113	9.493731	-1.031722	2.191502	0.003414	0.001174	0.005555	0.195308	0.155920	0.968268	-0.227360	0.967584	-0.109949	-0.954024	-0.198671	0.224427
42114	9.484543	-1.110616	2.209377	0.003681	-0.001458	0.005438	0.195303	0.155918	0.968270	-0.227361	0.967584	-0.109948	-0.954025	-0.198674	0.224422
42115	9.479263	-1.042395	2.174353	0.002701	-0.000521	0.004708	0.195308	0.155911	0.968270	-0.227354	0.967586	-0.109941	-0.954026	-0.198667	0.224424
42116	9.484456	-1.111494	2.209306	0.005373	-0.000697	0.007017	0.195305	0.155928	0.968268	-0.227373	0.967580	-0.109955	-0.954022	-0.198683	0.224427
42117	9.469735	-1.040637	2.215366	0.001068	-0.001969	0.007928	0.195289	0.155949	0.968268	-0.227355	0.967581	-0.109983	-0.954029	-0.198662	0.224413
42118	9.479227	-1.084837	2.162623	0.002464	0.001767	0.007225	0.195306	0.155973	0.968260	-0.227353	0.967579	-0.110004	-0.954026	-0.198652	0.224435
42119	9.479508	-1.091449	2.235525	0.007539	-0.004513	0.003563	0.195275	0.155946	0.968271	-0.227389	0.967574	-0.109975	-0.954024	-0.198698	0.224404
42120	9.498538	-1.063108	2.237726	0.001751	0.000072	0.006377	0.195280	0.155957	0.968268	-0.227375	0.967576	-0.109988	-0.954026	-0.198682	0.224409
42121	9.465060	-1.102108	2.218260	0.002701	-0.000520	0.004709	0.195284	0.155949	0.968269	-0.227367	0.967579	-0.109981	-0.954027	-0.198675	0.224411
42122	9.464890	-1.061836	2.229865	0.002701	-0.000520	0.004709	0.195286	0.155943	0.968269	-0.227364	0.967580	-0.109976	-0.954028	-0.198673	0.224411
42123	9.474430	-1.105722	2.177016	0.001988	-0.002216	0.003861	0.195277	0.155923	0.968274	-0.227348	0.967585	-0.109962	-0.954034	-0.198662	0.224396
42124	9.488654	-1.055637	2.205725	0.003414	0.001176	0.005557	0.195298	0.155927	0.968269	-0.227347	0.967586	-0.109961	-0.954029	-0.198658	0.224417
42125	9.455112	-1.094810	2.186416	0.002494	0.001425	0.009626	0.195310	0.155970	0.968260	-0.227347	0.967581	-0.110002	-0.954027	-0.198647	0.224438
42126	9.474030	-1.066850	2.188950	0.002464	0.001769	0.007226	0.195331	0.155994	0.968252	-0.227337	0.967581	-0.110024	-0.954025	-0.198628	0.224462
42127	9.483740	-1.076360	2.220710	0.004896	-0.004680	0.003655	0.195299	0.155968	0.968263	-0.227348	0.967581	-0.110002	-0.954029	-0.198649	0.224426
42128	9.464371	-1.099216	2.145256	0.003414	0.001177	0.005557	0.195322	0.155975	0.968257	-0.227339	0.967582	-0.110006	-0.954026	-0.198635	0.224449
42129	9.473966	-1.068066	2.188632	0.003946	-0.004087	0.005324	0.195291	0.155966	0.968264	-0.227344	0.967582	-0.110003	-0.954032	-0.198646	0.224418
42130	9.517256	-1.079690	2.228149	0.002701	-0.000519	0.004710	0.195299	0.155959	0.968264	-0.227329	0.967586	-0.109997	-0.954033	-0.198633	0.224422
42131	9.473938	-1.068936	2.188328	0.002017	-0.002558	0.006263	0.195281	0.155962	0.968267	-0.227318	0.967587	-0.110007	-0.954040	-0.198622	0.224404
42132	9.454722	-1.057415	2.197616	0.005077	0.002281	0.004737	0.195314	0.155960	0.968261	-0.227331	0.967586	-0.109995	-0.954030	-0.198632	0.224438
42133	9.507320	-1.072131	2.196411	0.002494	0.001428	0.009627	0.195326	0.156004	0.968251	-0.227330	0.967581	-0.110036	-0.954028	-0.198620	0.224458
42134	9.488159	-1.060568	2.205490	0.004152	-0.006033	0.000409	0.195287	0.155945	0.968269	-0.227329	0.967587	-0.109986	-0.954036	-0.198637	0.224408
42135	9.454722	-1.099444	2.185775	0.001781	-0.000268	0.008780	0.195285	0.155977	0.968264	-0.227320	0.967585	-0.110020	-0.954038	-0.198621	0.224411
42136	9.463858	-1.021616	2.167976	0.002436	0.002114	0.004827	0.195311	0.155979	0.968258	-0.227311	0.967588	-0.110019	-0.954035	-0.198607	0.224436
42137	9.488134	-1.102531	2.193769	0.004629	-0.002047	0.003774	0.195303	0.155959	0.968263	-0.227319	0.967588	-0.109999	-0.954035	-0.198622	0.224425
42138	9.492786	-1.083997	2.178889	0.003680	-0.001453	0.005443	0.195298	0.155954	0.968265	-0.227324	0.967587	-0.109994	-0.954035	-0.198629	0.224420
42139	9.502495	-1.093535	2.210629	0.001038	-0.001620	0.005533	0.195290	0.155952	0.968267	-0.227302	0.967592	-0.109999	-0.954042	-0.198608	0.224409
42140	9.449743	-1.079921	2.211976	0.005372	-0.000692	0.007022	0.195285	0.155968	0.968265	-0.227328	0.967585	-0.110009	-0.954037	-0.198631	0.224410
42141	9.483187	-1.082740	2.219971	0.000537	0.003302	0.008166	0.195318	0.156001	0.968253	-0.227306	0.967586	-0.110041	-0.954035	-0.198597	0.224447
42142	9.478097	-1.095977	2.161961	0.004364	0.000586	0.003890	0.195337	0.155988	0.968252	-0.227311	0.967587	-0.110023	-0.954030	-0.198603	0.224463
42143	9.506858	-1.076681	2.196185	0.006321	-0.001286	0.005354	0.195333	0.155985	0.968253	-0.227339	0.967582	-0.110014	-0.954024	-0.198632	0.224462
42144	9.487719	-1.065014	2.205238	0.001273	-0.003910	0.003017	0.195310	0.155954	0.968263	-0.227312	0.967590	-0.109994	-0.954035	-0.198615	0.224430
42145	9.473306	-1.075203	2.187996	0.004393	0.000244	0.006292	0.195318	0.155963	0.968259	-0.227324	0.967587	-0.109999	-0.954031	-0.198623	0.224442
42146	9.473273	-1.075614	2.187937	0.001987	-0.002213	0.003865	0.195307	0.155946	0.968265	-0.227306	0.967592	-0.109988	-0.954037	-0.198611	0.224425
42147	9.492397	-1.088067	2.178558	0.002730	-0.000858	0.007114	0.195303	0.155961	0.968263	-0.227303	0.967591	-0.110004	-0.954039	-0.198605	0.224423
42148	9.468523	-1.095423	2.202569	0.005343	-0.000349	0.004623	0.195305	0.155952	0.968264	-0.227326	0.967587	-0.109990	-0.954033	-0.198630	0.224427
42149	9.453961	-1.065152	2.197155	0.002495	0.001434	0.009631	0.195317	0.155995	0.968254	-0.227325	0.967583	-0.110031	-0.954031	-0.198618	0.224447
42150	9.506568	-1.079886	2.195869	0.004364	0.000587	0.003891	0.195334	0.155982	0.968253	-0.227333	0.967583	-0.110013	-0.954026	-0.198626	0.224461
42151	9.458611	-1.087802	2.170768	0.002250	-0.004844	0.003750	0.195299	0.155957	0.968264	-0.227318	0.967588	-0.109998	-0.954036	-0.198622	0.224421
42152	9.506546	-1.080614	2.195604	0.005108	0.001942	0.007141	0.195321	0.155976	0.968257	-0.227343	0.967581	-0.110007	-0.954026	-0.198640	0.224449
42153	9.468183	-1.057129	2.214188	0.003679	-0.001451	0.005446	0.195315	0.155974	0.968258	-0.227346	0.967581	-0.110005	-0.954026	-0.198644	0.224444
42154	9.487303	-1.069591	2.204811	0.001037	-0.001617	0.005536	0.195309	0.155972	0.968260	-0.227321	0.967586	-0.110010	-0.954033	-0.198620	0.224434
42155	9.491988	-1.091895	2.178425	0.004393	0.000246	0.006294	0.195317	0.155981	0.968257	-0.227332	0.967583	-0.110015	-0.954029	-0.198628	0.224445
42156	9.463382	-1.077463	2.228766	0.001037	-0.001617	0.005536	0.195307	0.155979	0.968259	-0.227320	0.967586	-0.110018	-0.954034	-0.198617	0.224433
42157	9.477460	-1.061857	2.172792	0.006291	-0.000943	0.002955	0.195312	0.155953	0.968262	-0.227343	0.967584	-0.109986	-0.954028	-0.198646	0.224435
42158	9.467997	-1.100120	2.202491	0.003210	0.003134	0.010481	0.195334	0.156010	0.968249	-0.227355	0.967575	-0.110035	-0.954020	-0.198642	0.224470
42159	9.491661	-1.053183	2.190256	0.004364	0.000587	0.003893	0.195351	0.155997	0.968247	-0.227361	0.967576	-0.110017	-0.954015	-0.198650	0.224485
42160	9.458108	-1.092013	2.170847	0.003678	-0.001449	0.005447	0.195348	0.155994	0.968248	-0.227360	0.967576	-0.110015	-0.954016	-0.198650	0.224481
42161	9.472479	-1.041905	2.199350	0.005606	-0.002980	0.004511	0.195330	0.155980	0.968254	-0.227380	0.967574	-0.110000	-0.954015	-0.198675	0.224463
42162	9.486955	-1.113790	2.193181	0.002700	-0.000514	0.004715	0.195340	0.155975	0.968253	-0.227358	0.967579	-0.109998	-0.954018	-0.198653	0.224469
42163	9.458029	-1.052321	2.182115	0.006291	-0.000943	0.002956	0.195344	0.155950	0.968256	-0.227381	0.967577	-0.109966	-0.954012	-0.198682	0.224471
42164	9.505999	-1.085802	2.195417	0.000087	-0.001019	0.007207	0.195340	0.155965	0.968255	-0.227352	0.967581	-0.109990	-0.954020	-0.198649	0.224466
42165	9.429495	-1.078787	2.220638	0.004861	-0.004336	0.001262	0.195316	0.155917	0.968267	-0.227358	0.967585	-0.109945	-0.954023	-0.198669	0.224433
42166	9.472380	-1.043740	2.198903	0.003210	0.003137	0.010482	0.195340	0.155975	0.968253	-0.227365	0.967577	-0.109996	-0.954017	-0.198660	0.224470
42167	9.491437	-1.097107	2.178205	0.003678	-0.001448	0.005449	0.195334	0.155972	0.968255	-0.227368	0.967577	-0.109994	-0.954017	-0.198664	0.224464
42168	9.472253	-1.044854	2.198921	0.003678	-0.001448	0.005449	0.195326	0.155969	0.968257	-0.227373	0.967576	-0.109992	-0.954017	-0.198671	0.224456
42169	9.491374	-1.097956	2.178050	0.002700	-0.000512	0.004716	0.195331	0.155962	0.968257	-0.227365	0.967579	-0.109985	-0.954018	-0.198665	0.224458
42170	9.467488	-1.064474	2.213644	0.005342	-0.000346	0.004627	0.195337	0.155954	0.968257	-0.227383	0.967576	-0.109972	-0.954013	-0.198684	0.224464
42171	9.524842	-1.060286	2.197347	0.002014	-0.002548	0.006272	0.195318	0.155957	0.968260	-0.227372	0.967577	-0.109982	-0.954019	-0.198674	0.224446
42172	9.457712	-1.137681	2.158555	0.006057	0.001351	0.005475	0.195338	0.155960	0.968256	-0.227398	0.967572	-0.109974	-0.954009	-0.198697	0.224469
42173	9.486468	-1.037275	2.215844	0.001065	-0.001951	0.007942	0.195322	0.155981	0.968256	-0.227381	0.967573	-0.110003	-0.954016	-0.198677	0.224455
42174	9.481776	-1.097208	2.218894	0.005575	-0.002639	0.002111	0.195308	0.155944	0.968264	-0.227405	0.967572	-0.109963	-0.954014	-0.198711	0.224437
42175	9.472004	-1.047837	2.198577	0.002467	0.001782	0.007234	0.195329	0.155966	0.968257	-0.227399	0.967571	-0.109981	-0.954010	-0.198698	0.224461
42176	9.481651	-1.098209	2.218931	0.003707	-0.001785	0.007853	0.195318	0.155985	0.968256	-0.227407	0.967567	-0.110001	-0.954011	-0.198703	0.224456
42177	9.471889	-1.089678	2.186970	0.006320	-0.001280	0.005362	0.195314	0.155983	0.968257	-0.227435	0.967561	-0.109993	-0.954005	-0.198733	0.224454
42178	9.490974	-1.061552	2.189192	0.000087	-0.001015	0.007210	0.195308	0.156000	0.968256	-0.227401	0.967566	-0.110020	-0.954014	-0.198694	0.224448
42179	9.486223	-1.080902	2.203944	0.005342	-0.000345	0.004629	0.195314	0.155992	0.968256	-0.227418	0.967564	-0.110006	-0.954009	-0.198713	0.224455
42180	9.471775	-1.050256	2.198406	0.006291	-0.000942	0.002959	0.195317	0.155967	0.968259	-0.227440	0.967562	-0.109976	-0.954003	-0.198740	0.224454
42181	9.486142	-1.081441	2.204027	-0.000204	0.001956	0.004920	0.195345	0.155967	0.968254	-0.227405	0.967570	-0.109978	-0.954006	-0.198702	0.224477
42182	9.457279	-1.060721	2.181300	0.004888	-0.004674	0.003668	0.195312	0.155938	0.968265	-0.227415	0.967570	-0.109953	-0.954010	-0.198723	0.224441
42183	9.462281	-1.048327	2.239425	0.005109	0.001950	0.007146	0.195335	0.155959	0.968257	-0.227435	0.967564	-0.109965	-0.954001	-0.198736	0.224470
42184	9.509825	-1.116494	2.168446	0.004364	0.000590	0.003896	0.195349	0.155945	0.968256	-0.227442	0.967565	-0.109946	-0.953996	-0.198744	0.224481
42185	9.476256	-1.033193	2.183745	0.005342	-0.000344	0.004630	0.195356	0.155937	0.968256	-0.227459	0.967562	-0.109933	-0.953991	-0.198763	0.224488
42186	9.471489	-1.093074	2.187008	0.002700	-0.000509	0.004719	0.195354	0.155933	0.968257	-0.227451	0.967565	-0.109932	-0.953993	-0.198755	0.224484
42187	9.485878	-1.083626	2.204091	0.005342	-0.000344	0.004630	0.195360	0.155925	0.968257	-0.227468	0.967562	-0.109918	-0.953988	-0.198774	0.224491
42188	9.447589	-1.060045	2.222547	0.000087	-0.001012	0.007211	0.195358	0.155942	0.968255	-0.227434	0.967567	-0.109944	-0.953996	-0.198736	0.224489
42189	9.504928	-1.096664	2.194652	0.005603	-0.002976	0.004517	0.195340	0.155928	0.968261	-0.227454	0.967564	-0.109929	-0.953995	-0.198761	0.224470
42190	9.456951	-1.063830	2.181210	0.004364	0.000591	0.003897	0.195315	0.155849	0.968278	-0.227316	0.967601	-0.109887	-0.954033	-0.198643	0.224414
42191	9.485747	-1.085232	2.203864	0.006319	-0.001278	0.005365	0.195311	0.155846	0.968280	-0.227344	0.967596	-0.109879	-0.954027	-0.198672	0.224413
42192	9.452170	-1.083253	2.196012	0.002671	-0.000171	0.002316	0.195323	0.155816	0.968282	-0.227329	0.967603	-0.109850	-0.954029	-0.198662	0.224417
42193	9.490427	-1.066870	2.188979	0.004625	-0.002040	0.003784	0.195315	0.155796	0.968287	-0.227337	0.967603	-0.109830	-0.954028	-0.198676	0.224406
42194	9.480964	-1.104954	2.218521	0.001751	0.000090	0.006390	0.195322	0.155807	0.968284	-0.227323	0.967605	-0.109842	-0.954030	-0.198658	0.224413
42195	9.495084	-1.048885	2.174023	0.005603	-0.002975	0.004519	0.195304	0.155793	0.968290	-0.227342	0.967602	-0.109827	-0.954029	-0.198683	0.224394
42196	9.485623	-1.086958	2.203549	0.004393	0.000256	0.006302	0.195309	0.155804	0.968287	-0.227354	0.967598	-0.109835	-0.954025	-0.198692	0.224404
42197	9.485517	-1.087638	2.203668	0.002496	0.001452	0.009642	0.195322	0.155848	0.968277	-0.227354	0.967594	-0.109876	-0.954023	-0.198680	0.224425
42198	9.451960	-1.045165	2.207337	0.005573	-0.002638	0.002115	0.195312	0.155811	0.968285	-0.227371	0.967594	-0.109837	-0.954021	-0.198707	0.224410
42199	9.485412	-1.129038	2.192056	-0.000919	0.000262	0.004074	0.195326	0.155799	0.968284	-0.227327	0.967605	-0.109832	-0.954028	-0.198664	0.224415
42200	9.471035	-1.057907	2.197926	0.004654	-0.002376	0.006190	0.195316	0.155802	0.968286	-0.227330	0.967604	-0.109837	-0.954030	-0.198668	0.224407
42201	9.485397	-1.089402	2.203314	0.001064	-0.001942	0.007948	0.195299	0.155823	0.968286	-0.227313	0.967604	-0.109865	-0.954037	-0.198647	0.224393
42202	9.490099	-1.071066	2.188351	0.004625	-0.002039	0.003786	0.195293	0.155805	0.968290	-0.227314	0.967606	-0.109849	-0.954038	-0.198653	0.224383
42203	9.470917	-1.100052	2.185983	0.000058	-0.000672	0.004809	0.195296	0.155798	0.968290	-0.227281	0.967614	-0.109849	-0.954046	-0.198621	0.224381
42204	9.470912	-1.059782	2.197555	0.006058	0.001356	0.005480	0.195316	0.155802	0.968286	-0.227308	0.967608	-0.109841	-0.954035	-0.198646	0.224404
42205	9.470879	-1.060194	2.197496	0.000318	-0.003303	0.004697	0.195294	0.155788	0.968292	-0.227277	0.967616	-0.109840	-0.954047	-0.198620	0.224377
42206	9.504427	-1.062862	2.205143	0.006318	-0.001276	0.005368	0.195290	0.155788	0.968293	-0.227296	0.967612	-0.109836	-0.954043	-0.198639	0.224375
42207	9.489924	-1.073246	2.188044	0.001780	-0.000243	0.008797	0.195288	0.155820	0.968288	-0.227287	0.967610	-0.109871	-0.954046	-0.198623	0.224379
42208	9.485108	-1.092696	2.202926	0.003416	0.001192	0.005569	0.195310	0.155825	0.968283	-0.227285	0.967610	-0.109872	-0.954042	-0.198617	0.224401
42209	9.470597	-1.102882	2.185946	0.005341	-0.000341	0.004634	0.195317	0.155817	0.968283	-0.227302	0.967608	-0.109858	-0.954036	-0.198635	0.224408
42210	9.489810	-1.033946	2.199666	0.003676	-0.001440	0.005457	0.195302	0.155818	0.968286	-0.227325	0.967603	-0.109857	-0.954034	-0.198660	0.224396
42211	9.470526	-1.103674	2.185855	0.002699	-0.000505	0.004722	0.195307	0.155810	0.968286	-0.227317	0.967605	-0.109850	-0.954035	-0.198653	0.224398
42212	9.494726	-1.062593	2.246277	0.002699	-0.000505	0.004722	0.195310	0.155804	0.968287	-0.227309	0.967608	-0.109845	-0.954036	-0.198647	0.224399
42213	9.465489	-1.076598	2.139004	0.002959	-0.003137	0.004611	0.195290	0.155790	0.968293	-0.227303	0.967610	-0.109837	-0.954041	-0.198646	0.224376
42214	9.480218	-1.073238	2.229055	0.005110	0.001957	0.007152	0.195313	0.155811	0.968285	-0.227322	0.967604	-0.109849	-0.954032	-0.198657	0.224405
42215	9.470347	-1.105445	2.185735	0.001034	-0.001603	0.005546	0.195305	0.155809	0.968287	-0.227299	0.967609	-0.109854	-0.954039	-0.198636	0.224394
42216	9.480152	-1.074061	2.228940	0.005572	-0.002638	0.002118	0.195292	0.155774	0.968295	-0.227318	0.967609	-0.109817	-0.954038	-0.198665	0.224376
42217	9.475077	-1.087127	2.170691	0.001723	0.000430	0.003988	0.195307	0.155761	0.968294	-0.227299	0.967615	-0.109805	-0.954039	-0.198647	0.224387
42218	9.475125	-1.046820	2.182159	0.003676	-0.001438	0.005459	0.195300	0.155760	0.968296	-0.227301	0.967614	-0.109805	-0.954040	-0.198649	0.224380
42219	9.484708	-1.097062	2.202480	0.002728	-0.000838	0.007129	0.195296	0.155775	0.968294	-0.227298	0.967613	-0.109822	-0.954042	-0.198643	0.224378
42220	9.489394	-1.078715	2.187651	0.005341	-0.000340	0.004636	0.195306	0.155769	0.968293	-0.227306	0.967612	-0.109811	-0.954038	-0.198652	0.224387
42221	9.455833	-1.076809	2.179684	0.000317	-0.003300	0.004700	0.195284	0.155755	0.968300	-0.227275	0.967620	-0.109810	-0.954049	-0.198626	0.224360
42222	9.499049	-1.088617	2.219355	0.005111	0.001959	0.007153	0.195310	0.155775	0.968291	-0.227298	0.967613	-0.109819	-0.954039	-0.198642	0.224392
42223	9.494016	-1.061369	2.172627	0.002987	-0.003469	0.007019	0.195281	0.155784	0.968296	-0.227297	0.967612	-0.109834	-0.954045	-0.198642	0.224366
42224	9.475140	-1.096443	2.243188	0.003676	-0.001437	0.005460	0.195273	0.155782	0.968298	-0.227305	0.967610	-0.109832	-0.954044	-0.198652	0.224358
42225	9.455674	-1.078959	2.179314	0.003704	-0.001771	0.007866	0.195258	0.155802	0.968297	-0.227313	0.967606	-0.109853	-0.954046	-0.198657	0.224349
42226	9.518104	-1.062214	2.221145	0.003676	-0.001437	0.005460	0.195247	0.155800	0.968300	-0.227322	0.967604	-0.109851	-0.954046	-0.198668	0.224338
42227	9.503529	-1.113115	2.192429	0.002958	-0.003135	0.004614	0.195226	0.155786	0.968306	-0.227317	0.967606	-0.109842	-0.954051	-0.198668	0.224315
42228	9.479766	-1.079520	2.227944	0.002441	0.002129	0.004836	0.195255	0.155784	0.968301	-0.227307	0.967609	-0.109837	-0.954048	-0.198655	0.224342
42229	9.489069	-1.083136	2.186876	0.003704	-0.001769	0.007867	0.195241	0.155804	0.968301	-0.227314	0.967605	-0.109859	-0.954049	-0.198660	0.224333
42230	9.436380	-1.069204	2.188278	0.004365	0.000595	0.003901	0.195254	0.155792	0.968300	-0.227329	0.967603	-0.109840	-0.954043	-0.198676	0.224345
42231	9.469890	-1.071896	2.196081	0.001034	-0.001600	0.005549	0.195246	0.155791	0.968302	-0.227307	0.967608	-0.109845	-0.954049	-0.198655	0.224334
42232	9.469872	-1.072219	2.196000	0.006289	-0.000939	0.002967	0.195255	0.155765	0.968304	-0.227327	0.967607	-0.109814	-0.954043	-0.198680	0.224339
42233	9.517827	-1.065143	2.220928	0.003446	0.000864	0.007979	0.195265	0.155792	0.968298	-0.227333	0.967603	-0.109837	-0.954040	-0.198678	0.224356
